Freq [GHz],"dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='6.5' $eps2='1'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","dB(S(2,1)) [] - $eps1='13.5' $eps2='3.25'","dB(S(2,1)) [] - $eps1='14' $eps2='3.4'","dB(S(2,1)) [] - $eps1='14.5' $eps2='3.55'","dB(S(2,1)) [] - $eps1='15' $eps2='3.7'","dB(S(2,1)) [] - $eps1='15.5' $eps2='3.85'","dB(S(2,1)) [] - $eps1='16' $eps2='4'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='13.5' $eps2='3.25'","arg(S(2,1)) [deg] - $eps1='14' $eps2='3.4'","arg(S(2,1)) [deg] - $eps1='14.5' $eps2='3.55'","arg(S(2,1)) [deg] - $eps1='15' $eps2='3.7'","arg(S(2,1)) [deg] - $eps1='15.5' $eps2='3.85'","arg(S(2,1)) [deg] - $eps1='16' $eps2='4'",
1.683365949,-12.80661122,-14.54252512,-16.08036446,-17.0312998,-17.87353744,-18.35358807,-18.80347893,-19.42863565,-20.09223451,-20.75813764,-21.02499877,-21.43176776,-21.80766995,-21.07781794,-19.91781877,-20.04084357,-20.35226016,-20.70836204,-21.08531269,-21.53732954,-22.10824759,-22.66344679,-23.33311216,-24.0662527,-24.70568789,162.2974908,139.9057577,120.4781531,102.528418,83.97742136,67.84612272,48.85603558,32.26422184,15.94197854,0.02184739511,-14.57695162,-28.03771751,-40.04108383,-48.34377939,-51.34040014,-59.41903385,-66.96638307,-73.5162976,-79.14219873,-84.13719007,-89.78747296,-92.68992928,-96.94443968,-99.52530215,-101.5262865,
1.689041096,-12.85535821,-14.59161074,-16.10820332,-17.07372359,-17.9404371,-18.42563061,-18.87945503,-19.51657444,-20.19579363,-20.87561857,-21.15891913,-21.57824755,-21.96635425,-21.25195998,-20.09944926,-20.23800747,-20.56650816,-20.9418605,-21.33190546,-21.80226423,-22.3951534,-22.96903451,-23.64937745,-24.38194305,-25.01560938,156.2568633,133.829022,114.2630774,96.09613358,77.47597762,61.36590393,42.30027263,25.65106448,9.302730365,-6.610784903,-21.21251618,-34.67172256,-46.65807241,-55.03057895,-58.12641682,-66.22211627,-73.74962524,-80.27047989,-85.85357092,-90.80305293,-96.36778553,-99.11639428,-103.2207971,-105.5818217,-107.5473818,
1.694716243,-12.9017684,-14.63834482,-16.13773116,-17.12140189,-18.0121731,-18.50008629,-18.95790144,-19.60688846,-20.30123712,-20.99436458,-21.2938111,-21.72596528,-22.12689037,-21.42844824,-20.28340911,-20.43831235,-20.78457158,-21.18043953,-21.58565001,-22.07679267,-22.69200607,-23.28305315,-23.97162629,-24.70307763,-25.33789429,150.2268754,127.7565971,108.0267809,89.66287967,70.99703708,54.91135962,35.76559358,19.06273346,2.690501447,-13.21822086,-27.82521022,-41.28724221,-53.25939231,-61.70431152,-64.90451523,-73.01842839,-80.52979117,-87.02522048,-92.56883257,-97.4646019,-102.9308764,-105.5141742,-109.490436,-111.6745783,-113.6668229,
1.700391389,-12.94577696,-14.68283175,-16.16974612,-17.17458195,-18.08845287,-18.57663701,-19.03861718,-19.69927222,-20.40824507,-21.11417238,-21.42962633,-21.87509849,-22.28964337,-21.60784103,-20.47042254,-20.642704,-21.00786474,-21.42606046,-21.84876086,-22.36251955,-22.99956878,-23.60616664,-24.3026105,-25.03636638,-25.68460081,144.2034096,121.683535,101.7704626,83.23286971,64.54426497,48.48330209,29.25313195,12.49998642,-3.894838351,-19.8014562,-34.41661673,-47.88556077,-59.84537701,-68.36530916,-71.67598277,-79.80913426,-87.30751325,-93.77839667,-99.28009749,-104.1089898,-109.4668813,-111.8822008,-115.7643736,-117.8195043,-119.8867853,
1.706066536,-12.98743721,-14.72535414,-16.20500956,-17.23342045,-18.16889798,-18.65495955,-19.12136997,-19.79340859,-20.51651481,-21.23486925,-21.566381,-22.0258814,-22.4550097,-21.79073847,-20.66129841,-20.85224581,-21.23790493,-21.68060528,-22.12300099,-22.66042212,-23.31846093,-23.93970872,-24.64679513,-25.39092747,-26.06955783,138.1823039,115.60497,95.49623045,76.81063528,58.12105672,42.0823115,22.76391394,5.96327937,-10.4537439,-26.36172151,-40.98827456,-54.46760622,-66.41575377,-75.01304062,-78.44113527,-86.59393813,-94.08083302,-100.5240848,-105.9759248,-110.7229281,-115.9687277,-118.2219785,-122.0505353,-124.0173753,-126.178169,
1.711741683,-13.0269094,-14.76637304,-16.24422439,-17.29797517,-18.253053,-18.73473063,-19.20590328,-19.88897726,-20.62576836,-21.35634303,-21.70415168,-22.17859357,-22.62339952,-21.97775635,-20.85690484,-21.06807196,-21.47619465,-21.94570473,-22.40958628,-22.97103543,-23.64954078,-24.28602902,-25.0103698,-25.77740281,-26.50649656,132.1595849,109.5164053,89.2070533,70.4009296,51.73044539,35.70875976,16.29872515,-0.5472420252,-16.98695549,-32.90031879,-47.54158005,-61.03389729,-72.96959635,-81.64604241,-85.19915522,-93.37084406,-100.8450438,-107.2530681,-112.6428984,-117.2942771,-122.4317207,-124.5349967,-128.3477496,-130.2458218,-132.4763733,
1.71741683,-13.06446446,-14.80651762,-16.28801418,-17.36819804,-18.34039562,-18.81562854,-19.29193921,-19.98566366,-20.73576255,-21.47852876,-21.84307564,-22.33354678,-22.79521676,-22.1694981,-21.05813591,-21.2913111,-21.72410301,-22.22261331,-22.7092186,-23.29471134,-23.99421625,-24.64867535,-25.40080154,-26.20665022,-27.00751659,126.1315048,103.4140123,82.90669098,64.00862894,45.37499409,29.36281319,9.858190386,-7.031741545,-23.49546474,-39.41860261,-54.07770757,-67.58443578,-79.50531487,-88.26188604,-91.94796486,-100.1359878,-107.5928102,-113.9536095,-119.2671654,-123.8127119,-128.8519532,-130.8188979,-134.6397442,-136.4547888,-138.6819652,
1.723091977,-13.10046715,-14.84656208,-16.33690352,-17.44393181,-18.43035126,-18.89733529,-19.37919105,-20.08316822,-20.8462937,-21.60141412,-21.98333503,-22.49107243,-22.97084032,-22.36652499,-21.26587168,-21.52302303,-21.98276293,-22.51215367,-23.02220454,-23.63187923,-24.35462386,-25.03229347,-25.82602409,-26.68847087,-27.58203616,120.0946777,97.29490177,76.59960064,57.63861916,39.05672976,23.0444416,3.442631113,-13.49068147,-29.98046562,-45.91790909,-60.59753329,-74.11869942,-86.02065192,-94.85719645,-98.68415241,-106.8836445,-114.3145439,-120.6125371,-125.8355677,-130.269475,-135.2237891,-137.0628949,-140.8909008,-142.5655508,-144.6611184,
1.728767123,-13.13537528,-14.88739199,-16.39130074,-17.52490913,-18.52230939,-18.97953856,-19.46736304,-20.18121168,-20.9572008,-21.72503665,-22.12515266,-22.65150083,-23.1506049,-22.5693284,-21.4809352,-21.76412786,-22.25299706,-22.8147291,-23.34864342,-23.98326186,-24.7336181,-25.44220258,-26.29351571,-27.23056205,-28.23562923,114.0461488,91.15735882,70.29081856,51.29568012,32.77709025,16.75342233,-2.947865933,-19.92479523,-36.44330898,-52.39948173,-67.10158028,-80.63563999,-92.51271777,-101.4276942,-105.4029657,-113.6063146,-120.998972,-127.2162037,-132.3361688,-136.6562684,-141.5368159,-143.2435284,-147.0442614,-148.470652,-150.2421919,
1.73444227,-13.1697217,-14.92996136,-16.45148377,-17.61075483,-18.61564078,-19.06193361,-19.55616136,-20.2795455,-21.06837462,-21.84948521,-22.2687806,-22.8151505,-23.33478268,-22.77830345,-21.70404897,-22.01534845,-22.53528236,-23.13038994,-23.68860923,-24.34999659,-25.13455365,-25.88373304,-26.80943026,-27.83742573,-28.96778291,107.9835005,85.00101527,63.98582018,44.98436929,26.53690119,10.48934331,-9.313494956,-26.33505751,-42.88543118,-58.86438142,-73.58995426,-87.1336338,-98.97804206,-107.9682981,-112.0983796,-120.2950341,-127.6338088,-133.7513197,-138.7580828,-142.9635161,-147.7729003,-149.3217181,-153.0207864,-154.0323271,-155.2086732,
1.740117417,-13.2041047,-14.97524452,-16.51759034,-17.70099142,-18.70971468,-19.14422559,-19.64530104,-20.37795396,-21.17975388,-21.97488475,-22.41448611,-22.98231097,-23.52356762,-22.99372729,-21.93579458,-22.27715971,-22.82975439,-23.4589533,-24.04230386,-24.73362465,-25.56089834,-26.36146211,-27.37771474,-28.50865301,-29.76743519,101.9049135,78.82694595,57.69036138,38.70890689,20.33637106,4.251605066,-15.65471833,-32.72265124,-49.30830278,-65.31348424,-80.06232093,-93.61053224,-105.4126546,-114.4732418,-118.7632354,-126.9397475,-134.2064167,-140.2053748,-145.0906674,-149.1782215,-153.9038966,-155.2412527,-158.7184676,-159.0791352,-159.2937404,
1.745792564,-13.23917498,-15.02418518,-16.58961292,-17.79504724,-18.80391534,-19.22613223,-19.7345135,-20.47626127,-21.29132833,-22.10140223,-22.56253824,-23.15322146,-23.71706342,-23.21574183,-22.17657958,-22.54976842,-23.13624759,-23.8001157,-24.41012353,-25.13593102,-26.01574793,-26.87840454,-27.99893445,-29.23588709,-30.60523664,95.80921314,72.63768415,51.41030874,32.47306873,14.17513192,-1.960579122,-21.97225996,-39.08891109,-55.71336748,-71.74736621,-86.51786851,-100.0636857,-111.8121701,-120.9362273,-125.3894433,-133.529661,-140.7043497,-146.5665959,-151.3222641,-155.2818387,-159.8902187,-160.9282137,-164.0108261,-163.4040101,-162.1904788,
1.75146771,-13.27562063,-15.07764597,-16.66739932,-17.89226754,-18.8976553,-19.30738687,-19.82355121,-20.57433479,-21.40313563,-22.22922333,-22.71319514,-23.32807244,-23.91527248,-23.44434223,-22.42661257,-22.83311125,-23.45436067,-24.15355849,-24.79263112,-25.55864956,-26.5012874,-27.43508278,-28.66842182,-29.9978575,-31.4230756,89.69596673,66.4371554,45.15146678,26.28008778,8.052266301,-8.148177943,-28.26707732,-45.43528984,-62.10196207,-78.1663013,-92.95534973,-106.4900048,-118.1718989,-127.3505874,-131.9682309,-140.0537288,-147.1156937,-152.823577,-157.438711,-161.248553,-165.6801112,-166.2908859,-168.7460428,-166.7719227,-163.6069341,
1.757142857,-13.31415169,-15.13636269,-16.75065838,-17.99192785,-18.99038793,-19.38774175,-19.91220438,-20.67208629,-21.51525923,-22.35855747,-22.86669289,-23.50697905,-24.11808968,-23.67937071,-22.68588943,-23.12687465,-23.78352932,-24.51899573,-25.19041459,-26.00306758,-27.01818117,-28.02830735,-29.37340228,-30.75378327,-32.1271397,83.56544503,60.2305321,38.91941153,20.13256909,1.966386392,-14.31233641,-34.54033914,-51.76328985,-68.47527435,-84.57017804,-99.37303709,-112.8860098,-124.4869614,-133.7094558,-138.4904181,-146.5009593,-153.4291441,-158.9644817,-163.4219683,-167.0441882,-171.209414,-171.2205604,-172.7506156,-168.9532679,-163.4056694,
1.762818004,-13.35548536,-15.20090475,-16.83897079,-18.09325034,-19.08161538,-19.46697189,-20.00028506,-20.76947276,-21.62782183,-22.48961459,-23.02322682,-23.68997625,-24.32529874,-23.9205158,-22.95419133,-23.43051706,-24.12308961,-24.89615345,-25.60386467,-26.46955666,-27.56482033,-28.64950334,-30.08908371,-31.43819301,-32.60111551,77.41872929,54.02402121,32.7193382,14.03241889,-4.084308864,-20.45436613,-40.79338246,-58.07442163,-74.8342811,-90.95858785,-105.7688215,-119.2479934,-130.7523983,-140.0059261,-144.9466956,-152.8607479,-159.6338344,-164.9761426,-169.2490894,-172.6258101,-176.4018903,-175.5949776,-175.8450734,-169.8047786,-161.8199112,
1.768493151,-13.40032957,-15.2716448,-16.93180379,-18.1954206,-19.17089406,-19.54487843,-20.0876551,-20.8664964,-21.74097999,-22.62259942,-23.18294712,-23.877019,-24.53657216,-24.16731582,-23.23109291,-23.74331635,-24.47231451,-25.28469657,-26.03287046,-26.95703532,-28.13634195,-29.28259107,-30.77476474,-31.96542341,-32.75421015,71.25768336,47.82459781,26.55593538,7.980794699,-10.10194918,-26.57573122,-47.02765893,-64.37014464,-81.17971623,-97.33072268,-112.1402152,-125.5719477,-136.963287,-146.2332053,-151.3278811,-159.1230044,-165.718959,-170.8431843,-174.891629,-177.9420976,178.8291516,-179.2878882,-177.8828225,-169.4021246,-159.5766473,
1.774168297,-13.44936388,-15.34873895,-17.02852929,-18.29760678,-19.25784129,-19.62129255,-20.17420671,-20.96320175,-21.85491779,-22.75772175,-23.34594547,-24.06796887,-24.75147338,-24.41916558,-23.51597999,-24.06440673,-24.83041186,-25.68406175,-26.47647054,-27.46234785,-28.7233912,-29.90188328,-31.37320477,-32.25381557,-32.57790229,65.08498476,41.63970589,20.43326894,1.978073632,-16.08894778,-32.67802757,-53.24473727,-70.65181591,-87.51194929,-103.6852416,-118.4843881,-131.8538221,-143.1148469,-152.3847429,-157.6251329,-165.2781838,-171.6732857,-176.5474557,179.6842729,177.0653225,174.5764622,177.8104536,-178.8203013,-168.1558381,-157.6706452,
1.779843444,-13.50322204,-15.43211838,-17.12844249,-18.39897882,-19.34213047,-19.69607858,-20.25988777,-21.05967221,-21.96983127,-22.89513155,-23.51224965,-24.26259852,-24.96946158,-24.67532539,-23.80807303,-24.39280981,-25.19647893,-26.09326383,-26.93246088,-27.9795618,-29.31076104,-30.4713101,-31.81873848,-32.26450692,-32.15012973,58.9041077,35.47693705,14.3547373,-3.97615555,-22.04789015,-38.76296032,-59.44615045,-76.92064441,-93.83111466,-110.0207652,-124.7983272,-138.0895346,-149.2025372,-158.4543388,-163.8301012,-171.3171911,-177.4846791,177.9323378,174.517213,172.4589928,170.9294194,175.7580091,-178.8035662,-166.7630996,-156.8840192,
1.785518591,-13.5624728,-15.52149183,-17.23078307,-18.49872821,-19.42349707,-19.76913688,-20.34468158,-21.15602606,-22.08592829,-23.03496496,-23.68181595,-24.46058516,-25.18989801,-24.93493046,-24.10645278,-24.72744455,-25.5694156,-26.51064974,-27.39696517,-28.4992407,-29.87636419,-30.94722418,-32.05718537,-32.02365964,-31.58139293,52.71932694,29.34371574,8.322994699,-9.883078667,-27.98150918,-44.83231336,-65.63345962,-83.17764528,-100.1369435,-116.3353947,-131.0788096,-144.2750642,-155.2221458,-164.4362352,-169.9350103,-177.2311237,176.8602551,172.6204612,169.6488865,168.3003812,167.9571673,174.514596,-178.2117276,-165.9424515,-157.5142274,
1.791193738,-13.62759584,-15.61635978,-17.33475303,-18.59608642,-19.50173428,-19.84040627,-20.42861132,-21.25240986,-22.20341008,-23.17731847,-23.85452833,-24.66152619,-25.41205449,-25.19700015,-24.41008339,-25.06712456,-25.94780405,-26.93364076,-27.86400847,-29.00787229,-30.39144568,-31.28678917,-32.06928074,-31.60434669,-30.96281447,46.53563373,23.24700369,2.339961997,-15.74461727,-33.89262229,-50.88791779,-71.80815513,-89.4235977,-106.4288157,-122.626963,-137.3225423,-150.4065727,-161.1698662,-170.3251829,-175.9326684,176.9887777,171.3762948,167.5433685,165.1212336,164.6412744,165.6836747,173.9043593,-177.5822272,-166.1521902,-159.4708349,
1.796868885,-13.69896224,-15.71603657,-17.43953588,-18.69034232,-19.57669191,-19.90986559,-20.51174407,-21.34899241,-22.32246819,-23.32222839,-24.03019392,-24.86493321,-25.63511991,-25.46044586,-24.71782917,-25.41051517,-26.32976651,-27.35847251,-28.32515646,-29.48779831,-30.82325057,-31.46068978,-31.8793008,-31.08760959,-30.34951022,40.35871119,17.19303698,-3.593180761,-21.56336883,-39.78408957,-56.93161278,-77.97156722,-95.65902155,-112.7057799,-128.8931273,-143.5262085,-156.4804474,-167.0423616,-176.1165016,178.1835761,171.3515653,166.079422,162.7283062,160.9719737,161.5114888,164.0593265,173.6210749,-177.4290897,-167.5163388,-162.4999251,
1.802544031,-13.77681526,-15.81968132,-17.54431179,-18.78085746,-19.64827442,-19.97753435,-20.59417851,-21.44595654,-22.4432697,-23.46968167,-24.20854645,-25.07024214,-25.85821133,-25.72407696,-25.02846088,-25.7560892,-26.71281476,-27.77995887,-28.76936227,-29.91812149,-31.14085291,-31.46369479,-31.54078953,-30.53585992,-29.76730829,34.19483798,11.18711678,-9.475968327,-27.34252683,-45.65876009,-62.96520992,-84.12489835,-101.884145,-118.966545,-135.1313639,-149.6865666,-162.4933917,-172.8368153,178.193866,172.4199193,165.8664523,160.9862727,158.201136,157.2283084,158.9041289,162.9418704,173.2960282,-178.0816694,-169.9326665,-166.3395331,
1.808219178,-13.86124251,-15.92633246,-17.64827154,-18.86707818,-19.71643845,-20.04347241,-20.67604212,-21.54349122,-22.56595068,-23.61960099,-24.3892505,-25.27681927,-26.08038098,-25.98660569,-25.34065071,-26.10205457,-27.09370851,-28.19135348,-29.18322163,-30.27699719,-31.32297004,-31.31558862,-31.11261228,-29.98705583,-29.22478033,28.05066393,5.233453308,-15.30861313,-33.08578478,-51.51945725,-68.99044319,-90.26914415,-108.0989003,-125.2095231,-141.3390622,-155.8004946,-168.4424321,-178.5509951,172.6092953,166.7821789,160.5428295,156.1131612,153.9831441,153.8990443,156.7624785,162.1040761,172.6002327,-179.6476458,-173.2118414,-170.7819453,
1.813894325,-13.9521725,-16.03494586,-17.75062802,-18.94854511,-19.78119126,-20.10777865,-20.75748903,-21.64178592,-22.69060826,-23.77185434,-24.57189936,-25.48397324,-26.30062574,-26.24665104,-25.65295562,-26.44627796,-27.46834562,-28.5843566,-29.55183417,-30.54523472,-31.36422822,-31.05185024,-30.64240268,-29.46018454,-28.72269455,21.93318779,-0.6649270843,-21.09196324,-38.79722835,-57.36892603,-75.00893336,-96.40506443,-114.3029,-131.4328654,-147.5135377,-161.8651,-174.3251318,175.8167189,167.1324096,161.2758454,155.3899819,151.474649,150.0871328,150.966483,154.9751815,161.2758724,171.3200737,177.9225682,-177.1656158,-175.6812272,
1.819569472,-14.04935486,-16.14443228,-17.85062584,-19.02489864,-19.84258805,-20.17058832,-20.83868718,-21.74101548,-22.81729218,-23.92624327,-24.75602577,-25.69096177,-26.51789698,-26.50274173,-25.96379119,-26.78621632,-27.83171306,-28.94939258,-29.86038316,-30.71028164,-31.27613935,-30.71105413,-30.16189747,-28.96285431,-28.25961125,15.84943792,-6.506220098,-26.82745717,-44.48122174,-63.20981625,-81.02214113,-102.5331604,-120.495483,-137.6345098,-153.6521826,-167.8777183,179.8606558,170.2672925,161.7649879,155.9060669,150.4165767,147.081661,146.5128261,148.3804811,153.3858557,160.2057209,169.3712653,174.7498882,178.3580805,179.0614434,
1.825244618,-14.15235798,-16.25369465,-17.94754923,-19.0958813,-19.90072959,-20.23206923,-20.91981622,-21.84134014,-22.94600378,-24.08251206,-24.94111106,-25.89698477,-26.73110812,-26.75332266,-26.27139986,-27.1188577,-28.1779364,-29.27619594,-30.09624739,-30.76898745,-31.08224271,-30.32603688,-29.68950001,-28.4972511,-27.83436045,9.806312092,-12.28982447,-32.51707689,-50.14229325,-69.04464296,-87.0313273,-108.6536788,-126.675673,-143.812236,-159.7524086,-173.8360043,174.1165063,164.8009833,156.5078538,150.6775338,145.6298875,142.9392419,143.2427435,146.0577964,151.817527,158.7105093,166.7659048,170.9666779,173.4714494,173.5173687,
1.830919765,-14.26057252,-16.36165939,-18.04072903,-19.1613367,-19.95576056,-20.29241672,-21.00105674,-21.94289198,-23.07668669,-24.24034909,-25.12658137,-26.10122752,-26.93914622,-26.99676322,-26.57382031,-27.44070152,-28.5004612,-29.55474835,-30.25114617,-30.72782949,-30.81060406,-29.92075607,-29.23485663,-28.06363859,-27.44640854,3.810321951,-18.01627483,-38.1633055,-55.78502544,-74.87576761,-93.03751565,-114.7665777,-132.8422449,-149.9637242,-165.8118094,-179.7379683,168.4434835,159.4173179,151.3607497,145.5942561,141.0348774,139.0441737,140.2394753,143.8889374,150.1037225,156.6930235,163.5672925,166.6888882,168.2559977,167.7465137,
1.836594912,-14.37322906,-16.46730446,-18.12954893,-19.22120585,-20.00786552,-20.35184753,-21.08258496,-22.04577254,-23.20923048,-24.39938569,-25.31182671,-26.30283713,-27.14088107,-27.23137192,-26.86886228,-27.74779331,-28.79239631,-29.77643316,-30.32255816,-30.60056503,-30.4875507,-29.51102403,-28.8027705,-27.66197008,-27.09509004,-2.132508891,-23.68714399,-43.76908445,-61.41395404,-80.70534682,-99.04146031,-120.8715519,-138.9937429,-156.0866161,-171.8281882,174.4180073,162.8421449,154.1150533,146.3221808,140.6592167,136.6328711,135.3828438,137.4456345,141.751997,148.1138809,154.1296591,159.8551271,162.0095531,162.7748846,161.8064494,
1.842270059,-14.48939571,-16.56968196,-18.21345103,-19.27552089,-20.0572664,-20.4105926,-21.16456601,-22.15004255,-23.34346713,-24.55920852,-25.49620166,-26.50094151,-27.33517853,-27.45541782,-27.15409667,-28.03580678,-29.04700708,-29.93518404,-30.31390679,-30.40458344,-30.13443061,-29.10671047,-28.39570774,-27.29214145,-26.77862645,-8.017071608,-29.30491556,-49.33777267,-67.03347863,-86.53532067,-105.0436225,-126.9680445,-145.128523,-162.1785598,-177.7995394,168.6331319,157.3125047,148.8921325,141.3892708,135.8739132,132.4206191,131.9298868,134.7876611,139.5295812,145.7647117,151.0448845,155.7064314,157.0025173,157.082872,155.7536219,
1.847945205,-14.60802057,-16.66793454,-18.29194162,-19.32439798,-20.10421812,-20.46888915,-21.24714399,-22.25572284,-23.47917383,-24.71936028,-25.67903614,-26.6946578,-27.5209131,-27.66715884,-27.42686684,-28.30021548,-29.25832059,-30.02831143,-30.23345405,-30.15753327,-29.767021,-28.71391394,-28.01500681,-26.95352636,-26.49359943,-13.83907739,-34.87284387,-54.87310516,-72.6477875,-92.36737231,-111.0441535,-133.055196,-151.244793,-168.2373093,176.2758568,162.9081967,151.8540256,143.7456653,136.5576187,131.2378121,128.3889348,128.6481011,132.1828137,137.1234351,143.0175893,147.4870915,151.1885997,151.7290712,151.2316535,149.639493,
1.853620352,-14.7279473,-16.76130633,-18.36459733,-19.36802831,-20.14900391,-20.52697241,-21.33044098,-22.36278619,-23.61607374,-24.87934681,-25.85964025,-26.88309817,-27.69698542,-27.86487928,-27.68432861,-28.53653258,-29.4217305,-30.05675664,-30.09242409,-29.87514513,-29.39636041,-28.33651423,-27.66119168,-26.64444089,-26.23510119,-19.59535749,-40.39480936,-60.37915188,-78.26079529,-98.20290036,-117.0428874,-139.132038,-157.3406648,-174.2607139,170.3993755,157.2435605,146.4656169,138.6718855,131.8211835,126.7477596,124.5220155,125.490055,129.5480889,134.4626705,139.8678812,143.5121971,146.3592558,146.2433709,145.2699834,143.5053973,
1.859295499,-14.84795139,-16.84914944,-18.43107072,-19.40666929,-20.1919298,-20.58506633,-21.41454804,-22.47115658,-23.75384139,-25.03864341,-26.03731487,-27.06537743,-27.86233695,-28.04693583,-27.92352303,-28.74060022,-29.53449134,-30.02472273,-29.90306487,-29.57033412,-29.02999339,-27.97703703,-27.33384772,-26.3618781,-25.99739889,-25.28393847,-45.87517629,-65.8602683,-83.87609372,-104.0429919,-123.0393491,-145.197328,-163.4142044,179.7531591,164.5721027,151.639143,141.1456119,133.6661723,127.1722317,122.3974184,120.7971972,122.4013001,126.8086935,131.5048969,136.3326377,139.1751133,141.2687431,140.5949539,139.2410457,137.3792193,
1.864970646,-14.96675659,-16.93092622,-18.49109615,-19.44063549,-20.23331764,-20.64337599,-21.49952198,-22.58071932,-23.8921083,-25.19670221,-26.21135151,-27.24062272,-28.01597072,-28.21180551,-28.14148369,-28.90889951,-29.59598052,-29.93882136,-29.6771359,-29.2531834,-28.67304854,-27.6369885,-27.03146023,-26.10175435,-25.77476687,-30.90412651,-51.31866277,-71.32104177,-89.49691342,-109.8883981,-129.032768,-151.249697,-169.4634753,173.806049,158.7947378,146.0944248,135.8917783,128.7230357,122.6013337,118.1768106,117.1853453,119.3247292,123.9041305,128.2321259,132.4405457,134.5266527,135.9626206,134.8284437,133.1789277,131.2752495,
1.870645793,-15.08309598,-17.00620807,-18.54449524,-19.4702897,-20.2734989,-20.70207875,-21.58538515,-22.69129585,-24.03046542,-25.35295903,-26.38104989,-27.40797896,-28.15697169,-28.35814019,-28.33537298,-29.03886316,-29.60767364,-29.80703688,-29.42506629,-28.93134705,-28.32896914,-27.31689918,-26.75145677,-25.85942844,-25.56214244,-36.45632248,-56.73021816,-76.76622827,-95.12609421,-115.7395174,-135.0221044,-157.287677,-175.4866273,167.8994195,153.0676404,140.6084549,130.7013114,123.8361483,118.0974568,114.0720647,113.6521521,116.2052236,120.7908691,124.6445843,128.2253025,129.6132285,130.4828641,128.9817622,127.1067777,125.1968582,
1.876320939,-15.19571304,-17.07467217,-18.59118136,-19.49603422,-20.3128058,-20.76131784,-21.67211793,-22.80267478,-24.16847134,-25.50683696,-26.54571243,-27.56661852,-28.28452458,-28.48481689,-28.50263781,-29.12906513,-29.57285398,-29.63776425,-29.15560396,-28.61054492,-27.99991269,-27.01630575,-26.49049121,-25.63031082,-25.35541823,-41.94235548,-62.11492228,-82.20067973,-100.7660634,-121.5963848,-141.0060885,-163.3097149,178.5181393,162.0344487,147.3908012,135.1798445,125.5708193,118.9984145,113.6481465,110.0654383,110.1599537,112.9936764,117.4419742,120.754488,123.7219207,124.4774019,124.8675955,123.084412,121.03717,119.1403847,
