Freq [GHz],"dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'"
2.39275929549902,-6.18506102369757,-3.91038225214293,-3.53886253776396,-4.25655477187205,-5.62840999723019,-8.91413407028971,-8.61744217578319,-9.8939624365875,-10.3682144551136,-11.0617085269538,-11.8015398273068,-11.3550782034543,-11.7119765712341,154.751806404378,146.916430873456,135.054490435351,124.639358906974,120.69572533065,121.73011179365,121.469257006683,126.68949651269,128.714655850658,133.364666316049,135.603097685373,135.324979748584,138.830686705021
2.39843444227006,-6.12193674763208,-3.89401479997759,-3.55543399550318,-4.30363642580803,-5.70645467317765,-9.01651022699706,-8.71358694954427,-9.98493224843667,-10.4540292437522,-11.1149588266306,-11.8507498914948,-11.3886528119859,-11.7142049591999,152.576022923392,144.453618387277,132.534685223091,122.118100617366,118.294186945351,119.845917710483,119.503950538719,124.923973305597,127.118950643622,131.919569795103,134.388257112268,134.0556060327,137.576063504232
2.4041095890411,-6.06046669880914,-3.87897659010896,-3.57333846621345,-4.3523349017625,-5.7865853152198,-9.11891338177929,-8.81063720437461,-10.075710516714,-10.5382965362828,-11.1651032605849,-11.8947878869668,-11.4171888919943,-11.7121230373275,150.387578040445,141.988486023828,130.01242417332,119.595148421924,115.89616660426,117.973579693964,117.546299203261,123.174218613473,125.539729349548,130.47957893936,133.174056099176,132.779374178412,136.298418588922
2.40978473581213,-6.00064333785053,-3.86524593260153,-3.59257843647058,-4.40267257601148,-5.86880820346358,-9.22125810704523,-8.90856633958252,-10.1661633766924,-10.6208466116714,-11.2120999157658,-11.933668814457,-11.4408439028787,-11.7061391950375,148.186839922726,139.520838107871,127.4875095509,117.070391417244,113.501876024025,116.112663516204,115.596354044203,121.440244084013,123.976280057403,129.043050408395,131.957490202718,131.493500525866,134.99616971388
2.41545988258317,-5.94245631078763,-3.85280196159553,-3.61315667204136,-4.45467194553684,-5.95312683099613,-9.3234615414071,-9.00734384046761,-10.2561504281961,-10.7015126943765,-11.2559250080529,-11.967450441522,-11.4598124417475,-11.6966587916104,145.974154049712,137.050479098977,124.959750324927,114.543732399048,111.1115462003,114.262708752195,113.654179302715,119.722010771066,122.427802770022,127.608326702084,130.735592679752,130.195375463378,133.668100048685
2.42113502935421,-5.88589275111001,-3.84162460252426,-3.63507617406254,-4.50835554095694,-6.03954164558079,-9.42544370866261,-9.10693496085455,-10.345525216411,-10.780132274798,-11.2965730621543,-11.9962321376587,-11.4743213905327,-11.6840762592023,143.749844038656,134.577214086669,122.428962498547,112.015088467957,108.725427355343,112.423231717716,111.719851222439,118.019423931273,120.89341008113,126.173749196641,129.505472416753,128.882592547348,132.313327205881
2.42681017612524,-5.83093755756099,-3.83169453960246,-3.65834013472903,-4.56374583463119,-6.12804978124195,-9.52712777765227,-9.20730041311541,-10.4341358186811,-10.8565484463455,-11.3340568421556,-12.0201527762715,-11.48462450383,-11.6687687799302,141.514212528421,132.100849273259,119.894969438813,109.484391625073,106.343788758954,110.593728681243,109.793456671583,116.332327942165,119.372128862773,124.737671310224,128.264350086265,127.552970890757,130.931265319342
2.43248532289628,-5.77757364837339,-3.82299318342592,-3.68295189271852,-4.62086514380754,-6.21864478158651,-9.62844025585077,-9.30839606783875,-10.5218255374622,-10.9306112398161,-11.3684070317459,-12.0393877762403,-11.4909966736701,-11.6510916132535,139.26754210635,129.621192454577,117.357602202243,106.951589357563,103.966918412649,108.773679286977,107.875091581951,114.660501451145,117.862902995212,123.298471539764,127.009591360131,126.204570439908,129.521583112372
2.43816046966732,-5.72578219417567,-3.81550263877029,-3.70891488828027,-4.67973552916137,-6.31131631627713,-9.72931111410947,-9.4101726649017,-10.6084337027815,-11.0021789336191,-11.3996716681176,-12.0541453968616,-11.4937281059386,-11.6313750345229,137.010096270652,127.138053488405,114.816699857695,104.416645209131,101.595122582379,106.962550127824,105.964859195189,113.003652845443,116.364597162315,121.854566128688,125.738736149446,124.835700113585,128.084160679813
2.44383561643836,-5.67554283075704,-3.80920567255217,-3.73623261825762,-4.74037868872202,-6.4060498926125,-9.82967383935258,-9.5125755391225,-10.6937965810378,-11.0711193183422,-11.427915341987,-12.0646624280175,-11.4931186281301,-11.6099227503509,134.74212041741,124.651244763387,112.272109812204,101.879539337423,99.2287251690806,105.159798404675,104.06286812622,111.361416157704,114.876001720107,120.404421130312,124.449523079252,123.444919141789,126.619047363338
