"Freq [GHz]","dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'"
0.741291585127202,-27.7889962274519,-23.5348805142574,-23.7201260409141,-25.2748147231855,-30.1036198507434,-33.9420621889446,-35.9002150417185,-37.2813453760596,-34.6092692455415,-32.6966500025647,-28.4543340887727,-27.942315513195,-31.4421175446482,132.681301012383,-14.1329860514074,-137.480327940859,115.773648334363,24.9650870137885,-57.9152116371141,-132.8342722329,174.174907363678,130.305757614953,145.103768719544,121.834845869187
0.746966731898239,-27.9539438373869,-23.6866628746696,-23.8935308002215,-25.5714477711939,-30.4162629634883,-34.2003059774592,-36.1963720905102,-37.5382538737794,-34.8657276338076,-33.0610049220805,-28.8576456873381,-28.4911065204377,-38.234591261436,124.342404980354,-23.1332106281777,-146.971207251092,105.364140726349,14.4580432733997,-68.6175604231815,-143.946332287528,162.194304653169,118.111345337189,131.57670058096,109.379307248412
0.752641878669276,-28.1117432450768,-23.8324869585977,-24.0525331539894,-25.8422551138509,-30.7339447261994,-34.4596880183974,-36.4792847326423,-37.7839864845842,-35.1338350280041,-33.4133655985106,-29.3071504384381,-28.9863194588044,-44.9757282641475,116.058793475451,-32.0933059320254,-156.267198908943,95.1265883726072,3.9554625589801,-79.2359124208667,-155.044674426316,150.264879660397,106.247160768066,118.766862221192,97.7382694846561
0.758317025440313,-28.2625673285909,-23.971646177627,-24.1971693616712,-26.0808228209288,-31.0498662886659,-34.7220854229755,-36.7480616043107,-38.0201568877533,-35.4109575785945,-33.7402633131356,-29.7544237690067,-29.4097844229901,-51.6691714603035,107.826302345459,-41.0324269383017,-165.426610960245,85.0756109155721,-6.5180823729556,-89.7836797010683,-166.132635189828,138.438016142586,94.6737826906107,106.675680775554,86.5589655221568
0.76399217221135,-28.4065840115852,-24.1035357222675,-24.3280980874318,-26.2843540939938,-31.3567636249463,-34.987676071886,-37.0024442664725,-38.248458750181,-35.6916631694749,-34.0315705510871,-30.1641428019973,-29.7964438128327,-58.3182612797327,99.6394569199274,-49.9687297836665,-174.516811818658,75.2085345008364,-16.9362662937569,-100.274503485958,-177.210034115121,126.751061365539,83.3383943302413,95.1625907567346,75.6625334342988
0.769667318982387,-28.543954993418,-24.2277057891712,-24.4464752769058,-26.4535859124561,-31.6479938842895,-35.2550520367774,-37.2427679936429,-38.4704513295804,-35.969099173384,-34.2787577455491,-30.5257624355893,-30.1680084927584,-64.9260765905228,91.4916907913373,-58.918849690804,176.395437975955,65.5054945187504,-27.2755174454721,-110.720660977791,171.727451616391,115.222693530939,72.1791456009798,84.042633183898,65.4410682409047
0.775342465753425,-28.6748352054019,-24.3439054761711,-24.5538705693176,-26.5922203709901,-31.9184837564345,-35.5215984215236,-37.4698026473631,-38.6872760534485,-36.2363142117738,-34.4745808125151,-30.8482522469521,-30.4149412992294,-71.4954710154682,83.3756375220544,-67.8978469591428,167.251365807865,55.9326374786808,-37.5186153658993,-121.131636991272,160.688004897642,103.853283700041,61.1126412077802,73.2564470729938,56.2870420339431
0.781017612524462,-28.7993728353069,-24.452115647823,-24.6522569572861,-26.7061129196323,-32.1653526733614,-35.7840375059457,-37.6844950749508,-38.8994108942663,-36.4871743121798,-34.6162675877682,-31.1235325634006,-30.3950828345902,-78.0291048195222,75.2834861644773,-76.9193134043047,158.004794674758,46.4473792504567,-47.6567110767854,-131.513391586411,149.682330411115,92.628580578073,50.0250335925252,62.9420075992516,47.5040867940767
0.786692759295499,-28.9177098239407,-24.5525689639757,-24.7440767620701,-26.8024146488974,-32.3881563484878,-36.0389999461971,-37.8876938448942,-39.1065528285656,-36.7167655169105,-34.7098231550321,-31.2952498581444,-30.1174832345537,-84.5294723126182,67.2073899950342,-85.995245901539,148.624064632992,37.0044234514638,-57.6895463233033,-141.868669458427,138.721602994339,81.5241483643489,38.7908299582971,53.1391117754142,37.8072767787258
0.792367906066536,-29.0299826735698,-24.6457545631785,-24.8323515163827,-26.8888315330395,-32.5887901984767,-36.2834950416298,-38.0799615736569,-39.3076636549221,-36.9214754111666,-34.7707473789147,-31.3042680389987,-29.726919737847,-90.9989250795243,59.1399162888165,-95.1352952613246,139.091711253413,27.5615231581783,-67.6241758818309,-152.19824067736,127.815302346121,70.5083585200848,27.314623276288,43.4370546288272,26.4291573293984
0.798043052837573,-29.1363234931876,-24.7324046929187,-24.9207653512239,-26.9731291199796,-32.7711267275182,-36.5152092865148,-38.2615451359732,-39.5011553144921,-37.0991240096534,-34.8196345047053,-31.1592387304844,-29.3881740665422,-97.4396910805581,51.0745167580103,-104.345125416828,129.402734705817,18.0843749535291,-77.4728539880523,-162.502487814187,116.969504965895,59.5436698758957,15.5657683170118,33.1740266917581,13.4501451449883
0.80371819960861,-29.2368611726807,-24.8134608441605,-25.0136211031295,-27.0629425698147,-32.9404591383855,-36.732634433144,-38.4324937232704,-39.6851517055514,-37.2493640800127,-34.8755216765902,-30.9371596472062,-29.2023638116915,-103.853890020266,43.0059888727852,-113.623908586503,119.562731280652,8.55031387707323,-87.2507649803423,-172.782580060687,106.185974759384,48.5882526568766,3.58339161204293,21.9118195160997,-0.473555110373949
0.809393346379648,-29.331722601788,-24.8900180626687,-25.1155641026175,-27.1658236130199,-33.1028151366121,-36.9350731845312,-38.5928387896002,-39.8577544607616,-37.3741525215029,-34.9508994744734,-30.7321806203228,-29.1808100072622,-110.24354517904,34.9308868485314,-122.961436811778,109.587410093482,-1.04939425653923,-96.9740141532464,176.959256659033,95.4620921361655,37.6004333798263,-8.54641252156074,9.64881170516229,-14.5820521532979
0.815068493150685,-29.4210338640992,-24.9632483904148,-25.2310134960484,-27.2892776509313,-33.2642036883746,-37.1225747027085,-38.7427279216492,-40.0172578187829,-37.4778024526052,-35.0503093309459,-30.6091786522534,-29.2747145400811,-116.610592170254,26.8478319344688,-132.335842848291,99.5046614684391,-10.7088026308683,-106.657968811403,166.720326814123,84.7914106592362,26.5460818901741,-20.7233316729744,-3.28044181630198,-28.4045065940792
0.820743639921722,-29.5049213361655,-25.0343074778179,-25.3633463870149,-27.440391405052,-33.4298609437046,-37.2958256225824,-38.882446413699,-40.162291628788,-37.566286833691,-35.1719203392771,-30.5860580378874,-29.4286206138418,-122.956884827757,18.7576693701618,-141.713233312259,89.3589486547003,-20.4081395719976,-116.315857239564,156.498415433304,74.1645180396389,15.4060240180133,-32.8577026712578,-16.4426414054949,-41.8428613707623
0.826418786692759,-29.5835126590418,-25.1042319667446,-25.5140204660656,-27.6246827978381,-33.6035632881727,-37.4559925572051,-39.0123312353674,-40.2919044746993,-37.6459432344489,-35.3100948812883,-30.6446727767181,-29.6152224077896,-129.284198817323,10.6634262252256,-151.050303338865,79.2153813439822,-30.1162432856579,-125.957560508624,146.29250610158,63.5699367657547,4.17976017218546,-44.8798143591161,-29.5151535259027,-55.0272765653706
0.832093933463796,-29.6569375238615,-25.1738385927706,-25.6819230622968,-27.8441916380623,-33.7870762098945,-37.6045015329971,-39.1326358532501,-40.4056135661137,-37.7220966347428,-35.4570624242654,-30.7559322050138,-29.8541159040412,-135.594233238688,2.57004375681333,-160.300065368234,69.158609479294,-39.7944700788508,-135.588698292821,136.102903013992,52.9949756367034,-7.11623296814617,-56.7373936035506,-42.3626479419506,-68.1034956207091
0.837769080234834,-29.7253282588305,-25.2436375852526,-25.8632140971497,-28.0955217987223,-33.9798160678374,-37.7427567764805,-39.2434168519126,-40.503437328855,-37.7981134238027,-35.6029644401141,-30.9011056048416,-30.2036723981679,-141.888610658342,-5.51611173025237,-169.419501078636,59.2821746308138,-49.4018863192932,-145.210273124652,125.930751302057,42.4266101969263,-18.4544537401114,-68.3920588952976,-54.9850833343076,-80.8295177058495
0.843444227005871,-29.7888201977565,-25.3137727619785,-26.05176582435,-28.3690460410493,-34.178817624846,-37.8718373300034,-39.3444896530986,-40.5859009396245,-37.875107391331,-35.7351465221763,-31.0815018955069,-30.6609130550417,-148.168876064114,-13.5879208747855,-178.376981168297,49.668891878552,-58.9013402758518,-154.819160895894,115.77722460132,31.8525010897598,-29.8037376842479,-79.8253689883929,-67.3923946749928,-92.3386993748655
0.849119373776908,-29.8475518231437,-25.3839975322797,-26.2400758257524,-28.6501427168636,-34.3790944223132,-37.9922443838388,-39.4354619204368,-40.6539867596915,-37.9521854991465,-35.8387828879544,-31.3091677243606,-31.0643870924605,-154.43649502294,-21.638294285384,172.842665294481,40.3696511433062,-68.2655645873324,-164.409554008186,105.642739508659,21.2621271846625,-41.13540250538,-91.0555407853697,-79.4418579377865,-101.938634065745
0.854794520547945,-29.9016646879612,-25.4536911328073,-26.4203729571205,-28.9221806845657,-34.5744069398824,-38.1037807589515,-39.5158195197188,-40.7090082024792,-38.0269424824574,-35.9002886623149,-31.5696584746834,-31.1993996328427,-160.692851445347,-29.6609735459411,164.236540656592,31.3905461327993,-77.4819511271367,-173.975121926391,95.5264753246014,10.6478184204217,-52.4270147761632,-102.151332639663,-90.790558705596,-110.169127393207
0.860469667318982,-29.9513031359341,-25.5219132972759,-26.5856236193296,-29.1699570014048,-34.7583100818254,-38.2056124335412,-39.5850236078091,-40.7524149649967,-38.0959441014302,-35.9123372056835,-31.790206957044,-30.9931989935615,-166.93924538639,-37.6512549207617,155.785322992943,22.6934976850578,-86.5545543135297,176.488683686179,85.4262971667785,0.00537681871290552,-63.6642156558875,-113.225137845226,-101.176934446047,-118.482046193487
0.86614481409002,-29.9966138270392,-25.5874898235787,-26.7302496415037,-29.3822617171594,-34.9252139870051,-38.2964985199902,-39.6425815149164,-40.7855703626385,-38.1551153348241,-35.877223734818,-31.871872499233,-30.5414275787165,-173.17689097322,-45.6065532421685,147.457060836769,14.20789656311,-95.5026039926305,166.982884399212,75.3389907195588,-10.6659441497031,-74.8418477324785,-124.401896056592,-110.810451222774,-128.085402526729
0.871819960861057,-30.0377451114947,-25.6491181739289,-26.8505048648561,-29.5530048473203,-35.0711703578261,-38.3751114862556,-39.6880742959042,-40.8095565150759,-38.2001399185667,-35.8062492461899,-31.7637719187925,-30.0036128879043,-179.406914971528,-53.5267548395914,139.211795962227,5.84659577221353,-104.356091148407,157.504308197328,65.2605972943806,-21.3641170825794,-85.9652383641986,-135.78002662275,-120.349696552459,-139.415684378544
0.877495107632094,-30.0748462675956,-25.7054804216805,-26.9445578251915,-29.6811132281896,-35.1942220243928,-38.4403394342613,-39.7211498477628,-40.8250524939984,-38.227036979049,-35.7156493874185,-31.4946169263538,-29.5201194263031,174.369644070219,-61.4143397863845,131.005971595747,-2.47957487258797,-113.150009378699,148.04608655035,55.1866358017402,-32.0854705926746,-97.0512346901748,-147.405147065059,-130.48118608269,-152.266202006855
0.883170254403131,-30.1080666530863,-25.7553523381267,-27.0123729842208,-29.7697298753412,-35.2943396689806,-38.4914829729112,-39.7415091251823,-40.8323025284496,-38.2329403390405,-35.6214655454885,-31.1428406894906,-29.1755921101871,168.151835710901,-69.2742876420288,122.796033945577,-10.8514535065339,-121.918951359877,138.598962617692,45.1121109988021,-42.8259552656393,-108.127485315224,-159.266041619133,-141.578763732953,-166.055790359987
0.888845401174168,-30.1375548045932,-25.7976996472476,-27.0554865535897,-29.8251875375772,-35.3730950234747,-38.5283148414818,-39.748914319036,-40.8311622691331,-38.2168609219427,-35.535592937812,-30.7923004340603,-28.9859620766896,161.938796600886,-77.1138016445831,114.541030172453,-19.3354128416785,-130.693069519765,129.152837600986,35.0313714486275,-53.582260014541,-119.228646061402,-171.3089169581,-153.648172811718,179.880132132899
0.894520547945205,-30.1634574682451,-25.8317563646907,-27.0767566360525,-29.856029001855,-35.4332319625067,-38.5510272280268,-39.7432309422271,-40.8211945108204,-38.1800776250323,-35.4640018005237,-30.5035930942186,-28.9162339147599,155.729748712676,-84.9418981946911,106.20427507138,-27.9803371767549,-139.495530374246,119.698053491397,24.9380011594789,-64.3526205998114,-130.389776890117,176.540415560349,-166.43518095206,165.995073854502
0.900195694716243,-30.1859187793466,-25.8570827899635,-27.0801453312014,-29.8721778371169,-35.4782293572247,-38.5601222459022,-39.72449101152,-40.8017860110455,-38.1259164414274,-35.4069184660592,-30.3026701610035,-28.9263761053605,149.523995854288,-92.7689075819229,97.7543255319247,-36.8164819612261,-148.341066350477,110.226168581425,14.8249302119373,-75.1373011125009,-141.638997098961,164.356065227286,-179.579973192733,152.451618250584
0.90587084148728,-30.205079313269,-25.8736033353403,-27.0705667745883,-29.8842720322412,-35.5118701825996,-38.5562989726084,-39.6929471798563,-40.7722687266793,-38.0589629116616,-35.3600978128685,-30.1848738221452,-28.9981702523216,143.320920295882,-100.605925795423,89.1656111597472,-45.85526849987,-157.235201315916,100.730254329194,4.68483381986445,-85.938806266148,-152.992059118815,152.198203424093,167.23640088528,139.334891617884
0.911545988258317,-30.2210753590555,-25.8816257377427,-27.0538074676328,-29.9031351613987,-35.5377886196298,-38.5403672113431,-39.6490884229573,-40.7320410804404,-37.9839998300287,-35.3163644882035,-30.1306773282849,-29.1130225041602,137.119977814309,-108.464245112579,80.4191438674644,-55.0892949791911,-166.174027107217,91.2049045671769,-5.48927244940243,-96.7618738125302,-164.450562677502,140.105523733564,154.217249165504,126.852276057526
0.917221135029354,-30.2340382362557,-25.8818431773565,-27.0364893597507,-29.9393238631773,-35.5589755894937,-38.5131906783866,-39.5936051884349,-40.6806882090596,-37.9050287762428,-35.2671194547708,-30.1198497193073,-29.2159117764536,130.920692341671,-116.35478067012,71.5037508078428,-64.4918938855805,-175.144768868413,81.646166905269,-15.7034419158553,-107.613236562086,-176.003893087021,128.09140068478,141.480305140461,115.212083592386
0.922896281800391,-30.2440937539502,-25.8753204273675,-27.0260009325178,-30.0026098744093,-35.5772730118102,-38.4756436455282,-39.5273148577586,-40.6180923570635,-37.8246313267264,-35.2039323834779,-30.131766728534,-29.2268928888843,124.722650106584,-124.287501894516,62.4181819587241,-74.0156558316584,175.872432458425,72.0515192775553,-25.9624074044542,-118.501101951446,172.366330378073,116.142631219291,129.123211917901,104.306922236192
0.928571428571428,-30.2513618039407,-25.8634639029259,-27.0302752223268,-30.1011313062801,-35.5929518419137,-38.4285607657709,-39.4510737181864,-40.5445125307494,-37.7437543430426,-35.1202539746836,-30.136833062992,-29.0959930670994,118.525493414947,-132.27087480406,53.1741438241207,-83.5900166225835,166.901208907948,62.419887734161,-36.2694919017003,-129.434329633835,160.680967232878,104.222201322064,117.217834224919,93.6834001626022
0.934246575342466,-30.2559560988418,-25.8479742436706,-27.0572706896455,-30.2398897033361,-35.6045143813397,-38.3726690218975,-39.3657025414701,-40.4606075567281,-37.6618608485173,-35.0128762284751,-30.0966254361764,-28.8262676267173,112.328914358264,-140.311324400791,43.7997351783929,-93.1198236721511,157.964266435116,52.7515994979153,-46.6267869098563,-140.421392864087,148.958615769855,92.2775419293611,105.726581124825,82.8344872224585
0.939921722113503,-30.2579840516503,-25.8307793020006,-27.114051509507,-30.4185061235994,-35.6088511799276,-38.308507583537,-39.2719416640164,-40.3673859311241,-37.5773213779136,-34.8825933793759,-29.9795800457449,-28.4549452524126,106.132648542886,-148.412735885874,34.3419787494292,-102.489443999974,149.078105656737,43.0481339718205,-57.0354758697342,-151.469326641871,137.212183622135,80.2529595295416,94.456782210855,71.3992919350975
0.94559686888454,-30.2575467981244,-25.8139454471497,-27.2055047331012,-30.6288607984198,-35.601795561269,-38.2363574075508,-39.1704356869086,-40.2660867477512,-37.4879239743634,-34.7338037549746,-29.7765355563332,-28.0330022033843,99.9364691569086,-156.576027949272,24.8664987088765,-111.578140800557,140.248549109151,33.3115884571274,-67.4961633678075,-162.582917634608,125.446984204398,68.1023743802672,83.1313396085691,59.1933329685806
0.951272015655577,-30.2547393315493,-25.7995667276707,-27.3329589430704,-30.8541442148576,-35.5789726571313,-38.156209275957,-39.0617362206858,-40.1580181727833,-37.3914133389485,-34.5732509010149,-29.5014559003832,-27.6140154068495,93.7401814067484,-164.798847350223,15.4524978944717,-120.288381561004,131.468549321804,23.5438940310678,-78.009123815131,-173.764340079684,113.66030739291,55.7984925046454,71.5018920853477,46.1898654460817
0.956947162426614,-30.2496507535556,-25.7896345310923,-27.4931754859298,-31.0709815752213,-35.5367045458041,-38.0677919531097,-38.9463085222651,-40.0443925312454,-37.2859904406964,-34.4083635344001,-29.1822632717765,-27.247956474329,87.5436175883119,-173.07544589535,6.18253605474766,-128.578671616546,122.719103621679,13.7459421124651,-88.5744626422004,174.9866881583,101.842357897991,43.3364514481014,59.4128746987827,32.5068227937737
0.962622309197652,-30.2423645951639,-25.7858949358934,-27.6782016106444,-31.2548140419125,-35.4726968938243,-37.9706635387829,-38.8245340306879,-39.9261954852523,-37.1707033052537,-34.2456528854872,-28.8516091406486,-26.9733512938831,81.3466328504464,178.60319712959,-2.8710706532508,-136.483638446908,113.972929492415,3.91685554102697,-99.1922457861709,163.672302416647,89.9783955867812,30.7319601057484,46.8132018244461,18.4109921933249
0.968297455968689,-30.2329592098582,-25.7897060162927,-27.8763137761304,-31.3863656764347,-35.3863304218405,-37.8643470262362,-38.6967111137239,-39.8041136946273,-37.045659834919,-34.0895087411434,-28.5404989387208,-26.8024276903115,75.1491017057,170.248958706006,-11.6593888520769,-144.107395097276,105.199514018764,-5.94638649287957,-109.862663196023,152.295618780121,78.0517205859228,18.0151188747641,33.7472335550828,4.28871192920708
0.973972602739726,-30.221508185653,-25.8019114838478,-28.0738496647222,-31.4559944449069,-35.2785539225828,-37.7484761316419,-38.5630641271529,-39.678527826171,-36.9120194984448,-33.9416138238174,-28.2732870032526,-26.7092349165423,68.9509154582993,161.875846422901,-20.1654247887048,-151.592420876518,96.3698575486324,-15.8488712628885,-120.586250151552,140.859804809666,66.0469036913935,5.22171910637741,20.3418833149276,-9.49327747733214
0.979647749510763,-30.2080807640725,-25.8227486496548,-28.2573849823517,-31.4641905087586,-35.151517063259,-37.6229161274195,-38.4237713707561,-39.5495626237039,-36.7717726635952,-33.8010634649961,-28.0623417612782,-26.6418470663223,62.7519803803645,153.49899566622,-28.4057437591319,-159.081187903594,87.4597570312854,-25.7972651715066,-131.364119992641,129.367278221428,53.9525566564035,-7.61573955952823,6.78453563321166,-22.7720103510034
0.9853228962818,-30.1927422382019,-25.8518065021771,-28.4156454840504,-31.4189968626245,-35.0081232302741,-37.4878358742121,-38.2790143779486,-39.4171765894694,-36.6273702864172,-33.6650979952071,-27.9037064829539,-26.553048009352,56.5522167664837,145.133474776574,-36.4254777232816,-166.688342680017,78.4513479212913,-35.7990728329746,-142.198111700295,117.819155991543,41.7630666004662,-20.4749902128458,-6.7239370565018,-35.6185131302614
0.990998043052837,-30.1755542862086,-25.888043563662,-28.5407413184928,-31.332445952135,-34.8516355549798,-37.3437247995306,-38.1290392414465,-39.2812708366809,-36.4812979387721,-33.5301736784777,-27.7782554013199,-26.4157121945422,50.3515587564415,136.793025798441,-44.2891080670019,-174.490088045935,69.3333040597144,-45.8618342025512,-153.090755752688,106.215009697,29.4790204804212,-33.3472720797218,-20.0360570209544,-48.211632825781
0.996673189823875,-30.1565752442088,-25.929866423137,-28.6286115826739,-31.2176883624369,-34.6853886708591,-37.1913639099208,-37.9742114586762,-39.1417976374892,-36.3356892867591,-33.3930224918183,-27.6601006236833,-26.2189613343377,44.1499547834809,128.488888459781,-52.0700671596866,177.473399333372,60.1003366395231,-55.9924207791728,-164.045022841148,94.5529281140387,17.1063778370854,-46.2366769538235,-33.1040018253138,-60.7544650096982
1.00234833659491,-30.135860267489,-25.9752604251208,-28.6788154117555,-31.0873735664178,-34.5125934792362,-37.0317677590086,-37.8150455502454,-38.998851984284,-36.1920528527458,-33.251426362666,-27.5266263369622,-25.9671742137525,37.9473685908181,120.228844660774,-59.8416321583141,169.190291090331,50.752520976612,-66.1965143793142,-175.063905126213,82.8298478490931,4.65470760382537,-59.1565816099092,-45.9730229175053,-73.45042901541
1.00802348336595,-30.1134613799838,-26.0219567092167,-28.6939291791822,-30.9530314382295,-34.3361908423628,-36.8661138618224,-37.6521988018082,-38.8527330888713,-36.0511534768933,-33.1045855129398,-27.3637049044341,-25.6792752776069,31.743780647732,112.016583664164,-67.6704351453864,160.669987658676,41.2946987223988,-76.4782808434583,173.850051237295,71.0420815227749,-7.86504693879287,-72.1247306929688,-58.742718957125,-86.4459247347731
1.01369863013699,-30.0894273835949,-26.0676159826699,-28.6788139861673,-30.8249331263966,-34.1587119333775,-36.6956703155484,-37.486431302262,-38.7039674297414,-35.9130540901513,-32.9530959508674,-27.1666183882564,-25.3793417313258,25.5391897436601,103.85143546619,-75.6127901757581,151.939012589,31.7359408288428,-86.8402039131876,162.695128022097,59.1859479885233,-20.4427695757641,-85.1584124908115,-71.5321164878769,-99.7908999023925
1.01937377690802,-30.063803628391,-26.110009710069,-28.6399497527299,-30.7119665166697,-33.9821242587181,-36.5217256275407,-37.3185451354563,-38.5532911292314,-35.7772897297664,-32.7986330997068,-26.9395810517723,-25.0880615984217,19.3336145936408,95.728466160055,-83.7132730320139,143.039915644416,22.0888767290742,-97.2830382464509,151.470634816151,47.2583943067284,-33.0708943505762,-98.2707490189513,-84.4516564267076,-113.460369831792
1.02504892367906,-30.0366316312319,-26.1471828992252,-28.5849414135526,-30.621210562929,-33.807673341782,-36.3455206089497,-37.1493200896619,-38.4015964695419,-35.6431205413095,-32.6434760404793,-26.6935180106457,-24.8203568493523,13.1270952478641,87.638886561759,-92.0046436759055,134.031873037533,12.3686542543623,-107.80586135448,140.176897347092,35.2575020543819,-45.7453581018521,-111.468625973209,-97.5773911090332,-127.388300292258
1.0307240704501,-30.0079485457352,-26.1775877947242,-28.5222213478713,-30.5570343309328,-33.6357583798413,-36.1681821547997,-36.9794611194972,-38.2498537735481,-35.5098000715491,-32.4900066285341,-26.4420278259633,-24.5856358463213,6.91969399401843,79.5707005711638,-100.508167012243,124.990932706681,2.59138549004948,-118.406230751887,128.815067916407,23.1827946813359,-58.465696887099,-124.752308021655,-110.938536578056,-141.487009739946
1.03639921722113,-29.9777864823336,-26.2001831796311,-28.4609104650446,-30.519707275991,-33.4658948712247,-35.9906621396079,-36.8095665040091,-38.0990239359536,-35.3768015344302,-32.3402863930788,-26.1977128821275,-24.3880987807528,0.71149553058554,71.5095129966876,-109.233515000025,116.007137275554,-7.22786486744757,-129.08046837269,117.386828457745,11.0353036818093,-71.2344017471608,-138.116429415939,-124.522705465864,-155.654270185607
1.04207436399217,-29.9461717376574,-26.2144983735848,-28.4107524109676,-30.5037952420297,-33.2968096407328,-35.8136893392626,-36.6401187796276,-37.9499775933603,-35.2439637520551,-32.1957711883368,-25.970206296639,-24.2254105560559,-5.49739373817885,63.439423444135,-118.177624474957,107.175150736997,-17.0772451479085,-139.824085259575,105.894062736336,-1.18260089927418,-84.055787941528,-151.551892562453,-138.288739360715,-169.776402948639
1.04774951076321,-29.9131238788418,-26.2206639363218,-28.3819900901835,-30.4971114132919,-33.1266803767601,-35.6377449955296,-36.4714955381948,-37.8034344290428,-35.1115422944405,-32.057189101268,-25.7654346452118,-24.0858342649197,-11.7068477755961,55.3439475266104,-127.322139505905,98.5758011710974,-26.9499525799948,-150.632323963365,94.3385584328291,-13.4675673252902,-96.9346839559474,-165.048196722861,-152.17822374569,176.251744634213
1.05342465753425,-29.8786547939711,-26.2194125311286,-28.3850075647993,-30.4814801863686,-32.9534844361596,-35.463071429648,-36.303995062489,-37.6599312542953,-34.9801729252773,-31.9245850367947,-25.5852142752089,-23.9482809341175,-17.916724364739,47.2069237014109,-136.629481085629,90.2504007334676,-36.8452462382402,-161.500751498134,82.7217772017564,-25.8157286030975,-109.87522213697,-178.595741414258,-166.124258761958,162.478832921344
1.05909980430528,-29.8427677289021,-26.2120534815505,-28.4295303762268,-30.4363281606379,-32.7753808418766,-35.2897170497409,-36.1378714852944,-37.5198215690519,-34.8507697541358,-31.7975138636515,-25.4267655293923,-23.7899023468931,-24.1268701378207,39.0133787090951,-146.038302517935,82.1780577255089,-46.7683501620524,-172.425798572745,71.0447133226103,-38.2231886652236,-122.879937805097,167.812350596997,179.938755765777,148.853022319167
1.06477495107632,-29.8054563292873,-26.2004239121674,-28.5232102967359,-30.3444686208521,-32.5910373378411,-35.1176120242011,-35.9733744820073,-37.3833034834866,-34.7243881420942,-31.6753329684049,-25.2826895780685,-23.5979349792823,-30.3371275640081,30.7503351815233,-155.460161815502,74.2718454662647,-56.7292985726142,176.594867010916,59.3078515498995,-50.6864439044814,-135.949286144744,154.179303145677,166.060189801621,135.234469141019
1.07045009784736,-29.7667037920109,-26.1868181767412,-28.6695845233025,-30.1972815243106,-32.3998371193564,-34.9466601772077,-35.8107883832127,-37.2504682450804,-34.6020828571015,-31.5575122731579,-25.1425732320387,-23.3760539751392,-36.5473437049541,22.4075490689855,-164.780420063216,66.4021270403528,-66.7410815433814,165.562213989849,47.5112289557213,-63.2026758003413,-149.081590151402,140.504870799701,152.255808160409,121.465963402461
1.0761252446184,-29.7264821830466,-26.173896258888,-28.8657364386572,-29.9962862815789,-32.2019434622398,-34.7768278836292,-35.6504650090059,-37.1213588690226,-34.4847869765331,-31.4438688077063,-24.9965270460253,-23.1408992972208,-42.7573808121851,13.9781629903264,-173.86689866636,58.4361157867365,-76.8175832036676,154.475990205345,35.6545964179159,-75.769879946738,-162.273356112404,126.786515015767,138.499216564638,107.446813157739
1.08180039138943,-29.6847519716756,-26.1645711811758,-29.1004267796114,-29.7506778753315,-31.9982417503775,-34.6082119697611,-35.49284436484,-36.9960278768168,-34.3732290286065,-31.3346602639581,-24.8390666121686,-22.9127152112397,-48.9671287893721,5.45925460924617,177.411421569038,50.2711071534084,-86.9717399615232,143.335088105632,23.7376606413394,-88.3868290800919,-175.519843740855,113.021105404823,124.731822454913,93.1646522369708
1.08747553816047,-29.6414618630662,-26.1618757692455,-29.3537724675439,-29.4730855443214,-31.7902010578575,-34.4410751387524,-35.3384585643144,-36.8745846539308,-34.2678969609355,-31.2305281558408,-24.6710027771679,-22.7066515224966,-55.1765192290415,-3.14775184814346,169.157118885222,41.8472298165968,-97.2141653819515,132.138037765816,11.760369408181,-101.052896196442,171.184244913375,99.2065326823134,110.88774172423,78.6768180380752
