Freq [GHz],"dB(S(1,1))_1 [] - $eps1='1' $eps2='0'","dB(S(1,1))_1 [] - $eps1='2' $eps2='0.1'","dB(S(1,1))_1 [] - $eps1='3' $eps2='0.2'","dB(S(1,1))_1 [] - $eps1='4' $eps2='0.3'","dB(S(1,1))_1 [] - $eps1='5' $eps2='0.6'","dB(S(1,1))_1 [] - $eps1='6' $eps2='0.9'","dB(S(1,1))_1 [] - $eps1='7' $eps2='1.1'","dB(S(1,1))_1 [] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='1' $eps2='0'","arg(S(1,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(1,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'"
1.09315068493151,-3.15666567361122,-3.81673956771331,-4.01577157068453,-4.29413958787587,-4.50282894942778,-4.67489065283161,-4.66887596235414,-4.78771812919441,78.6314308913173,71.3484032340884,68.435520638126,66.6659785632554,64.774048431845,63.2990736883227,62.7210524302941,60.8154420262099
1.09882583170254,-3.20638933133163,-3.9042112119814,-4.10591053801327,-4.37682919205046,-4.60458249294681,-4.78474724002014,-4.78083822735712,-4.9052812967663,76.3899889037448,69.0808257744922,66.114108951924,64.4628684834316,62.5055884187157,61.0241269701727,60.4448124759666,58.5057707067902
1.10450097847358,-3.25771665133024,-3.991789277149,-4.20221389415293,-4.45946305339908,-4.70983639369918,-4.89807160725999,-4.89640182716419,-5.02662740238506,74.1265590656059,66.8207447861801,63.7884885955728,62.2113727167366,60.2142775885561,58.72899428399,58.1488821832935,56.1766978376785
1.11017612524462,-3.31061962665624,-4.07785571904139,-4.3039147639511,-4.54389347996489,-4.81875919339514,-5.01495058980883,-5.01564266641786,-5.15181659841085,71.8409516240792,64.5625260406871,61.466766831525,59.9062961286283,57.9008718074663,56.4137246481119,55.8333225845682,53.828414956096
1.11585127201566,-3.36506362469429,-4.16113000061019,-4.40974551179516,-4.63207345988659,-4.93147801427472,-5.13547096624706,-5.13863783280634,-5.28090451540201,69.5329794531402,62.296675580015,59.1560154101154,57.5473999270325,55.5664142204985,54.0785337610201,53.4983041590643,51.4611726023641
1.12152641878669,-3.42100781987387,-4.24090759203712,-4.51790874552582,-4.72579026652325,-5.04806737161308,-5.25970967631039,-5.26545967740934,-5.41394081487902,67.2024514882333,60.0109138974576,56.8605860880933,55.1389547626381,53.2121673749468,51.723811925901,51.1441198863839,49.0752804653295
1.12720156555773,-3.478405989395,-4.31720267104376,-4.62621585178786,-4.82647282562952,-5.16853899976208,-5.38772427299155,-5.39616944638434,-5.55096763102286,64.8491676005562,57.6919491202456,54.5799620001969,52.6888826957516,50.8395175329391,49.3501023471238,48.771178859767,46.6711044274622
1.13287671232877,-3.53720770432621,-4.39074809009176,-4.73246342925527,-4.93506178434794,-5.29283582157885,-5.51954559546272,-5.5308119633171,-5.69201824286934,62.4729135244752,55.3275040515197,52.3070231772605,50.2077460613617,48.4498425378224,46.9580538080287,46.3799811800883,44.2490592931922
1.1385518590998,-3.59735985035119,-4.46285699048176,-4.83499176469866,-5.05192293119841,-5.42083429631734,-5.65517411385174,-5.6694126006026,-5.83711629016054,60.0734580103426,52.9080502057933,50.0280010481295,47.7076763639029,46.0443544119294,44.5483562774002,43.9710791696961,41.809597918284
1.14422700587084,-3.65880863846753,-4.53519800850081,-4.93320249246176,-5.17679320923532,-5.55235757758856,-5.79458073825958,-5.81197732535996,-5.98627588974745,57.6505551146769,50.42785225527,47.7248744890237,45.2012158425897,43.6239494721898,42.1216709958549,41.5450332049239,39.3531982543026
1.14990215264188,-3.72150139982487,-4.60955455903788,-5.02776969926215,-5.30876566043953,-5.68719814322377,-5.93771213576254,-5.95849594843001,-6.13950282919458,55.2039429072841,47.8852259716128,45.3795148666859,42.7000154673504,41.189104574177,39.6785672822419,39.1023719863566,36.8803514236495
1.15557729941292,-3.78538905219498,-4.68762462388308,-5.12044860685081,-5.44633294052901,-5.82514520531488,-6.08449993671125,-6.10894801669991,-6.2967967639183,52.7333554465195,45.2821819871095,42.9777306457048,40.2134045044313,38.7398452792162,37.2194777474994,36.6435665799696,34.3915543854732
1.16125244618395,-3.8504281103567,-4.77088620265296,-5.2136232654412,-5.5875092790985,-5.96601103722834,-6.23487249335489,-6.26331016403459,-6.45815403217797,50.238532000374,42.6237511542585,40.5116287339235,37.7469601353097,36.2757877095708,34.744681733132,34.1690252735357,31.8873103574648
1.16692759295499,-3.91658234587195,-4.86052442681988,-5.3098265524304,-5.73004148447319,-6.10965216309492,-6.38876736235917,-6.42156338432977,-6.62357048872461,47.7192307578105,39.9172611933664,37.9799904253328,35.3012809934685,33.7962363252418,32.2543230414951,31.6791118489758,29.3681384104691
1.17260273972603,-3.98382483511504,-4.95739964494811,-5.41138357949357,-5.87171146298634,-6.25598377885372,-6.54614215496621,-6.58369850882151,-6.7930436499762,45.1752520404861,37.1717279570701,35.3873701105055,32.8712314758042,31.3003129732823,29.7484623631648,29.1741849303166,26.8345917591163
1.17827788649706,-4.05213839381187,-5.06203199257193,-5.52020241971337,-6.01071341818692,-6.40498809969208,-6.70698159427429,-6.74971864247744,-6.96657363044288,42.606455963502,34.3974076376617,32.7427833508405,30.4460505660866,28.7871019488292,27.2271582531277,26.6546507751863,24.2872813768455
1.1839530332681,-4.12151615393735,-5.17458250580526,-5.63766460961415,-6.14603446458425,-6.5567171440257,-6.87129903031612,-6.91963788688642,-7.14416257903479,40.0127886345975,31.6054663177323,30.0584894246788,28.0107490322371,26.2558057124146,24.6905634804872,24.1210185794482,21.7269005289992
1.18962818003914,-4.19196107915257,-5.29481930736659,-5.76455957484642,-6.2777069846056,-6.71128922980548,-7.03913175693368,-7.09347659424007,-7.32581275247388,37.39430660192,28.8076673595661,27.3489827698377,25.5488237785447,23.7059108706539,22.1390192321839,21.5739464768799,19.1542452562739
1.19530332681018,-4.26348473947492,-5.4220676279047,-5.90102766765419,-6.40681383406062,-6.86887719565826,-7.21053079219665,-7.27125421960078,-7.51152369360068,34.751201391721,26.0159493524079,24.6300888426591,23.0455932733273,21.1373559238158,19.5731287933013,19.0142684929357,16.5702267382979
1.20097847358121,-4.33610530744269,-5.55515412357819,-6.04650042933008,-6.53523450091849,-7.0296866000709,-7.3855469921822,-7.45298137632814,-7.70128921951703,32.0838222714206,23.2417658274582,21.9179838085639,20.4910322209398,18.5506770601089,16.9937959280302,16.4429970450272,13.9758735783738
1.20665362035225,-4.40984482725183,-5.69236897373233,-6.19964792321176,-6.66523779098811,-7.19392467999062,-7.56421627400382,-7.63865293861455,-7.89509501340176,29.3926959166141,20.4950922312191,19.2279504117949,17.8812701874619,15.9470972488364,14.4022205722994,13.861301144986,11.3723242655723
1.21232876712329,-4.48472584070973,-5.83148136596153,-6.35836552169676,-6.79906499973585,-7.36176419720344,-7.74654685050472,-7.82824377348243,-8.0929174552166,26.6785418337471,17.783094571882,16.5727254948679,15.2186219132692,13.3285258790273,11.7998533144474,11.2704659377644,8.7608126530695
1.21800391389432,-4.5607675060471,-5.96984900727213,-6.51985663043779,-6.93860379323486,-7.53330924736112,-7.93251098760105,-8.0217081608488,-8.29472413850939,23.9422821840634,15.1086096586369,13.9604411734215,12.5105598380146,10.6974558600264,9.1883188090379,8.67184349502008,6.14265092470774
1.22367906066536,-4.637981382029,-6.10465095888906,-6.68087866041615,-7.08518590522403,-7.70857040109346,-8.12204279154333,-8.21898312483636,-8.50047606395206,21.1850455228892,12.468784443461,11.3924757303644,9.7681727920134,8.05677143044194,6.56932339274809,6.06680654937263,3.51921532235871
1.2293542074364,-4.71636704725948,-6.23323840595078,-6.83818658958145,-7.2394984317309,-7.8874544748624,-8.3150424290908,-8.41999510517288,-8.71013119175498,18.4081633411181,9.85437523503031,8.86194990144375,7.0045220183578,5.40950576597395,3.94456510583002,3.45671662363824,0.891939407283157
1.23502935420744,-4.79590775684738,-6.35354544012667,-6.98911374953554,-7.40158408556001,-8.06977016847907,-8.51138595152544,-8.6246686049755,-8.92364868594071,15.6131590992137,7.25018460787748,6.35381095243436,4.23314121411918,2.75859814358621,1.315663191984,0.842915128021642,-1.73768170550538
1.24070450097847,-4.87656639546856,-6.46445557631902,-7.13211646771277,-7.57090145414985,-8.25524711730698,-8.71093902807362,-8.83293503835792,-9.14099301876437,12.8017295438124,4.63682628580105,3.84703214044707,1.46682474032724,0.106692365992023,-1.31588047485951,-1.77325967132483,-4.36807573199876
1.24637964774951,-4.95828190646546,-6.56601224626551,-7.26707951324851,-7.7464107261493,-8.44356372473895,-8.91357227819203,-9.04473997774405,-9.36213715737959,9.97571819768417,1.99352803168762,1.31846153784457,-1.28325953054256,-2.54399684850687,-3.94868048341426,-4.39043214321302,-6.99756793102846
1.25205479452055,-5.04096649295664,-6.65940840269222,-7.39528535678638,-7.92665585278109,-8.63437866587322,-9.1191756295511,-9.26004736541276,-9.58706430820069,7.13708136696593,-0.698741976566016,-1.25298170496799,-4.00827479885461,-5.19174264252524,-6.58142739983045,-7.00713339402026,-9.62435057964063
1.25772994129159,-5.12450383083159,-6.74677048067848,-7.51911054030513,-8.10984995841172,-8.8273622009987,-9.32766940989755,-9.47884007426139,-9.81576807142535,4.28784753219513,-3.45464625792256,-3.88303879021901,-6.70250427540964,-7.83529474386761,-9.21281373685258,-9.62174117475884,-12.2464525988007
1.26340508806262,-5.20874853144088,-6.83081941982984,-7.6415978538061,-8.29401919062968,-9.02222446726197,-9.53901040339276,-9.70111705907006,-10.0482513070508,1.43007087622644,-6.28289767937602,-6.58031582380338,-9.36430980989074,-10.473809030054,-11.8414387694778,-12.2324275879186,-14.8617144135824
1.26908023483366,-5.29352708577467,-6.91451196334531,-7.7660312479774,-8.4772617628459,-9.21873896344365,-9.75319207692834,-9.92688820530904,-10.2845243712875,-1.43421899247733,-9.18582442441739,-9.34579922747761,-11.9968573852586,-13.1067278563602,-14.465707677016,-14.8371236482815,-17.4677714050275
1.2747553816047,-5.37864047277852,-7.00073942781327,-7.89557490323463,-8.65810027757194,-9.41675954406679,-9.97023922148743,-10.1561684370194,-10.5246035204434,-4.30306947431973,-12.1598063569094,-12.1732447671511,-14.6078673790253,-15.7336211496194,-17.083741484822,-17.4335050821081,-20.0620465030566
1.28043052837573,-5.46386854394946,-7.09211527284011,-8.03298808821373,-8.83580126108972,-9.61622938160301,-10.1901983496534,-10.3889727758934,-10.7685102772889,-7.17465661955459,-15.1961671434763,-15.0500553754216,-17.2079378184172,-18.3540008893303,-19.6933117702287,-20.0189980337467,-22.6417496274362
1.28610567514677,-5.54897618664507,-7.19084395990214,-8.18040444405259,-9.01050776888069,-9.8171804643078,-10.4131258558121,-10.6253136146249,-11.0162722098551,-10.0473335682223,-18.2821666421792,-17.9584049325419,-19.8078084800457,-20.9671250751757,-22.291808473977,-22.5907981567976,-25.2038791656783
1.29178082191781,-5.63372118729642,-7.29864380239952,-8.33915672525909,-9.18311701675439,-10.0197233001808,-10.6390763701062,-10.8652009081759,-11.2679252430869,-12.9196721248202,-21.4018907981325,-20.876496257437,-22.4156102862822,-23.5718139169213,-24.8762423463608,-25.1458933643835,-27.7452195308429
1.29745596868885,-5.71786357388698,-7.41669360913329,-8.50962826604325,-9.35496580088067,-10.2240276936651,-10.8680933741166,-11.1086450843528,-11.523517093784,-15.7904950046324,-24.5369869804665,-23.7799652062461,-25.0351272527422,-26.1663008925955,-27.4432761960045,-27.6810795771003,-30.2623287878253
1.30313111545988,-5.80117604235775,-7.5455796648157,-8.69112339165276,-9.52746251267304,-10.430297021523,-11.1002035774872,-11.355661823854,-11.7831110647805,-18.658895340199,-27.6673007670075,-26.6435658992201,-27.665494437118,-28.7481408400145,-29.989274660792,-30.1929610864696,-32.7515122603841
1.30880626223092,-5.88345501542671,-7.68523029215105,-8.88177531824449,-9.70179253082568,-10.6387400367353,-11.3354156205274,-11.6062772797578,-12.0467891797689,-21.5242418627516,-30.771535525902,-29.4433481694821,-30.3020961637836,-31.3141844858388,-32.5103578595509,-32.6779297051603,-35.2087798493689
1.31448140900196,-5.96453176755108,-7.83483788031924,-9.07854990206297,-9.87876301822822,-10.8495440946251,-11.5737227000672,-11.86053214449,-12.3146535929641,-24.38616796026,-33.828089504566,-32.1594663681109,-32.9380851571635,-33.8606207230393,-35.0024463348775,-35.1321229905551,-37.6297887333188
1.32015655577299,-6.0442829494397,-7.99278318295427,-9.27743699611007,-10.0587918513239,-11.0628534894903,-11.8151079172233,-12.118483094005,-12.5868253914974,-27.244544592121,-36.816228301263,-34.7794271556674,-35.5659191776056,-36.3830729820012,-37.4612860592826,-37.5513656847633,-40.0097750093122
1.32583170254403,-6.12263992397586,-8.15659412566657,-9.47390735821933,-10.2420019549883,-11.2787552343706,-12.0595506691193,-12.3802006605858,-12.863440258362,-30.0994375741149,-39.7177059096831,-37.3010207261893,-38.1784520925069,-38.8767302454544,-39.8824471487249,-39.9311024839702,-42.3434800695967
1.33150684931507,-6.19959631587542,-8.32298791378632,-9.66361708011116,-10.4283543457306,-11.4972727001671,-12.3070320335341,-12.6457631856133,-13.1446408578167,-32.95105155519,-42.5188253993283,-39.7337248501917,-40.7693499967315,-41.3364887330113,-42.2612952561522,-42.2663323342534,-44.6250778409958
1.33718199608611,-6.27521329049292,-8.48805188398794,-9.84319376482364,-10.6177473087211,-11.718366450008,-12.5575374172106,-12.915247356362,-13.4305662272485,-35.7996627992486,-45.2127122439227,-42.0975702606921,-43.3329238976992,-43.757085789252,-44.5929399983499,-44.5515536540688,-46.8481081889374
1.34285714285714,-6.3496222372791,-8.64760155223884,-10.010852493151,-10.8100395334921,-11.9419406049678,-12.8110550459859,-13.1887163732359,-13.7213387320469,-38.6455453978724,-47.8012957960215,-44.4194695592715,-45.863777938494,-46.1332112808674,-46.8721689535215,-46.7807268404416,-49.0054190256247
1.34853228962818,-6.42302466323064,-8.79770390127906,-10.1666557775493,-11.0050161228517,-12.1678528196802,-13.0675696758111,-13.4662071914647,-14.0170491519843,-41.4888939112282,-50.2962853494948,-46.7281593578599,-48.3567477641962,-48.4595907563702,-49.0933791878529,-48.9472558185627,-51.0891174220029
1.35420743639922,-6.49568926539621,-8.93527901353413,-10.3123982249607,-11.2023690206081,-12.3959264032621,-13.3270516395401,-13.7477180820712,-14.3177401982963,-44.3297469314014,-52.7184773568938,-49.0492810620379,-50.8073189626445,-50.7310358125934,-51.250517704957,-51.0439844249798,-53.0905262346918
1.35988258317025,-6.56794636557593,-9.05862937100423,-10.4512242829275,-11.4017619933592,-12.6259632441686,-13.5894422313184,-14.0331973317861,-14.6233883487068,-47.1679156741833,-55.0951588867928,-51.4016398597521,-53.2122297330425,-52.9424622529275,-53.3370410843216,-53.0631990750333,-55.0001415854599
1.36555772994129,-6.64017990082378,-9.16774017891156,-10.5871135563231,-11.6029865948729,-12.8577562681516,-13.8546368092776,-14.3225328978741,-14.9338830135995,-50.0029203435516,-57.4560602296331,-53.7949862185457,-55.5696464230793,-55.0888726497536,-55.3458994711696,-54.9966265262806,-56.8075854655591
1.37123287671233,-6.71281740528746,-9.26426501805632,-10.7243389330785,-11.806132240153,-13.0911003125652,-14.1224673312608,-14.6155418607281,-15.24900157546,-52.8339379277683,-59.8288882969425,-56.2292484133085,-57.8784462360064,-57.1653031809444,-57.2695438721331,-56.8354153006241,-58.5015516395406
1.37690802348337,-6.78631837683911,-9.35122462889927,-10.8669697235585,-12.0116560709398,-13.3257991083032,-14.3926853020091,-14.9119573254584,-15.568377640843,-55.6597625157644,-62.2355824391952,-58.6949689194051,-60.136696771328,-59.1667326644617,-59.099950668867,-58.5700945217567,-60.069744938042
1.3825831702544,-6.86116147514272,-9.43253697089064,-11.0184638354276,-12.2202812645044,-13.5616661415813,-14.6649455013958,-15.2114098085682,-15.8914598654282,-58.4787809395756,-64.6900251490186,-61.1746069880781,-62.3399869113014,-61.087961618501,-60.8286538108419,-60.1905106537411,-61.4988260545572
1.38825831702544,-6.93783108602039,-9.51251913507617,-11.1813627799054,-12.4327449238862,-13.7985175832632,-14.9387895973805,-15.5133997059556,-16.2174582244512,-61.2889629996897,-67.1973093032919,-63.6443536842326,-64.4804122456459,-62.9234733112721,-62.4467743336461,-61.6857523630274,-62.774380398124
1.39393346379648,-7.01680363676899,-9.59546239457337,-11.3570765509645,-12.649490313615,-14.0361558683574,-15.2136275935456,-15.8172578091984,-16.5452754020899,-64.0878676195028,-69.7541784545393,-66.0762038142069,-66.5466843247726,-64.6672947924492,-63.9450426665819,-63.0440859178454,-63.8809456131985
1.39960861056751,-7.09853415286472,-9.6853192457853,-11.5457369655331,-12.8704115275463,-14.2743439977154,-15.4887145329487,-16.1220919251262,-16.8734221798761,-66.8726647562273,-72.3500924581206,-68.440222206059,-68.5253191583556,-66.3128804545713,-65.313817714349,-64.2529339092017,-64.8021433400628
1.40528375733855,-7.18344345810213,-9.78549138135983,-11.7461160822258,-13.0947223156604,-14.5127718639747,-15.7631196642087,-16.4267191963472,-17.1999180432125,-69.6401718598652,-74.9684677868668,-70.7071168366171,-70.4024954184551,-67.8530328965053,-66.5431169748076,-65.2989396539213,-65.5209748471541
1.41095890410959,-7.27190642470189,-9.89868337182009,-11.9556463278539,-13.3209703629358,-14.7510156205936,-16.03568614587,-16.7295862269992,-17.5221820766358,-72.3869048780278,-77.5878484622212,-72.8512504127007,-72.1660694378113,-69.2798739479161,-67.6226859850175,-66.1681668154414,-66.0203517173505
1.41663405088063,-7.36424168629613,-10.0267845843288,-12.1706172648456,-13.5471795919727,-14.9884914677373,-16.304981262062,-17.0286820717984,-17.8369241128163,-75.1091422853433,-80.1829613857948,-74.8539598772269,-73.8073218615404,-70.5848769872786,-68.5421447353836,-66.8464847413534,-66.2839334877103
1.42230919765166,-7.46070307965695,-10.1707518325983,-12.3866198873387,-13.7710849379476,-15.224404592591,-16.5692396112915,-17.3214525899512,-18.1400530145553,-77.803000943273,-82.7257527352205,-76.7065417180147,-75.3221747441063,-71.7589716082134,-69.2912553596764,-67.3201863474219,-66.2973379150174
1.4279843444227,-7.56147344600133,-10.330481591458,-12.5992279734319,-13.9904247370978,-15.4576942132153,-16.8263053134278,-17.6047286650429,-18.42662642552,-80.464522183925,-85.1865917541994,-78.4118070482467,-76.7117533987469,-72.7927423762967,-69.8603554782085,-67.5768719909398,-66.0497531423878
1.43365949119374,-7.66666081412733,-10.5046814067295,-12.8047701808674,-14.2032627839867,-15.6869780730449,-17.0735829617063,-17.8746844147486,-18.6908739039972,-83.0897653852671,-87.5358682221641,-79.9832277477264,-77.9822028386699,-73.6767473073972,-70.240988539508,-67.6066070630249,-65.5359208357313
1.43933463796477,-7.77629764696173,-10.6907757385788,-13.0009567299657,-14.4083074243925,-15.9105013198499,-17.3080105101845,-18.1268447738526,-18.926328871364,-85.6749073252784,-89.7461878080835,-81.4415863271428,-79.1436294422599,-74.4019818358921,-70.4267415615361,-67.4033224419488,-64.75835033727
1.44500978473581,-7.89034312045072,-10.8849093747235,-13.1871740773819,-14.6051721343945,-16.1260985358815,-17.5260698718062,-18.3561628095234,-19.1261007637092,-88.216342668956,-91.7952428030744,-82.8101456019542,-80.2080586484754,-74.9605066466356,-70.4142617137619,-66.9663685290998,-63.7294867215998
1.45068493150685,-8.00868892947505,-11.082131357102,-13.3644156336402,-14.7944971032412,-16.3311800936704,-17.723850680893,-18.5571841774228,-19.2833003971099,-90.7107825952615,-93.6691609317977,-84.1097809890029,-81.1864988375301,-75.3462291664718,-70.2043730092325,-66.3020643011038,-62.4734044924753
1.45636007827789,-8.13116851331138,-11.2768342091076,-13.5349419956776,-14.977852237762,-16.5227540099599,-17.8971790068076,-18.7243076189037,-19.3915983870009,-93.1553464140541,-95.365720857096,-85.3550757555452,-82.0855561774117,-75.5557997904939,-69.803160604448,-65.4250103129457,-61.0265119318025
1.46203522504892,-8.25756970487529,-11.4634651299684,-13.7017843657817,-15.1573843097634,-16.697493802531,-18.0418140259092,-18.8521344979669,-19.4458509678827,-95.5476411617711,-96.8964095412004,-86.5517066379494,-82.9043796633498,-75.5895438816783,-69.222840531742,-64.3588837087598,-59.4367922455849
1.46771037181996,-8.38765061006272,-11.6374156020909,-13.8681654757059,-15.3352445532224,-16.8518576956123,-18.1537027690078,-18.9358791955339,-19.4426855055734,-97.8858239494212,-98.2861764829855,-87.6951307687474,-83.6328156218893,-75.4523211703801,-68.4822143968145,-63.1364352689221,-57.7613440299768
1.473385518591,-8.52115811446714,-11.7958752080085,-14.0368866262031,-15.5129044825595,-16.9822587641379,-18.2292676284982,-18.9717896274986,-19.3809214151488,-100.168641929873,-99.5702069615393,-88.770596321471,-84.2514158689444,-75.1541778186864,-67.6065334858685,-61.7984912109128,-56.0623972178886
1.47906066536204,-8.65784858152131,-11.9383840426712,-14.2097338673849,-15.6905014474549,-17.0852765363924,-18.2656883524903,-18.9575120535013,-19.2617257209411,-102.39544543967,-100.788080384873,-89.754531861674,-84.7334731332505,-74.7106517402658,-66.6266802718614,-60.3919314737757,-54.4024243286017
1.48473581213307,-8.79750971794806,-12.066896859645,-14.3869669899064,-15.8663400412338,-17.1578913330912,-18.2611346306294,-18.8923342933676,-19.0884658413031,-104.566170332318,-101.976794701809,-90.6172902329091,-85.0488010894634,-74.1426098757093,-65.5777025846349,-58.9668365695159,-52.8392580655623
1.49041095890411,-8.939982737047,-12.1853549009932,-14.5669567267197,-16.0366337719518,-17.19771324259,-18.2149109351782,-18.7772607617656,-18.8663005223339,-106.681287538692,-103.164603879892,-91.3271048486004,-85.1687391773228,-73.4755450737386,-64.4968751951158,-57.5731990065037,-51.4221143633477
1.49608610567515,-9.08518382209855,-12.2989385955571,-14.7460361479709,-16.195539738192,-17.2031720115217,-18.1274919023214,-18.6149068314344,-18.6016101260029,-108.741718800598,-104.367115175195,-91.8550247725698,-85.0718314894483,-72.7383470369538,-63.4215669463335,-56.2577034474422,-50.1891144720059
1.50176125244618,-9.23312374430074,-12.4132425807331,-14.9186419546366,-16.3355335565034,-17.1736350916436,-18.0004489343647,-18.4092378100143,-18.3013883453649,-110.748718372362,-105.586010822309,-92.1804479589096,-84.7495952975208,-71.9616659127399,-62.3872221672188,-55.0610499570642,-49.1664570848236
1.50743639921722,-9.38392483938967,-12.5335590278944,-15.0778275530035,-16.4481708666635,-17.1094313499127,-17.836289719079,-18.1652060837485,-17.9726975730824,-112.703723868024,-106.809811077036,-92.2965356172499,-84.2115413937101,-71.176091847573,-61.4257126837555,-54.0161416410106,-48.368996583055
1.51311154598826,-9.53783427420222,-12.6643412291835,-15.216189843064,-16.5252342723549,-17.0117762345724,-17.6382448353913,-17.8883507564136,-17.6222493829017,-114.608177638829,-108.015727709867,-92.2142257736808,-83.4881448980645,-70.4104283769137,-60.5642074157332,-53.1472461891921,-47.8017718955083
1.5187866927593,-9.69523304285405,-12.8088221253214,-15.3271194064883,-16.5601325567428,-16.8826150215163,-17.4100374413436,-17.5844175333214,-17.2561279835358,-116.463322188729,-109.171835571261,-91.9631196886827,-82.6301753265519,-69.6903229452311,-59.824583800638,-52.4700470412989,-47.461996991946
1.52446183953033,-9.85663988382479,-12.9687171796143,-15.4060771487393,-16.5492332646868,-16.7244179092243,-17.1556649081531,-17.2590388548536,-16.8796437789757,-118.269973030565,-110.239224346974,-91.587861156372,-81.7032783121464,-69.0374276763696,-59.2233089502262,-51.9923747225167,-47.3411206336358
1.53013698630137,-10.0227095599675,-13.1439444996845,-15.4514538631775,-16.492692534974,-16.5399671339525,-16.8792100693316,-16.9174937940566,-16.4972885603885,-120.028271488009,-111.174224354634,-91.1402129929376,-80.7782376424599,-68.4691316596661,-58.7716697666483,-51.715364916337,-47.4267019829062
1.53581213307241,-10.194224736005,-13.3323306746713,-15.4646594969299,-16.3944346871059,-16.3321717422868,-16.5846889000316,-16.5645499670719,-16.1127606779949,-121.737420254877,-111.931111156491,-90.6692059640459,-79.9193346455416,-67.9987758021266,-58.4762265890356,-51.6348093661522,-47.7039770349811
1.54148727984344,-10.3720806114411,-13.5293275810057,-15.4494292728032,-16.2612389102655,-16.1039317838473,-16.2759340264332,-16.2043785149685,-15.7290325351001,-123.395403627722,-112.465848374121,-90.212835589675,-79.1743701222613,-67.6361781636851,-58.3393888415542,-51.7425182830142,-48.1570830910654
1.54716242661448,-10.5572611002683,-13.7278391842936,-15.4106857482049,-16.1012444052893,-15.8580577051798,-15.9565097848495,-15.8405277692108,-15.3484393830283,-124.998695542426,-112.741374332678,-89.7937692553775,-78.5693157507854,-67.3882751816953,-58.3600433451968,-52.0275740063315,-48.7699625476115
1.55283757338552,-10.7508052274548,-13.9183387144627,-15.3533949886839,-15.9223727169294,-15.5972370674122,-15.6296538255625,-15.4759400869079,-14.9727749664487,-126.541957042968,-112.734548624175,-89.419286230706,-78.108570758758,-67.2597156275575,-58.5341937895538,-52.4774091988973,-49.526992215578
1.55851272015656,-10.95376027607,-14.089509902678,-15.2816899644548,-15.7311039713756,-15.3240324932491,-15.2982411257308,-15.1129976528863,-14.6033849109725,-128.017743379816,-112.443994265977,-89.0840539683807,-77.7796998443887,-67.253308256826,-58.8555878079327,-53.0786824108271,-50.4133909997973
1.56418786692759,-11.1671235222483,-14.2295974557778,-15.198311488369,-15.531821302374,-15.0408931539553,-14.9647673466137,-14.7535854109846,-14.2412525459048,-129.416191848381,-111.896739162662,-88.7741946739415,-77.5604062548271,-67.370292072048,-59.3163158063464,-53.8179505409326,-51.4154560257212
1.56986301369863,-11.391762337819,-14.3284201136006,-15.1043104580711,-15.3267078267494,-14.7501649130893,-14.6313492158798,-14.3991618251813,-13.8870744435095,-130.724774866101,-111.150360235052,-88.4718173850106,-77.4255657601668,-67.6104535975231,-59.9073677020352,-54.6821534434055,-52.5206708205
1.57553816046967,-11.6283167489583,-14.3795974201252,-14.9989759133233,-15.1160452276921,-14.4540898314237,-14.2997396817039,-14.0508305352608,-13.5413246071153,-131.928080334991,-110.287479154221,-88.1597972723256,-77.3529375019286,-67.9721468841628,-60.6191333430493,-55.6589348947496,-53.7177219522774
1.5812133072407,-11.8770768595873,-14.3821851187914,-14.8800136308349,-14.8987382444623,-14.1547913562196,-13.9713553744643,-13.7094079765572,-13.2043073030565,-133.007701509216,-109.401978775068,-87.8266234516876,-77.3270421710165,-68.4522841781014,-61.4418330398686,-56.7368277666997,-54.9964538238292
1.58688845401174,-12.1378344389496,-14.340946769312,-14.7440190868776,-14.6729320063242,-13.8542468639488,-13.6473133112384,-13.3754837185444,-12.87619921757,-133.942284835454,-108.580496580857,-87.470759023137,-77.3412484704191,-69.0463560349926,-62.3658670729321,-57.9053328507038,-56.3477854627286
1.59256360078278,-12.4097083174258,-14.2650435121721,-14.5872392631764,-14.436641360764,-13.5542524485573,-13.3284734880448,-13.0494716948411,-12.5570820794342,-134.707823051592,-107.885776649597,-87.1035569947451,-77.3982647589747,-69.7485246286283,-63.382077657409,-59.1549195667018,-57.7636079662351
1.59823874755382,-12.6909479555535,-14.1656688345539,-14.406519374086,-14.188335491217,-13.2563867163164,-13.0154837817985,-12.7316516853222,-12.2469671507212,-135.278305641977,-107.347722267377,-86.7497017910719,-77.509175194475,-70.5518094278525,-64.4819230141452,-60.4769748133867,-59.2366765812454
1.60391389432485,-12.9787272659458,-14.0535561461848,-14.2002295012943,-13.9274144442668,-12.961980621535,-12.7088238134084,-12.4222013369474,-11.9458131228616,-135.626862548407,-106.963973031366,-86.4445727687177,-77.6911410850528,-71.448364167375,-65.6575690437525,-61.8637226705165,-60.7605072308152
