"Freq [GHz]","dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='1.5' $eps2='0.05'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='2.5' $eps2='0.15'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='3.5' $eps2='0.25'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='4.5' $eps2='0.35'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='6.5' $eps2='1'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='12.5' $eps2='2.95'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='1.5' $eps2='0.05'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='2.5' $eps2='0.15'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='3.5' $eps2='0.25'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='4.5' $eps2='0.35'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='12.5' $eps2='2.95'"
0.156751467710372,-67.3125274820765,-65.5655469341769,-64.5419816481312,-63.5850005784312,-63.2365817234715,-62.8590973435339,-62.4111270744633,-62.0630269999796,-61.5482454960668,-61.4747359486707,-60.9977946761822,-60.9377258614684,-60.3678788388579,-60.0823100160103,-59.5873882739037,-59.2527041845564,-58.9618322092042,-58.881570626654,-58.6764507243728,-58.6851911027639,-58.7625331194054,-58.7694607793223,-58.6551010494821,-58.6676951309405,23.3805827809936,5.67362421433345,-9.2167319875818,-22.6983510351606,-31.1398032067567,-40.127959511698,-48.3645803023907,-55.9707947087831,-68.5120014813658,-76.6847770245448,-84.7831799416517,-90.8612199039837,-98.8716753554676,-104.751816667709,-109.890254919813,-110.865634525255,-110.380993845588,-112.528681851025,-114.817343529532,-112.463214380084,-109.620943364994,-110.994131697257,-112.571267535728,-114.003910492342
0.162426614481409,-66.6500467964578,-64.8917510621378,-63.8537640833153,-62.8772363722414,-62.4899725228626,-62.0782468351802,-61.5949433795494,-61.2125283684295,-60.6798275692794,-60.5859497133667,-60.0920931968645,-60.016097931106,-59.4410635058008,-59.1455471166488,-58.6377756318399,-58.2758636555373,-57.9632713723098,-57.8770071210029,-57.6678730016887,-57.6666377318115,-57.7370800551685,-57.7433257016389,-57.628921775349,-57.6425780501119,18.0289613333273,-0.121729745294632,-15.3639772018204,-29.1819850626788,-37.894786159603,-47.19599197791,-55.7668203217447,-63.7246030193402,-76.8405396842347,-85.4691458660031,-94.0280494438903,-100.494335609713,-108.916133997132,-115.171247665921,-120.636426599579,-121.778214993014,-121.32594003685,-123.586524538221,-125.977778386349,-123.539471469836,-120.576429084182,-122.017240323456,-123.662794066746,-125.153922026033
0.168101761252446,-66.0033222977509,-64.2307121135451,-63.1752947836381,-62.1765269842723,-61.7483620662486,-61.3010688104412,-60.7819350860541,-60.3656232699506,-59.8182598465102,-59.7072974747608,-59.2000406405333,-59.111259308636,-58.5333931251241,-58.2302330430816,-57.7109391828894,-57.3238426796722,-56.9909156509814,-56.898501491683,-56.6847341642881,-56.6749603559685,-56.7394906062737,-56.7449113820994,-56.6300995308363,-56.6443624905125,12.6946559115695,-5.90064378309039,-21.4996301590912,-35.6635352176289,-44.6658944963037,-54.2991521331542,-63.2251286924461,-71.5555361204882,-85.2644014516654,-94.3586947308543,-103.379550724528,-110.227504289531,-119.042786135781,-125.65111088867,-131.419651273679,-132.720019200724,-132.30220007412,-134.657122273407,-137.132417110171,-134.625468113234,-131.563283729483,-133.058579004467,-134.759488529961,-136.296264081401
0.173776908023483,-65.3707089162475,-63.5808182997113,-62.5050610811552,-61.4815187807358,-61.0106531409929,-60.5267744681198,-59.971692138197,-59.5223297420966,-58.9639118341582,-58.8392229842705,-58.3217686322608,-58.2225985488329,-57.6429618871273,-57.3327634645432,-56.8013603627559,-56.3900485841523,-56.0380919243177,-55.9380841694807,-55.7177860669708,-55.701980038671,-55.763089506682,-55.7666546580553,-55.6501930214247,-55.6637601312103,7.37679981113157,-11.6651365781233,-27.6268874474317,-42.1472229645127,-51.4580619793423,-61.442705346902,-70.7444592973111,-79.4672449027588,-93.7821087777176,-103.346168325423,-112.823554121001,-120.04025417919,-129.226205455447,-136.161500495684,-142.207123107192,-143.650830106744,-143.262889435996,-145.693042507417,-148.234598941399,-145.669293287859,-142.526172167081,-144.062958545182,-145.806865139522,-147.377517363746
0.179452054794521,-64.7507024334708,-62.9406064024079,-61.8417049159369,-60.7910173264909,-60.2759119676266,-59.7547432051217,-59.1639682880956,-58.6827981238615,-58.1171049649039,-57.981876612276,-57.4567857789652,-57.3485602503371,-56.7666710495923,-56.4481140446651,-55.9019656104407,-55.4658789053611,-55.0956821408782,-54.9853132854458,-54.7553728514857,-54.7367705826102,-54.7982224532462,-54.7980360581653,-54.6778595426349,-54.6886592684938,2.07445698839314,-17.417241430896,-33.7488741174203,-48.6370884108011,-58.275887656117,-68.6313450616554,-78.3288113099298,-87.4618584059341,-102.390047818355,-112.422024348513,-122.344288346983,-129.912172156586,-139.444097565281,-146.679894253123,-152.978369174914,-154.545836168285,-154.176804280187,-156.665766837705,-159.25969010079,-156.638416776745,-153.425305258009,-154.992978353442,-156.770420959616,-158.366350883013
0.185127201565558,-64.1419223767497,-62.3087439819228,-61.1840035628294,-60.103967680716,-59.5433473735992,-58.984497507093,-58.358645369268,-57.8472537023103,-57.2780171547502,-57.1350042016292,-56.6038925842397,-56.4866497658977,-55.9003933782154,-55.5702574178954,-55.0048231073079,-54.5416162933992,-54.1530532236272,-54.028383648051,-53.7846855242798,-53.7667949277039,-53.8331983166191,-53.8266410794073,-53.7000272742357,-53.7053995126857,-3.21336788201215,-23.1590031079336,-39.8686414803024,-55.136993634966,-65.1236310029911,-75.8691624220436,-85.9811665842534,-95.5399210220176,-111.082688785796,-121.575130081609,-131.925770433099,-139.825068241304,-149.67996874645,-157.194234205497,-163.728428365789,-165.39980895159,-165.033697980514,-167.570829241088,-170.209907109899,-167.525460507274,-164.243046674755,-165.835411320043,-167.641716604061,-169.259226176242
0.190802348336595,-63.5430974690915,-61.6840136585704,-60.5308535070346,-59.4194363380115,-58.8122918840862,-58.2156787805872,-57.5556956763985,-57.0159343002482,-56.4465955792389,-56.2978663575829,-55.7611671006452,-55.633546958922,-55.0392767781574,-54.6927075295463,-54.1019407095464,-53.6074503712033,-53.1991658414056,-53.0553659115454,-52.793110761868,-52.7792019324316,-52.8554712967492,-52.8394263649076,-52.703235790459,-52.7001740468587,-8.48773105728786,-28.8924749995083,-45.9891699466815,-61.6506236999188,-72.0051997445398,-83.1596153677297,-93.7034440799527,-103.700386407624,-119.852971465412,-130.793669180444,-141.553384648482,-149.765051592141,-159.925318008228,-167.704871160084,-174.469253582468,-176.228960303801,-175.84701922905,-178.430102887503,178.883957575803,-178.350967643006,-174.987766825019,-176.604628663281,-178.44136242712,179.917015710845
0.196477495107632,-62.953053051516,-61.065299777777,-59.8812557694625,-58.7365969748621,-58.082184409622,-57.4480229811528,-56.7551419473919,-56.1890255216297,-55.6224822427096,-55.4691993470236,-54.9260273482165,-54.7853175153555,-54.1781355030133,-53.8091182693027,-53.1860675013436,-52.6544994845427,-52.2237062685748,-52.0554334384541,-51.7695324214152,-51.7621131469197,-51.8528735251136,-51.8240009953128,-51.6749581269289,-51.6603884808354,-13.7497457191004,-34.6197168226734,-52.1133687239351,-68.1814862560715,-78.9241423710024,-90.5055030203546,-101.496480917192,-111.940687564139,-128.692801463313,-140.066203168704,-151.215452088788,-159.72427489088,-170.181062747014,-178.225267638021,174.770524475943,172.929289609775,173.345676778879,170.708316505436,167.963150839711,170.836328475491,174.304881338334,172.656563964805,170.780589190146,169.105243921326
0.202152641878669,-62.3707003109295,-60.4515768279749,-59.2343039571615,-58.0547165393091,-57.3525537658394,-56.681335560748,-55.9570154023351,-55.3665943399981,-54.8049609245723,-54.6472250659626,-54.0953661979776,-53.9376967234604,-53.3118855967968,-52.9138785300701,-52.2514453750319,-51.6757727956238,-51.2181697022567,-51.0200301140805,-50.7055775260358,-50.7058521831227,-50.8148025200742,-50.7698527706387,-50.6048651525807,-50.5759619858141,-19.0005770300493,-40.3427935221575,-58.2440786211918,-74.7329119565909,-85.8836368802932,-97.9089489747688,-109.360049711976,-120.256901292378,-137.593721011202,-149.382790541342,-160.904617333829,-169.702166250221,179.541882314593,171.218452240231,163.947224406976,162.018185285495,162.484101976717,159.771920301058,156.943175266115,159.960929763443,163.572558840392,161.877859700267,159.945872093225,158.219475986144
0.207827788649706,-61.7950269894539,-59.8418992467103,-58.5891733275481,-57.3731436386537,-56.6230028451868,-55.9154657330263,-55.1613129854448,-54.5485289114554,-53.9929321628172,-53.8297116759649,-53.2657450816407,-53.0864163768026,-52.4359864214831,-52.0026702665043,-51.2944955126725,-50.6670775983449,-50.176909069755,-49.944033224531,-49.5969002080488,-49.6041875178063,-49.7333911412873,-49.6695746870209,-49.4861159258476,-49.440688117362,-24.2414426933824,-46.0637754662137,-64.3840740413675,-81.3080544193983,-92.8864847084717,-105.37139937788,-117.292922941672,-128.644017373678,-146.547662522578,-158.73606697504,-170.618923631545,-179.706056840671,169.222848389474,160.588946812251,153.004877377011,150.96487187654,151.487989196216,148.666973274157,145.717385073444,148.923231812946,152.728074853525,150.963544274007,148.950359906777,147.147490987472
0.213502935420744,-61.2250890501245,-59.2353926241041,-57.9451110463215,-56.6912973760695,-55.8931929443756,-55.150280494262,-54.3679550433521,-53.7344855235965,-53.1849209177241,-53.0140809749205,-52.4336285043113,-52.2275464207243,-51.5468633069469,-51.0729758970396,-50.3144399344474,-49.6278990221414,-49.0982102960827,-48.8270011304647,-48.4446195201458,-48.4557214542615,-48.6047717723722,-48.5202311379091,-48.3168378780243,-48.2538370181077,-29.4736095051363,-51.7847391691356,-70.5360663748325,-87.9098914184201,-99.9351080067308,-112.893640499282,-125.292994724539,-137.096311959796,-155.54773699969,-168.122180223054,179.63752869398,170.248807741167,158.832401482257,149.839985544627,141.879158698087,139.685156086684,140.261383051637,137.283527869288,134.162885310527,137.603864470667,141.662450117294,139.795951568384,137.66798752524,135.755294334013
0.219178082191781,-60.6600035808722,-58.6312458498753,-57.3014281322322,-56.0086570719471,-55.1628282045946,-54.385637991228,-53.5767462294784,-52.923850050442,-52.3791183193478,-52.1975539475148,-51.5956397902524,-51.3578307975462,-50.6422964561145,-50.1245263425691,-49.313838668734,-48.5622377525464,-47.9854247476639,-47.6745310291614,-47.2569070954608,-47.2655071011549,-47.4305598185723,-47.3249917615244,-47.101918828982,-47.0221058294703,-34.698395716856,-57.5077690506757,-76.7027069555505,-94.5412259577973,-107.031554122944,-120.475842738087,-133.357463213706,-145.607815228649,-164.589010703821,-177.541502290823,169.854358184906,160.139842291152,148.33402037303,138.919695244537,130.50277586218,128.09049494536,128.699403104284,125.503775102579,122.150861475885,125.871458477684,130.250287527794,128.241758734604,125.958170544979,123.895856124635
0.224853228962818,-60.0989425571112,-58.0287043736482,-56.6574914969415,-55.3247525762737,-54.4316402898054,-53.6213618057238,-52.7873416979707,-52.1157176529989,-51.5734555975069,-51.3773230531488,-50.7488214050288,-50.4750028756628,-49.7217645753918,-49.1596624641933,-48.2989573642211,-47.4792677470752,-46.8480489632518,-46.4995263349917,-46.0503926133691,-46.0467410836402,-46.2195549121105,-46.094981994547,-45.8549897823402,-45.7617145440156,-39.9171680270101,-63.2349592217602,-82.8865921232237,-101.204691342879,-114.177508445269,-128.117633169594,-141.483074898711,-154.172850845422,-173.669189675838,173.000936727098,160.015126446689,149.938244861352,137.686475180443,127.774884190417,118.812720544145,116.098250620195,116.699144775535,113.2161077289,109.564480382381,113.596918984564,118.359891650715,116.164121466922,113.680326946637,111.426189665338
0.230528375733855,-59.5411271157292,-57.4270638916774,-56.0127172714445,-54.6391550595155,-53.6993730258366,-52.8572167232345,-51.9992216683025,-51.3088940696668,-50.7657050989982,-50.5507397059519,-49.8908870544047,-49.5780698683135,-48.7867216620693,-48.1835428695251,-47.279786411585,-46.3934771669677,-45.7023592337615,-45.3227587488586,-44.8504783524525,-44.8218704116773,-44.9893057794843,-44.850841945155,-44.5998973999873,-44.4996981191564,-45.1313431710252,-68.9684171507687,-89.0902677357998,-107.902756719356,-121.374319956672,-135.818201475235,-149.666425270416,-162.786612474923,177.210842272233,163.49532041268,150.097994065934,139.610664855595,126.846985616099,116.356640712466,106.759613117881,103.6458989851,104.176421863165,100.3369634435,96.3264896220203,100.677564757832,105.871628594729,103.444602910798,100.719788450153,98.2376993953778
0.236203522504892,-58.9858226543558,-56.825665148948,-55.3665645855434,-53.9514681889041,-52.9657676307406,-52.0928872760539,-51.2116767805997,-50.5019204191946,-49.9536028771236,-49.7155064640168,-49.0204553614411,-48.6675512324954,-47.840763689268,-47.204077264569,-46.269446136805,-45.3237611945627,-44.5708463316704,-44.171632017246,-43.6891054890068,-43.6217472288559,-43.7665474301597,-43.622722705739,-43.3700888870422,-43.2725429740261,-50.342388910899,-74.7102670021597,-95.316235144524,-114.637737769263,-128.62303854926,-143.576438986133,-157.904303652869,-171.445742163322,168.046656661529,153.927230912166,140.07679411304,129.121450287646,115.775250513634,104.627192725319,94.3184854222076,90.7081929522994,91.0882798800188,86.8392873202787,82.4332797025858,87.0712517273468,92.7070697901628,90.0169143568304,87.0261224884578,84.2985287908382
0.24187866927593,-58.4323344191891,-56.2238889607625,-54.7185298954231,-53.2613196129308,-52.2305485890714,-51.3279605077149,-50.4238062949977,-49.6931208938531,-49.1349848140951,-48.8698648359982,-48.1372545298143,-47.7456446086053,-46.8896111651016,-46.2314251509544,-45.2827264963954,-44.2909631080531,-43.4795441832303,-43.0760478793132,-42.5988542990105,-42.4812066930151,-42.5848824033507,-42.4468588202491,-42.2038877365561,-42.1200722868114,-55.5518247146616,-80.4626537897606,-101.566958542581,-121.411811117748,-135.924468671046,-151.391110032511,-166.194066164185,179.851135993317,158.830123072183,144.278148541016,129.922541056261,118.435530433406,104.438330315191,92.56746866879,81.498878422573,77.3130599550389,77.4565874289347,72.779247306066,67.9821030173675,72.831431980469,78.8655664767313,75.9063182563148,72.6541044041599,69.6945998805996
