"Freq [GHz]","dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='4.5' $eps2='0.35'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='6.5' $eps2='1'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(1,1)) [] - $eps1='13' $eps2='3.1'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='4.5' $eps2='0.35'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(1,1)) [deg] - $eps1='13' $eps2='3.1'"
0.202152641878669,-0.212605125356225,-0.214324591353791,-0.223876868761611,-0.226705252644546,-0.226643351896695,-0.224952647155286,-0.224011476685223,-0.223107903202035,-0.21886204785022,-0.212003007338955,-0.207164149175549,-0.20530130912968,-0.204777705602756,-0.202208668448251,-0.200278224486527,-0.200487308182367,-0.199985749768884,-0.200247012463314,-0.199636048670228,-87.6942291500606,-88.0296112343622,-88.2958945226372,-88.2943219359313,-88.6111454908791,-88.4806746031456,-88.5767047332221,-88.8121111624152,-88.6047793972067,-88.6831951220769,-89.0027981538391,-88.5166827609754,-88.8657598429311,-88.6213577911787,-88.7970755325575,-88.7234791485366,-88.6140930846676,-88.852142549542,-88.6552760042558
0.207827788649706,-0.218366530955327,-0.220123647816718,-0.230382073071373,-0.233563350994961,-0.233658673795356,-0.23206545987077,-0.231208633942375,-0.230090918371589,-0.226212522220599,-0.219034577541173,-0.213784098721853,-0.211949711907392,-0.211384285182746,-0.208582225470587,-0.206378739980452,-0.206680541306291,-0.206199244620141,-0.206469443173254,-0.205870142395899,-89.9198744954837,-90.2641174896729,-90.539279924158,-90.5452412365534,-90.8688142059228,-90.7442036143463,-90.842490109373,-91.0817498459865,-90.886039009749,-90.9666507854235,-91.2835511961534,-90.804744935358,-91.1557519352004,-90.9104872784848,-91.0765797925225,-91.0096098110793,-90.9012442869096,-91.1425388999184,-90.9410063439552
0.213502935420744,-0.224359983491652,-0.226306169842721,-0.237110106205935,-0.240684607478873,-0.240963724348282,-0.2395154392088,-0.23874206251747,-0.238195552250323,-0.233877401222687,-0.226461722024501,-0.22017377523504,-0.218983547475336,-0.21846073487191,-0.21534802545458,-0.212816778381062,-0.21343296585671,-0.212771852921459,-0.213056894519551,-0.212474427006066,-92.1394186470639,-92.4865777545237,-92.7732430913175,-92.7874032527784,-93.1176999675111,-92.9994461344002,-93.1002262717458,-93.3472354776079,-93.1602027074089,-93.2433025180804,-93.5507697285,-93.0866665182184,-93.439312088525,-93.1936478542908,-93.3489613250093,-93.2893777274175,-93.1821363148759,-93.426542869194,-93.2204186968925
0.219178082191781,-0.230136970052913,-0.232515605653963,-0.244101929655976,-0.248114904330382,-0.248607989488361,-0.247239727083635,-0.246667586297368,-0.246427853409271,-0.24216156553613,-0.234350689348482,-0.228179361629439,-0.226470735796789,-0.225403522893003,-0.222421769304556,-0.219655825228212,-0.220132678836027,-0.219770487999986,-0.220077382890837,-0.219517829988044,-94.3420418840651,-94.7007806588855,-94.9985303215831,-95.0215818328331,-95.3585899246091,-95.2478753121333,-95.3507220216321,-95.6045346536741,-95.4283492297973,-95.5140077960411,-95.8233792728019,-95.36332377459,-95.7190933663232,-95.470792032799,-95.6151057256838,-95.563133301652,-95.4576665528866,-95.7050599976496,-95.4944231834079
0.224853228962818,-0.236644791805865,-0.239008412314567,-0.251415028836593,-0.255905086700207,-0.256646584349529,-0.255486592138591,-0.255047187541415,-0.254618455947259,-0.250876295132269,-0.242775570782377,-0.236137141880737,-0.234487523108769,-0.233822694666143,-0.230187129791935,-0.226967283020871,-0.227524011564067,-0.22727055936352,-0.227607806554479,-0.227078075702848,-96.5397371956385,-96.9070183644435,-97.2158734627453,-97.2486084594735,-97.5923274409631,-97.489348592974,-97.5948426850433,-97.8466638503077,-97.6912154690353,-97.7796804408945,-98.0846774105301,-97.6356499271111,-97.9899466018612,-97.746177020252,-97.875957991416,-97.8325905170823,-97.7287919146364,-97.9790585790316,-97.7639892402182
0.230528375733855,-0.24316804382142,-0.245801165970386,-0.259065507770105,-0.264046886220276,-0.265139883201942,-0.264189827634434,-0.263949687059601,-0.264237798713011,-0.26020428841684,-0.251818901481799,-0.24467123323685,-0.243119466377049,-0.242538630863535,-0.238603679428856,-0.234831473747624,-0.235589893908635,-0.23535704311984,-0.23573486710922,-0.235242776923542,-98.7295476995727,-99.1050395214361,-99.42634936422,-99.4717334374979,-99.8198177341786,-99.7253945904906,-99.8335104567364,-100.09892137831,-99.949671128787,-100.041287837026,-100.341111494758,-99.9046337368624,-100.259907706565,-100.015139479253,-100.132521622212,-100.098158851568,-99.9965275565259,-100.249564816412,-100.030141897454
0.236203522504892,-0.250081871887257,-0.252920399930396,-0.267138468281702,-0.27279676656626,-0.274155928994767,-0.273589863186791,-0.27345150994308,-0.274119901027686,-0.270244695438595,-0.261573279742305,-0.253987272834521,-0.253854246169232,-0.251826092696519,-0.247582687470063,-0.243338741921595,-0.244275642304867,-0.24412567815006,-0.244556262763613,-0.244111176042738,-100.912411324606,-101.296865413901,-101.630652193859,-101.684827807963,-102.042020056431,-101.955734603921,-102.067704714321,-102.339591357892,-102.204510587095,-102.299854345576,-102.595878964222,-102.154429636325,-102.527895927015,-102.282722081101,-102.385857013227,-102.361194863271,-102.261944825383,-102.517659916838,-102.293966707667
0.24187866927593,-0.257204145842135,-0.260434726079814,-0.275690434740831,-0.28203026918563,-0.283769675899066,-0.283386232656475,-0.283637513191674,-0.284748435613142,-0.281032015624942,-0.272141027442336,-0.263861949334198,-0.262622586731194,-0.262190123244121,-0.257413732656629,-0.252590662221889,-0.253715483772576,-0.25368424281696,-0.254182119742096,-0.253794497031413,-103.089445524877,-103.48297500424,-103.829846368052,-103.895984303355,-104.259958628135,-104.185099359326,-104.298462235654,-104.577021356775,-104.457388624687,-104.556447795386,-104.84457608278,-104.43680171521,-104.792588559689,-104.549514283974,-104.637078916784,-104.62278207095,-104.526167857922,-104.784477412,-104.556593223344
0.247553816046967,-0.26477436660925,-0.268376231047263,-0.28484610785907,-0.291889183146524,-0.294064459680129,-0.293984509888565,-0.294601892255951,-0.296225371952749,-0.292741567548673,-0.283636526944503,-0.274787327911961,-0.273724276428744,-0.273242217230776,-0.268146392110748,-0.262701333930044,-0.264056206699579,-0.264153938856299,-0.264736201339054,-0.264417933237033,-105.261337749251,-105.664310558909,-106.023825726005,-106.103919577778,-106.474717606953,-106.410870838846,-106.526876959736,-106.81231575613,-106.709048452801,-106.812188826155,-107.093305887613,-106.702195006348,-107.059539797286,-106.816100809435,-106.887351447505,-106.884069261054,-106.790368690595,-107.051198491733,-106.819198121678
0.253228962818004,-0.27278773243081,-0.276842326557963,-0.29450626876494,-0.302459319774255,-0.305132884193604,-0.305686690556743,-0.306449149700404,-0.308663673584843,-0.305397006250177,-0.296186522850578,-0.286727008344096,-0.285897296121816,-0.285516044161546,-0.279923930642026,-0.273798598193645,-0.275297401692818,-0.275670756824279,-0.2763573325482,-0.276122068133704,-107.42877960984,-107.84202213485,-108.217134877686,-108.309775771597,-108.687445438137,-108.634071694683,-108.754099548444,-109.046630628359,-108.960123670736,-109.068238238625,-109.342030995926,-108.968707508182,-109.32638013804,-109.083450247347,-109.137887729042,-109.144761517324,-109.055760278039,-109.319041170177,-109.082995254895
0.258904109589041,-0.281318468666092,-0.285868304585786,-0.304930961208073,-0.313836162914068,-0.3170779838161,-0.317845261000374,-0.319296315418862,-0.321970848649542,-0.319353848051052,-0.309931208837747,-0.29982919755546,-0.299291840874206,-0.299064600339716,-0.292948164070603,-0.286025594425128,-0.287988963724048,-0.288386833975714,-0.289201159978773,-0.289064096594025,-109.593666605072,-110.017145029948,-110.407513655624,-110.5147623099,-110.899353540903,-110.859349110846,-110.981358827284,-111.280014361687,-111.212813657295,-111.325793492817,-111.591844487513,-111.237529871748,-111.595217574029,-111.353982435204,-111.389931927352,-111.410744506545,-111.323587045488,-111.589255290007,-111.349223441074
0.264579256360078,-0.290438503081709,-0.295550849349153,-0.316156106200474,-0.326126003653148,-0.330014278544905,-0.331294810512639,-0.333268102798172,-0.336937226511591,-0.33451181443727,-0.325024850776328,-0.314263373740511,-0.314072676070084,-0.314034219776396,-0.307080918847641,-0.299541730894391,-0.301833282888876,-0.302471646007271,-0.303440655037764,-0.303418708541477,-111.756780103085,-112.191017297215,-112.597352841032,-112.720157663792,-113.111717834052,-113.084979356633,-113.209848601178,-113.517188593168,-113.467533717153,-113.586081612045,-113.843898842433,-113.509890735224,-113.86763011988,-113.62716142843,-113.644759475629,-113.678589779351,-113.595112474181,-113.863103748586,-113.6191318944
0.270254403131115,-0.300215728972005,-0.30599385491961,-0.328286805724317,-0.339447236669989,-0.344069112289252,-0.345938864423616,-0.3485098326682,-0.353062110660615,-0.351061816998719,-0.341636905326092,-0.330214218722475,-0.33042080747243,-0.330653994800186,-0.323262991537317,-0.314595237427312,-0.317380803070422,-0.318112878160343,-0.319267434695355,-0.319379014220559,-113.918689308719,-114.364977521336,-114.787969919258,-114.927311008665,-115.325880901646,-115.313214322209,-115.440949134961,-115.755976895086,-115.726289266325,-115.850349095427,-116.099653911911,-115.787022694574,-116.142445073719,-115.906314380801,-115.903899523708,-115.949935383804,-115.871603151069,-116.141847961342,-115.893962662925
0.275929549902153,-0.31073953487947,-0.317260484708107,-0.341440283487302,-0.353931782990311,-0.359383964124574,-0.36197474819114,-0.365176677559799,-0.370729373766559,-0.369365136312809,-0.359951001900475,-0.347827399705549,-0.34853352627328,-0.349038485534156,-0.340899595406722,-0.331166538349954,-0.334779774033803,-0.335509099744034,-0.336891834811385,-0.337157313730939,-116.081806722492,-116.540091870919,-116.980756804434,-117.137643720008,-117.543248782233,-117.544911757902,-117.676001059198,-117.998867261355,-117.989062392703,-118.119853143837,-118.359815524675,-118.070148868902,-118.427806499614,-118.190718927261,-118.167916051155,-118.228737753318,-118.15429353854,-118.426727630723,-118.174927925638
0.28160469667319,-0.322131592481109,-0.329508715624029,-0.355747329054407,-0.369726593796978,-0.376115944073692,-0.379413825531277,-0.383440619182383,-0.39088281383981,-0.389373659862398,-0.380165610129745,-0.367344455229779,-0.368627296907788,-0.369527267602282,-0.360713441100317,-0.349682935576989,-0.353413189982716,-0.354907448887699,-0.356541582423329,-0.356979196604471,-118.246708141391,-118.71809882584,-119.177182192196,-119.352650737104,-119.765295221208,-119.781942889105,-119.916413726524,-120.244376481172,-120.258137141365,-120.395849628953,-120.626193088569,-120.36046654487,-120.717686699693,-120.483312514522,-120.43879538331,-120.515531309363,-120.444439970675,-120.718932171516,-120.463183367079
