Freq [GHz],"dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='6.5' $eps2='1'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(1,1)) [] - $eps1='13' $eps2='3.1'","dB(S(1,1)) [] - $eps1='13.5' $eps2='3.25'","dB(S(1,1)) [] - $eps1='14' $eps2='3.4'","dB(S(1,1)) [] - $eps1='14.5' $eps2='3.55'","dB(S(1,1)) [] - $eps1='15' $eps2='3.7'","dB(S(1,1)) [] - $eps1='15.5' $eps2='3.85'","dB(S(1,1)) [] - $eps1='16' $eps2='4'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(1,1)) [deg] - $eps1='13' $eps2='3.1'","arg(S(1,1)) [deg] - $eps1='13.5' $eps2='3.25'","arg(S(1,1)) [deg] - $eps1='14' $eps2='3.4'","arg(S(1,1)) [deg] - $eps1='14.5' $eps2='3.55'","arg(S(1,1)) [deg] - $eps1='15' $eps2='3.7'","arg(S(1,1)) [deg] - $eps1='15.5' $eps2='3.85'","arg(S(1,1)) [deg] - $eps1='16' $eps2='4'",
2.26223092,-11.12284367,-11.68087866,-11.6166405,-10.65688914,-10.84689635,-11.02655176,-10.97039853,-11.67124991,-11.39249073,-10.99234675,-11.32753221,-11.38264687,-11.80424898,-11.37957229,-11.57778952,-11.84281563,-11.63269783,-12.32472022,-12.09951881,-12.5435293,-11.40202308,-12.77371653,-12.26778809,-12.70076766,-11.99638443,82.17904124,83.71711783,84.2342603,83.20687426,80.46966807,78.07231428,79.58325547,70.25156043,73.62898168,70.4198386,72.62811185,70.02936124,70.71658627,69.31076643,68.91825784,63.2821692,67.7194051,67.73233361,66.81780949,70.13567983,66.43139471,66.504464,70.94230296,69.14821206,70.10335217,
2.267906067,-11.56383388,-12.10360845,-11.98627008,-10.97697128,-11.17613246,-11.35074821,-11.32427259,-12.04661726,-11.79705092,-11.37030291,-11.75079169,-11.79475566,-12.26199335,-11.81391708,-12.03609703,-12.29566321,-12.08786909,-12.83027161,-12.56143373,-13.03718894,-11.79059821,-13.22539296,-12.68724325,-13.11670214,-12.35479358,79.13390866,81.25524263,81.70371283,80.5751151,77.65850333,75.04142843,76.50514395,66.44116507,70.2178809,67.02565065,69.18707429,66.52952561,67.36014173,66.09197414,65.54721716,59.71988204,64.53190236,64.49465644,63.6903891,67.28504508,63.5955515,63.60271973,68.40706682,66.6476545,67.48541831,
2.273581213,-12.03181971,-12.54167461,-12.37269098,-11.31301529,-11.52068121,-11.68941946,-11.69859642,-12.43901328,-12.22454115,-11.76750674,-12.19685777,-12.22695607,-12.74460226,-12.27069769,-12.51794359,-12.76769129,-12.5637815,-13.35902967,-13.04010266,-13.55161858,-12.18949281,-13.68961401,-13.11828243,-13.54222373,-12.72037341,76.02770266,78.75433104,79.08178521,77.87101983,74.75983103,71.89905445,73.30632198,62.45786875,66.67538463,63.51493665,65.61500554,62.90151728,63.88211441,62.77743617,62.06601964,56.0341929,61.25477502,61.14560299,60.46621768,64.35163585,60.69387543,60.59844379,65.79228719,64.05478013,64.75563301,
2.27925636,-12.52832849,-12.99582083,-12.77766892,-11.66602958,-11.88127707,-12.04318508,-12.09469395,-12.84812929,-12.67589856,-12.18447984,-12.66658412,-12.67966663,-13.25325884,-12.75090543,-13.02417373,-13.25882057,-13.0610942,-13.91188505,-13.53571527,-14.08801272,-12.59871047,-14.16664528,-13.56172643,-13.97841758,-13.09423753,72.8498982,76.20011118,76.35637098,75.08859344,71.76437196,68.6334029,69.97396028,58.28366894,62.98518925,59.87443505,61.89416277,59.12878516,60.26387356,59.35328041,58.45771764,52.20637188,57.87258737,57.66297217,57.12669664,61.31657967,57.71399271,57.46987669,63.07956207,61.34884376,61.89604222,
2.284931507,-13.05515465,-13.46706749,-13.20311991,-12.03703202,-12.25864015,-12.4126049,-12.51390291,-13.27322292,-13.15195146,-12.62162514,-13.16070502,-13.15313,-13.78910926,-13.25553041,-13.55556167,-13.7687131,-13.58043595,-14.48967303,-14.04835388,-14.64766905,-13.01822313,-14.65670157,-14.01854537,-14.42659426,-13.47757999,69.58720135,73.57595171,73.51405324,72.22086534,68.66124441,65.23098097,66.49285929,53.89809826,59.12761351,56.08846208,58.00318791,55.19181005,56.48272416,55.80263274,54.70173938,48.21439885,54.36683861,54.01997176,53.65011516,58.1573175,54.64194983,54.19205198,60.24806917,58.50730209,58.88824506,
2.290606654,-13.61438961,-13.95673188,-13.65109322,-12.42703964,-12.65345881,-12.79813957,-12.95752174,-13.71297507,-13.65334132,-13.07916157,-13.67974448,-13.64731143,-14.35317655,-13.78552277,-14.11272991,-14.29664866,-14.12234438,-15.09305721,-14.57790369,-15.23193358,-13.44793955,-15.1598706,-14.48984253,-14.88823435,-13.87156683,66.22295197,70.86265905,70.53966466,69.25959263,65.43765458,61.6763076,62.8448395,49.27813439,55.07884015,52.13849949,53.91640056,51.06760652,52.51087511,52.10502708,50.77313508,44.03258931,50.71536986,50.1842303,50.01116132,54.84667995,51.46199202,50.73631376,57.27421069,55.50577235,55.71326433,
2.2962818,-14.20846239,-14.46643547,-14.12374724,-12.8370561,-13.06635954,-13.20009452,-13.42676499,-14.16530588,-14.18039816,-13.5570407,-14.22387446,-14.16176443,-14.94622241,-14.34172209,-14.69602469,-14.84134779,-14.68717091,-15.72234675,-15.12391755,-15.84212099,-13.88766848,-15.67600215,-14.97681129,-15.36488537,-14.27719348,62.73641493,68.0381364,67.41569835,66.19490354,62.07850858,57.95160751,59.00806304,44.3983017,50.81012791,48.00274891,49.60297358,46.72926049,48.31437729,48.23561997,46.64168902,39.63122275,46.89166487,46.11659459,46.18037996,51.35165623,48.15632994,47.06979776,54.13123275,52.31779656,52.35112498,
2.301956947,-14.84014449,-14.99809774,-14.62331351,-13.26805314,-13.49786833,-13.6185438,-13.92266894,-14.62714989,-14.73295708,-14.05481573,-14.79270502,-14.69544181,-15.56853956,-14.92474105,-15.3053232,-15.40074532,-15.27493813,-16.3772138,-15.68543828,-16.47937721,-14.33706807,-16.20454606,-15.48065429,-15.85801374,-14.6951683,59.10170283,65.07689597,64.12153122,63.0148627,58.56595561,54.03647801,54.95617177,39.23111541,46.28690179,43.65567954,45.02605345,42.14546841,43.85175238,44.16422758,42.27090209,34.97641374,42.86399566,41.76974247,42.12361103,47.63188318,44.70489676,43.1550101,50.7887112,48.91427135,48.78032561,
2.307632094,-15.51254801,-15.55389631,-15.152041,-13.72094493,-13.94834753,-14.05322264,-14.4459404,-15.09419364,-15.3100792,-14.57147344,-15.38497597,-15.2464327,-16.21960885,-15.53479016,-15.93974813,-15.97167205,-15.88512681,-17.05626475,-16.26074097,-17.1444628,-14.79557305,-16.744312,-16.0024494,-16.36881591,-15.12577978,55.28636418,61.94935985,60.63241653,59.70495183,54.8789181,49.9075865,50.65734934,33.74807031,41.46785093,39.06770478,40.14191599,37.28029787,39.07243824,39.85421088,37.61692178,30.03021435,38.59449638,37.08671719,37.80152157,43.63773034,41.08517405,38.94952663,47.21190575,45.26261574,44.97699917,
2.313307241,-16.22905944,-16.13620559,-15.71210668,-14.19654807,-14.41790403,-14.50338307,-14.99675845,-15.56059429,-15.90967077,-15.1051825,-15.99811461,-15.81161331,-16.89759193,-16.17140437,-16.59724336,-16.54946538,-16.51636739,-17.75640108,-16.84699625,-17.83739684,-15.26230541,-17.29312874,-16.54294061,-16.89799043,-15.56876383,51.24934348,58.62077135,56.91818466,56.2474476,50.99252049,45.53837238,46.07312892,27.92139027,36.30419971,34.20477464,34.89938017,32.09323165,33.91540496,35.26125414,32.62757846,24.7513927,34.03823434,31.99972108,33.16940567,39.30810243,37.27207526,34.4060045,43.36089879,41.32569832,40.91426571,
2.318982387,-16.99319348,-16.7474653,-16.30547008,-14.69552178,-14.90625933,-14.96760092,-15.57444016,-16.01872135,-16.52790504,-15.65299162,-16.62761952,-16.38620274,-17.59856254,-16.83303617,-17.27396473,-17.12750054,-17.16599405,-18.47189548,-17.43982274,-18.55687881,-15.73594636,-17.84737777,-17.10224355,-17.44545412,-16.02316974,46.93812166,55.04985205,52.94159767,52.62068968,46.87751984,40.8989298,41.15729483,21.72684572,30.73947036,29.02863546,29.23990304,26.53997665,28.30812861,30.33213414,27.24188549,19.09718903,29.14246508,26.42981079,28.17757841,34.56808258,33.23797546,29.47274759,39.18955264,37.06059977,36.5617706,
2.324657534,-17.80829066,-17.38998469,-16.93363593,-15.2182741,-15.41255687,-15.44353323,-16.17697264,-16.45899981,-17.15847568,-16.2104068,-17.26624396,-16.96321439,-18.31540774,-17.51645383,-17.96343674,-17.69668683,-17.82942808,-19.1931198,-18.03272086,-19.29937878,-16.21456896,-18.40139902,-17.67943382,-18.00996644,-16.48719005,42.28483944,51.18679973,48.65631699,48.79822026,42.49975032,35.95612674,35.85486094,15.14785863,24.71041264,23.49743974,23.09906006,20.57444589,22.1670427,25.00384857,21.39068334,13.02668534,23.84654831,20.28878485,22.77288461,29.32689685,28.95294986,24.09527712,34.64442247,32.4174844,31.88578252,
2.330332681,-18.67691419,-18.0655955,-17.59726679,-15.76482234,-15.93509908,-15.92758864,-16.80032256,-16.86997466,-17.79164492,-16.77091896,-17.90299819,-17.53287669,-19.03634902,-18.21586716,-18.65545774,-18.24504397,-18.4993476,-19.90494784,-18.61643868,-20.05772697,-16.69542404,-18.94679942,-18.27197792,-18.58864279,-16.95791895,37.20087137,46.97086735,44.00446626,44.74781756,37.819731,30.67421216,30.10159303,8.180870921,18.15008698,17.56756386,16.4106342,14.15258835,15.40097097,19.20368787,14.99960486,6.506321544,18.08316018,13.48544339,16.90202226,23.47736751,24.38531874,18.21960805,29.66396522,27.33912142,26.84996587,
2.336007828,-19.59975872,-18.77509765,-18.29555575,-16.33457598,-16.47097775,-16.41457063,-17.43748865,-17.23874281,-18.41316154,-17.32545786,-18.522115,-18.08213059,-19.74317986,-18.92180694,-19.33483816,-18.75753587,-19.16466403,-20.58509687,-19.17832912,-20.81909322,-17.17468555,-19.47177278,-18.87496885,-19.17629296,-17.43103299,31.57005959,42.32732115,38.91395999,40.43045549,32.79258803,25.01619199,23.82517832,0.8414912064,10.9946416,11.1970321,9.114897454,7.238879185,7.920512711,12.85144659,7.996160003,-0.4819995883,11.78207624,5.93930958,10.51760978,16.89904968,19.50266234,11.79810111,24.17870763,21.76164944,21.41709756,
2.341682975,-20.57362735,-19.51735088,-19.02523128,-16.92601912,-17.01559293,-16.89726844,-18.07729432,-17.55188313,-19.00338082,-17.86192671,-19.10233418,-18.59445534,-20.40968096,-19.61966954,-19.9802791,-19.21647933,-19.80943046,-21.20316078,-19.70199845,-21.56240277,-17.64717162,-19.9606579,-19.48013261,-19.76455231,-17.90040819,25.24095216,37.16416218,33.29606124,35.7992975,27.36870506,18.94639368,16.94888403,-6.829814747,3.195502445,4.351289771,1.172592825,-0.1840710951,-0.3434931183,5.865711752,0.3231389056,-7.930631711,4.878185844,-2.395143667,3.58776063,9.469221893,14.27350919,4.798766065,18.11344821,15.61747798,15.55202636,
2.347358121,-21.58791371,-20.2878229,-19.77902494,-17.53624329,-17.56205016,-17.36609621,-18.70303035,-17.79689875,-19.53712838,-18.36504057,-19.61720236,-19.05039419,-21.00130393,-20.28832896,-20.5640788,-19.60282378,-20.4120391,-21.72174765,-20.16752922,-22.25572838,-18.10608581,-20.39413004,-20.07465209,-20.3409108,-18.35773398,18.02082902,31.36943619,27.04437536,30.79894729,21.49560742,12.43468087,9.400386194,-14.76444941,-5.262032283,-2.988193771,-7.414902568,-8.103381729,-9.409601668,-1.823190072,-8.040207076,-15.79557298,-2.674517184,-11.49417652,-3.890792211,1.088197051,8.669954313,-2.781915793,11.3931645,8.841909983,9.226078578,
2.353033268,-22.61878241,-21.07636786,-20.54345421,-18.16028591,-18.10048407,-17.80891344,-19.29136581,-17.96398515,-19.98521383,-18.81667599,-20.03726706,-19.42914212,-21.47782485,-20.89940706,-21.05374441,-19.89846609,-20.9454008,-22.10139868,-20.5528794,-22.85543094,-18.54284739,-20.75050041,-20.6400395,-20.88781445,-18.79224884,9.679190815,24.81125179,20.03785102,25.36546933,15.12190885,5.46256629,1.127747477,-22.86705366,-14.33583672,-10.81317182,-16.58291839,-16.46361958,-19.20784955,-10.25127358,-17.05114448,-23.98928406,-10.88237876,-21.22990947,-11.87818612,-8.276950864,2.671414654,-10.9044382,3.954748398,1.384829482,2.423203983,
2.358708415,-23.62094914,-21.86406209,-21.29594516,-18.79024104,-18.61743846,-18.21121572,-19.81237058,-18.0476895,-20.31835758,-19.19725386,-20.33473601,-19.7113983,-21.80052099,-21.41844037,-21.41654184,-20.08930131,-21.37905146,-22.3096865,-20.83666038,-23.30996764,-18.94712099,-21.00848979,-21.15161534,-21.38241898,-19.19085291,-0.0215558536,17.34491678,12.15246447,19.42795751,8.204227559,-1.968771011,-7.876098534,-31.02278107,-23.90705022,-19.07698265,-26.18749949,-25.15921184,-29.54932452,-19.39081915,-26.57967041,-32.38176368,-19.68813812,-31.35637245,-20.28020848,-18.5344616,-3.730435168,-19.47474199,-4.233743201,-6.771543836,-4.85252659,
2.364383562,-24.51968445,-22.61941631,-22.00197084,-19.41416492,-19.09556847,-18.5569543,-20.23192662,-18.04793006,-20.513346,-19.48816668,-20.48989045,-19.88297456,-21.94281379,-21.80929384,-21.62676371,-20.16815718,-21.68386816,-22.33147303,-21.00211261,-23.57105392,-19.30718165,-21.15121973,-21.57956159,-21.79778633,-19.5387477,-11.23924631,8.835033446,3.288561553,12.91299215,0.7178037909,-9.82977409,-17.54405477,-39.10971516,-33.77619174,-27.68689945,-36.0092363,-34.03760731,-40.13018913,-29.12051443,-36.40378267,-40.81300585,-28.95303416,-41.53986747,-28.94757644,-29.4233023,-10.52594806,-28.34282437,-13.14724333,-15.59047542,-12.56873629,
2.370058708,-25.21289041,-23.29551913,-22.61412679,-20.01492236,-19.51410025,-18.83013388,-20.51737573,-17.9699942,-20.55938485,-19.67503462,-20.49674523,-19.93803165,-21.89960903,-22.04207743,-21.67320828,-20.13643389,-21.8387581,-22.17453578,-21.04105479,-23.61007877,-19.61072896,-21.17027448,-21.89262175,-22.10632203,-19.82089456,-23.88960139,-0.7977368412,-6.580353191,5.753957407,-7.329572947,-18.05546975,-27.7128845,-47.01331976,-43.68625715,-36.50533519,-45.78479208,-42.91631406,-50.58642384,-39.21406791,-46.23791975,-49.11533358,-38.45890947,-51.4324863,-37.69113683,-40.52862215,-17.68199606,-37.31715863,-22.67834278,-24.96082193,-20.65821609,
2.375733855,-25.59801827,-23.83185638,-23.07661207,-20.56942054,-19.85055277,-19.01711327,-20.64573134,-17.82351586,-20.46148104,-19.75079496,-20.36492913,-19.88052196,-21.68917549,-22.1020371,-21.56284823,-20.00372451,-21.83677271,-21.86661965,-20.9561263,-23.43043875,-19.84619325,-21.06811573,-22.06461264,-22.28543018,-20.02412833,-37.4789066,-11.50275746,-17.34339534,-2.093100937,-15.88293806,-26.54348182,-38.12635268,-54.63880481,-53.37034955,-45.3630192,-55.25767786,-51.61054488,-60.58065037,-49.36599401,-55.79036351,-57.13848189,-47.93949535,-60.75349526,-46.31108134,-51.37947163,-25.13847146,-46.19374279,-32.6264823,-34.69107248,-29.01709869,
2.381409002,-25.62266447,-24.16576321,-23.33806089,-21.04903655,-20.08392337,-19.10909828,-20.61095505,-17.62081886,-20.23880986,-19.71741293,-20.11661818,-19.72313767,-21.3462768,-21.99466359,-21.31835136,-19.78558308,-21.68734549,-21.44605533,-20.76017712,-23.06620398,-20.00436607,-20.85760411,-22.08194485,-22.32367181,-20.13953492,-51.12998397,-23.02443588,-28.70530701,-10.6267067,-24.83061,-35.16042446,-48.47570951,-61.91838887,-62.6037275,-54.08327662,-64.22588433,-59.96170576,-69.87464152,-59.25436159,-64.82385234,-64.76875997,-57.1331803,-69.3358974,-54.63035192,-61.58166134,-32.80878349,-54.78978981,-42.71732349,-44.52863275,-37.51062235,
2.387084149,-25.31790775,-24.25378122,-23.36984228,-21.42220594,-20.19889084,-19.10401408,-20.42603179,-17.37515157,-19.91907445,-19.58535314,-19.78038538,-19.48427848,-20.91128772,-21.74364236,-20.97106906,-19.50043596,-21.41326804,-20.95175135,-20.47311476,-22.56824647,-20.08000345,-20.55889035,-21.94834076,-22.22447238,-20.16434446,-63.91483941,-34.89119029,-40.21012207,-19.77452995,-34.00703242,-43.75682626,-58.46550693,-68.8125819,-71.2373102,-62.5085093,-72.56648708,-67.85664061,-78.35329847,-68.61220378,-73.19092491,-71.93708145,-65.83359414,-77.12517994,-62.51912595,-70.90246868,-40.5857298,-62.96898679,-52.65340835,-54.20368762,-45.98722075,
2.392759295,-24.77691138,-24.09159916,-23.17867617,-21.65990884,-20.1895979,-19.00700144,-20.11850766,-17.09925232,-19.53194969,-19.37114183,-19.38503935,-19.18440476,-20.42126875,-21.38303948,-20.55345804,-19.166748,-21.044274,-20.41680757,-20.11774163,-21.98821323,-20.07289289,-20.19518102,-21.68386258,-22.00520636,-20.1025518,-75.23579446,-46.52399957,-51.35628378,-29.37685714,-43.21233718,-52.18720249,-67.87271486,-75.30689951,-79.20284471,-70.52037683,-80.23328816,-75.2328838,-86.00508843,-77.27171708,-80.83510831,-78.61630459,-73.9163194,-84.14853177,-69.90327001,-79.27301976,-48.35243442,-70.65082111,-62.17543771,-63.48067669,-54.2976684,
2.398434442,-24.10367459,-23.71621637,-22.80330641,-21.74287958,-20.06130936,-18.82930807,-19.7223442,-16.80442508,-19.1042247,-19.09400991,-18.95562205,-18.84303169,-19.90558834,-20.94847139,-20.09391825,-18.80109637,-20.61053241,-19.86629301,-19.71615154,-21.36865728,-19.98800436,-19.78901603,-21.31881926,-21.69213801,-19.96402772,-84.92774147,-57.41917659,-61.74203803,-39.19393919,-52.24458854,-60.3288348,-76.57285012,-81.40613619,-86.49722247,-78.04727373,-87.23780618,-82.07245424,-92.88433208,-85.16766428,-87.76942274,-84.81210432,-81.33652251,-90.47853941,-76.75892051,-86.73833767,-55.99572878,-77.80529471,-71.10494734,-72.19401527,-62.31347506,
2.404109589,-23.37886362,-23.18834365,-22.29810386,-21.66756336,-19.82904334,-18.58606836,-19.27040381,-16.50011423,-18.65747392,-18.77295501,-18.51174904,-18.47691944,-19.38525495,-20.47101931,-19.61466169,-18.41725319,-20.13838234,-19.31770182,-19.28749753,-20.74024762,-19.83467111,-19.35993186,-20.88614606,-21.31412212,-19.76249963,-93.11529412,-67.27842171,-71.14772703,-48.94485959,-60.93280694,-68.09344372,-84.53115908,-87.12820783,-93.159466,-85.06124812,-93.62684501,-88.38998489,-99.07678436,-92.31323937,-94.0489288,-90.55199575,-88.10937987,-96.20521218,-83.09910014,-93.40072764,-63.41843961,-84.43980649,-79.35398993,-80.25760734,-69.93922073,
2.409784736,-22.65310367,-22.57006434,-21.71597831,-21.4473562,-19.51393045,-18.29379121,-18.79011158,-16.19384328,-18.20769279,-18.42476859,-18.06767398,-18.09941322,-18.87418705,-19.9747627,-19.13172562,-18.02602902,-19.64859017,-18.78249716,-18.84714496,-20.12310494,-19.62507133,-18.92351603,-20.41559018,-20.89760054,-19.51318235,-100.0371909,-76.01836751,-79.52619916,-58.3653633,-69.15819206,-75.43012117,-91.77616724,-92.49877451,-99.25004613,-91.56778246,-99.46359778,-94.22020964,-104.6764186,-98.76825054,-99.74791442,-95.87565976,-94.28613575,-101.4189231,-88.95945692,-99.3792425,-70.54720001,-90.58481849,-86.90872791,-87.6521578,-77.11622244,
2.415459883,-21.95372551,-21.91125808,-21.098908,-21.10835815,-19.13896331,-17.96830389,-18.30207689,-15.8913757,-17.76599999,-18.06314459,-17.63311544,-17.72054002,-18.38096686,-19.47683332,-18.65599994,-17.6355546,-19.15639032,-18.26776723,-18.40670703,-19.52946483,-19.37253683,-18.49142395,-19.93088164,-20.46401849,-19.23074233,-105.9402817,-83.7017722,-86.94322971,-67.25778279,-76.85872175,-82.3208956,-98.37092647,-97.54712774,-104.8364064,-97.5942834,-104.8152958,-99.60796113,-109.7726393,-104.6131597,-104.9448517,-100.8276423,-99.93417856,-106.2020188,-94.38673334,-104.7875841,-77.33493177,-96.2820572,-93.80342296,-94.40373592,-83.81934454,
2.421135029,-21.29337143,-21.2462999,-20.47602956,-20.68222647,-18.72565194,-17.62346469,-17.82067376,-15.59697448,-17.33968644,-17.69860841,-17.21432621,-17.34746678,-17.91048189,-18.98863482,-18.1944949,-17.25174417,-18.67236715,-17.7776092,-17.97457834,-18.96618545,-19.09008396,-18.07189283,-19.44929263,-20.02925067,-18.92799724,-111.0374288,-90.46001042,-93.5170048,-75.51211167,-84.02060302,-88.77267769,-104.3920334,-102.3033589,-109.9843728,-103.1801267,-109.7462193,-104.6011582,-114.444872,-109.9321314,-109.7141039,-105.4526459,-105.1242929,-110.6256627,-99.43054877,-109.7248966,-83.75865825,-101.5765885,-100.0966936,-100.5633339,-90.049614,
2.426810176,-20.67635257,-20.59639557,-19.8656674,-20.19969051,-18.29214825,-17.27061746,-17.35525561,-15.31368381,-16.93323483,-17.33884267,-16.81503795,-16.98509262,-17.46516015,-18.51731652,-17.75147738,-16.87878003,-18.20354461,-17.31415029,-17.55658527,-18.43666394,-18.78940448,-17.67040816,-18.98246545,-19.60418384,-18.61532503,-115.4991078,-96.44063917,-99.37780389,-83.09805994,-90.66392197,-94.80862267,-109.9164326,-106.7965951,-114.7539532,-108.369358,-114.3143622,-109.2465507,-118.7611537,-114.8041083,-114.1221642,-109.7927324,-109.9232503,-114.7495563,-104.1386514,-114.2735616,-89.81460582,-106.5119882,-105.8551238,-106.1919267,-95.82610198,
2.432485323,-20.10261482,-19.97338212,-19.2783636,-19.6867039,-17.85266905,-16.91857211,-16.91153723,-15.0435933,-16.54915471,-16.98921703,-16.43724684,-16.63660358,-17.04588055,-18.06705044,-17.32935818,-16.51953917,-17.7543724,-16.87825796,-17.15661327,-17.9421364,-18.48036093,-17.29035061,-18.53765054,-19.19572388,-18.30062035,-119.4576638,-101.7811277,-104.6474149,-90.04178802,-96.82852257,-100.4608312,-115.0148849,-111.0539991,-119.1977455,-113.2060391,-118.5704007,-113.5875012,-122.7785631,-119.2989858,-118.2265737,-113.8859885,-114.3905001,-118.6229205,-108.5544334,-118.5002464,-95.51267721,-111.1280356,-111.1437899,-111.3513895,-101.1788705,
2.43816047,-19.56996446,-19.38305352,-18.7195344,-19.16319747,-17.41773281,-16.5738785,-16.49267456,-14.78806242,-16.18861414,-16.65330038,-16.081771,-16.3039413,-16.65256957,-17.64001993,-16.92933461,-16.17594141,-17.32750728,-16.47001497,-16.77711544,-17.48253637,-18.17084273,-16.93354269,-18.11889906,-18.8078432,-17.98957595,-123.0149057,-106.5994103,-109.4314137,-96.40112121,-102.56306,-105.7650018,-119.7494383,-115.100312,-123.3608711,-117.7316671,-122.5578608,-117.6629899,-126.5445754,-123.4767046,-122.0761702,-117.766007,-118.5772035,-122.2859157,-112.7159411,-122.4581262,-100.8712136,-115.4598506,-116.0217913,-116.0997584,-106.1435405,
2.443835616,-19.07528016,-18.82755349,-18.19142232,-18.64345556,-16.9947618,-16.24121296,-16.10012028,-14.54790365,-15.85189187,-16.33332627,-15.7486655,-15.98816659,-16.28460185,-17.23713107,-16.55183538,-15.8492158,-16.92438823,-16.08902709,-16.41951814,-17.0570264,-17.86687975,-16.60068134,-17.72802992,-18.44246081,-17.68609662,-126.2492973,-110.992716,-113.8179447,-102.246595,-107.9177877,-110.7569549,-124.173027,-118.9577263,-127.2815746,-121.9839315,-126.3137891,-121.5074722,-130.0985565,-127.3877605,-125.7119341,-121.4619022,-122.5264418,-125.7711041,-116.6557743,-126.1893261,-105.9130485,-119.5379098,-120.5407641,-120.4893735,-110.7576616,
2.449510763,-18.61515181,-18.30694109,-17.69439923,-18.13717508,-16.58876136,-15.92377871,-15.73423213,-14.32352706,-15.53869668,-16.03056744,-15.43750545,-15.68973665,-15.94105551,-16.8584878,-16.19681897,-15.54009803,-16.54564037,-15.73462051,-16.08451363,-16.66432465,-17.57287683,-16.29166875,-17.36536343,-18.10013241,-17.3927329,-129.2218684,-115.0398452,-117.8793256,-107.6495745,-112.9404142,-115.4705931,-128.3302002,-122.6459599,-130.9920935,-125.9963816,-129.8696179,-125.1510546,-133.4730912,-131.0742975,-129.1680201,-124.9986014,-126.2740391,-129.1047835,-120.4014347,-129.7270669,-110.6626682,-123.3884689,-124.7450389,-124.5664501,-115.0583296,
2.45518591,-18.18619261,-17.82016298,-17.2278012,-17.65061962,-16.20293728,-15.62364986,-15.39466636,-14.11505149,-15.24838174,-15.74560703,-15.14758024,-15.40870913,-15.62087367,-16.50371639,-15.86396839,-15.24897491,-16.19136182,-15.40596389,-15.77227374,-16.30290673,-17.29189172,-16.00586062,-17.03024922,-17.78056463,-17.11106632,-131.9806795,-118.8042201,-121.674495,-112.676003,-117.6740908,-119.9368893,-132.2581712,-126.1824322,-134.5195512,-129.7983942,-133.2520275,-128.6199053,-136.695301,-134.5713196,-132.4727711,-128.3972598,-129.8494677,-132.3081183,-123.9758943,-133.0975975,-115.1444098,-127.0341682,-128.6723863,-128.3714341,-119.0807101,
