"Freq [GHz]","dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='6.5' $eps2='1'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(1,1)) [] - $eps1='13.5' $eps2='3.25'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(1,1)) [deg] - $eps1='13.5' $eps2='3.25'"
0.5937377691,-5.57952838,-5.141881338,-4.919960239,-4.749040455,-3.582642815,-4.488200117,-4.341490784,-4.194252062,-4.098604513,-3.933454536,-3.850079239,-3.845071127,-3.772192435,-3.779863035,-3.758792646,-3.798290787,-3.761314274,-3.758995229,-3.708123799,-108.4201635,-111.7847353,-112.950832,-113.8428806,-133.783915,-114.0753601,-114.6985638,-115.8472866,-116.2288453,-117.0883896,-116.9517963,-116.1723605,-116.3857264,-115.7026869,-115.7418013,-114.6128864,-114.6921095,-114.5535851,-114.8291098
0.5994129159,-5.26354141,-4.880291939,-4.677759345,-4.52105693,-3.438117937,-4.284152202,-4.150561621,-4.015487184,-3.926955428,-3.775294408,-3.696784848,-3.691011834,-3.620331919,-3.62819958,-3.608552571,-3.645142161,-3.609456929,-3.606188959,-3.557346212,-111.3493307,-114.4792055,-115.5352411,-116.382062,-135.7888398,-116.6014218,-117.1944203,-118.2997921,-118.673124,-119.4839038,-119.3611104,-118.6091934,-118.8156354,-118.1619072,-118.2033591,-117.1049394,-117.1777586,-117.0451064,-117.3030695
0.6050880626,-4.982309329,-4.645403923,-4.459370243,-4.315223946,-3.306815887,-4.100019279,-3.978120585,-3.853786594,-3.771425423,-3.631612479,-3.557292184,-3.550693038,-3.481921424,-3.489774589,-3.471319057,-3.505192735,-3.470626647,-3.466503358,-3.419519116,-114.1521914,-117.0715814,-118.0291764,-118.8376676,-137.750364,-119.0443937,-119.6079367,-120.6720609,-121.0370995,-121.802683,-121.69244,-120.967037,-121.1675036,-120.5408783,-120.5825899,-119.5137463,-119.5816188,-119.4555154,-119.6990188
0.6107632094,-4.730980986,-4.433688101,-4.261803995,-4.128899917,-3.187341008,-3.933460171,-3.821985562,-3.70712842,-3.630108081,-3.500736787,-3.430027769,-3.422595053,-3.355525953,-3.363171249,-3.345651651,-3.37702534,-3.343466824,-3.33860306,-3.293389145,-116.8404761,-119.5710667,-120.4407751,-121.2167373,-139.6708346,-121.410752,-121.9455935,-122.9705857,-123.3276466,-124.0515884,-123.95316,-123.2535934,-123.4489825,-122.8478607,-122.888311,-121.8482638,-121.9124307,-121.7934218,-122.025077
0.6164383562,-4.505519146,-4.242185169,-4.082552853,-3.959847832,-3.078482023,-3.782465649,-3.680280958,-3.573777363,-3.50137595,-3.381247126,-3.313664732,-3.305439197,-3.239937053,-3.247205421,-3.230359426,-3.259462739,-3.226846182,-3.221372738,-3.177914539,-119.4244624,-121.9859046,-122.7772765,-123.5254887,-141.552503,-123.706323,-124.2132617,-125.201283,-125.5510009,-126.2367977,-126.1498336,-125.4756171,-125.6667155,-125.0900005,-125.1281589,-124.1161964,-124.1776983,-124.0662118,-124.288193
0.6221135029,-4.302538868,-4.068401186,-3.919501354,-3.806159747,-2.979182062,-3.645302343,-3.551387536,-3.452239779,-3.383836845,-3.271934311,-3.207080392,-3.198143771,-3.134130743,-3.140881475,-3.124449684,-3.151520055,-3.119817694,-3.113880851,-3.072233032,-121.9132608,-124.3235206,-125.0451342,-125.7694369,-143.3975212,-125.9363831,-126.4162926,-127.3695676,-127.712827,-128.3638679,-128.2882881,-127.6390238,-127.826465,-127.2734771,-127.3087392,-126.324185,-126.3838829,-126.2802292,-126.4942527
0.6277886497,-4.11918377,-3.910225682,-3.770855515,-3.666197227,-2.88851452,-3.520467832,-3.433902205,-3.341227309,-3.276297622,-3.171765939,-3.109320801,-3.099788318,-3.037233419,-3.043358064,-3.027089902,-3.052370965,-3.021589103,-3.01535122,-2.97562824,-124.3150219,-126.5906301,-127.2501059,-127.9534964,-145.2079418,-128.1057383,-128.5595891,-129.4804101,-129.8182728,-130.4377903,-130.3736866,-129.7489877,-129.9332189,-129.4036254,-129.4357712,-128.4779603,-128.5365382,-128.440882,-128.6481249
0.6334637965,-3.95303004,-3.76586661,-3.63508586,-3.538544092,-2.805663478,-3.406654388,-3.326605588,-3.239627026,-3.177733814,-3.079857585,-3.019571363,-3.009584435,-2.948493327,-2.953920256,-2.937580003,-2.961322215,-2.931498021,-2.925135168,-2.887491219,-126.6370926,-128.7933206,-129.3973303,-130.082067,-146.9857217,-130.2187888,-130.6476646,-131.5383813,-131.872014,-132.4630419,-132.4105965,-131.810028,-131.9912795,-131.485028,-131.5142034,-130.5824466,-130.6403871,-130.5526953,-130.7537019
0.6391389432,-3.802011162,-3.633798,-3.510881181,-3.421968781,-2.729907679,-3.302719519,-3.22843567,-3.146476565,-3.087263939,-2.9954486,-2.937132527,-2.92685153,-2.867255902,-2.871954928,-2.855330599,-2.877790913,-2.848986364,-2.84268065,-2.807279577,-128.8861352,-130.9371155,-131.4913955,-132.1591082,-148.7327266,-132.2795825,-132.6846889,-133.5476869,-133.8782936,-134.4436331,-134.4030518,-133.8260832,-134.0043427,-133.521587,-133.5482918,-132.6418227,-132.6993641,-132.6193508,-132.8139814
0.64481409,-3.664358299,-3.512717257,-3.397110842,-3.315394236,-2.660607312,-3.207661949,-3.1384662,-3.060943107,-3.004127689,-2.917881796,-2.861399593,-2.850996212,-2.792942175,-2.796927694,-2.779843042,-2.801280914,-2.773572282,-2.767499143,-2.734479778,-131.0682224,-133.027026,-133.5363993,-134.1882025,-150.4507367,-134.2918599,-134.6745256,-135.5121955,-135.8409567,-136.3831524,-136.3546106,-135.8005772,-135.9755733,-135.5165873,-135.5416491,-134.6595618,-134.7166574,-134.6437504,-134.8312118
0.6504892368,-3.538552679,-3.401509894,-3.292793943,-3.217873695,-2.59719303,-3.120601946,-3.055888776,-2.982305394,-2.92766736,-2.846586392,-2.791845735,-2.781494544,-2.725030216,-2.728361218,-2.710688834,-2.731357574,-2.704821153,-2.69913407,-2.668578448,-133.1889118,-135.0675934,-135.5360066,-136.1726088,-152.1414525,-136.2590915,-136.6207609,-137.4354618,-137.7634843,-138.2848088,-138.2684063,-137.7364828,-137.9076843,-137.4727664,-137.4972812,-136.6384778,-136.6947794,-136.6281261,-136.8070923
0.6561643836,-3.42328725,-3.299220047,-3.197074119,-3.128571119,-2.53915678,-3.040765172,-2.979997765,-2.909938194,-2.857312058,-2.781063661,-2.728007535,-2.717876822,-2.66304003,-2.665815915,-2.647488158,-2.667622637,-2.642319178,-2.637135304,-2.609046235,-135.2533062,-137.0629253,-137.4935012,-138.1153085,-153.8065014,-138.1845092,-138.5267266,-139.3207471,-139.6490238,-140.1514709,-140.1471963,-139.6363827,-139.8030202,-139.3923983,-139.4176344,-138.5808003,-138.6356781,-138.5741952,-138.7429987
0.6618395303,-3.317435511,-3.205025566,-3.109198975,-3.046745251,-2.486044138,-2.967469343,-2.910177405,-2.843298806,-2.792564272,-2.7208748,-2.669472618,-2.659714932,-2.606522299,-2.608874457,-2.589889139,-2.609692322,-2.585653247,-2.581043049,-2.555334581,-137.2661018,-139.0167288,-139.4118346,-140.0190429,-155.4474434,-140.0711319,-140.3955176,-141.1710382,-141.5004198,-141.9857034,-141.9934076,-141.5025337,-141.6636429,-141.2773921,-141.3046647,-140.4882821,-140.5408839,-140.4833434,-140.6402004
0.6675146771,-3.220025945,-3.11821682,-3.028503361,-2.971736525,-2.437447903,-2.90011313,-2.845890605,-2.781915333,-2.732988455,-2.665630665,-2.615869173,-2.606612451,-2.555051113,-2.557131223,-2.537550237,-2.557181427,-2.534399372,-2.530382151,-2.50688313,-139.231626,-140.9323405,-141.2936707,-141.8863462,-157.0657781,-141.921786,-142.2300058,-142.9890661,-143.3202417,-143.7898025,-143.8091823,-143.336931,-143.4914146,-143.1293991,-143.1599348,-142.3623351,-142.4116737,-142.3568077,-142.500037
0.6731898239,-3.13022077,-3.038178577,-2.954395814,-2.902956227,-2.393002771,-2.838166799,-2.786669075,-2.725376483,-2.678201311,-2.614983112,-2.566857337,-2.558197571,-2.508220409,-2.510187042,-2.490127845,-2.509695015,-2.488120054,-2.484665654,-2.463134018,-141.1538678,-142.8127567,-143.1414254,-143.719572,-158.6629504,-143.7391215,-144.0328523,-144.7773242,-145.1108106,-145.5658285,-145.5964238,-145.1413716,-145.2880735,-144.9499176,-144.9847305,-144.2041745,-144.2492298,-144.1958352,-144.3240403
0.6788649706,-3.047298043,-2.964374519,-2.886347601,-2.839877465,-2.352380922,-2.781164194,-2.732104568,-2.673322744,-2.62786352,-2.568617774,-2.522122465,-2.514118758,-2.465643457,-2.467648783,-2.447270174,-2.466827624,-2.446369218,-2.443404997,-2.423549095,-143.0365012,-144.6606631,-144.9573028,-145.5209163,-160.2403558,-145.5256243,-145.806518,-146.5380863,-146.8742253,-147.3156385,-147.3568421,-146.9175138,-147.0552948,-146.7403859,-146.7801825,-146.014955,-146.0547718,-146.0018001,-146.1139947
0.6845401174,-2.970636335,-2.896334059,-2.823883861,-2.782027584,-2.315288364,-2.728695731,-2.681841072,-2.625438752,-2.581672702,-2.526248176,-2.481370271,-2.474042801,-2.426954496,-2.42913269,-2.408617235,-2.428168636,-2.408702293,-2.406123725,-2.387626663,-144.8829033,-146.4784647,-146.7433261,-147.2924373,-161.7993453,-147.2836253,-147.5532741,-148.2734239,-148.6123859,-149.0409176,-149.0919978,-148.6669275,-148.7947368,-148.5022547,-148.547379,-147.7958807,-147.8296506,-147.7762724,-147.8719423
0.6902152642,-2.899701381,-2.833641217,-2.766576431,-2.728981806,-2.281461908,-2.680402163,-2.635567854,-2.581446708,-2.539357443,-2.487611087,-2.444323728,-2.437654729,-2.391811563,-2.394270033,-2.373805754,-2.393311667,-2.374688751,-2.372371767,-2.354915188,-146.6961694,-148.2683161,-148.5013646,-149.0360723,-163.3412284,-149.0153073,-149.275213,-149.985224,-150.3270177,-150.7432086,-150.8033421,-150.3911355,-150.5080682,-150.2370354,-150.2874564,-149.5482808,-149.5753997,-149.5210385,-149.6001444
0.695890411,-2.834034259,-2.77592533,-2.714037997,-2.680357886,-2.250666622,-2.635968947,-2.593013306,-2.541100698,-2.500672288,-2.452463046,-2.410721509,-2.404658985,-2.359899616,-2.362713639,-2.342477272,-2.361865693,-2.343924662,-2.341737977,-2.325022332,-148.4791255,-150.0321514,-150.2331563,-150.7536527,-164.8672752,-150.7227112,-150.9742587,-151.6752058,-152.0196931,-152.4239396,-152.4922524,-152.0916424,-152.1969803,-151.9463227,-152.0016612,-151.2736483,-151.2937451,-151.2380824,-151.3010126
0.7015655577,-2.773240783,-2.722853433,-2.665917283,-2.635811642,-2.222693637,-2.595121095,-2.553939508,-2.504181799,-2.465393614,-2.420577917,-2.380317628,-2.374781226,-2.330933243,-2.33414404,-2.314287594,-2.333465876,-2.316043339,-2.31385928,-2.297618476,-150.2343394,-151.7717131,-151.9403273,-152.4469161,-166.3787172,-152.4077406,-152.6521786,-153.3449364,-153.6918537,-154.0844494,-154.1600604,-153.7699512,-153.8631853,-153.631796,-153.6913808,-152.9736436,-152.9865824,-152.9295377,-152.9770263
0.7072407045,-2.716981914,-2.674124089,-2.621895059,-2.595033231,-2.197358191,-2.557618459,-2.518137469,-2.470493865,-2.433316309,-2.391745333,-2.35288194,-2.347770201,-2.304658487,-2.308274321,-2.288915917,-2.307782501,-2.290722763,-2.288425512,-2.27243493,-151.9641331,-153.4885806,-153.6244074,-154.1175181,-167.8767471,-154.0721676,-154.3105948,-154.9958472,-155.3448304,-155.7260091,-155.8080723,-155.4275704,-155.5084053,-155.2952031,-155.3581456,-154.6500706,-154.6559301,-154.5976229,-154.6306537
0.7129158513,-2.664965053,-2.629462506,-2.581680784,-2.557744055,-2.174497824,-2.523251424,-2.485422979,-2.439859923,-2.404251209,-2.365769852,-2.32820108,-2.323399279,-2.280853528,-2.284853089,-2.266072351,-2.284527005,-2.267689148,-2.265179804,-2.24925812,-153.6705957,-155.1841948,-155.2868439,-155.7670405,-169.3625169,-155.7176382,-155.9509951,-156.6292491,-156.9798626,-157.3498394,-157.4375825,-157.0660115,-157.1343546,-156.9383328,-157.0036082,-156.304834,-156.3038712,-156.2445733,-156.26429
0.718590998,-2.616936198,-2.588616721,-2.545009783,-2.523694174,-2.153970637,-2.491837007,-2.455632985,-2.412119131,-2.378023197,-2.342470618,-2.306079541,-2.301467347,-2.25932825,-2.263665429,-2.245502992,-2.263454607,-2.246716664,-2.243915224,-2.227921958,-155.3555974,-156.8598822,-156.9290132,-157.3969987,-170.8371366,-157.3456785,-157.574745,-158.2463474,-158.598116,-158.9571247,-159.0498798,-158.6867811,-158.7427213,-158.562983,-158.6295075,-157.9398872,-157.9324939,-157.8725836,-157.880222
0.7242661448,-2.572672936,-2.551354674,-2.511640863,-2.492660119,-2.135653599,-2.463215348,-2.428622445,-2.387124253,-2.354469902,-2.321681345,-2.286340582,-2.28179898,-2.239922862,-2.244532026,-2.226992175,-2.244363719,-2.227624108,-2.224469143,-2.208300858,-157.0208075,-158.5168745,-158.5522302,-159.0088466,-172.3016718,-158.9577016,-159.1830983,-159.8482564,-160.2006977,-160.5490223,-160.6462473,-160.2913688,-160.3351486,-160.1709297,-160.2376246,-159.5571819,-159.5438429,-159.4837677,-159.4806162
0.7299412916,-2.531978316,-2.517461975,-2.481354314,-2.464442995,-2.119440867,-2.437246602,-2.404261587,-2.364739638,-2.333440869,-2.303250443,-2.268826809,-2.264243885,-2.222505865,-2.227306977,-2.210362083,-2.227092882,-2.210269908,-2.206717223,-2.190305236,-158.6677118,-160.1563267,-160.1577573,-160.6039803,-173.7571423,-160.5550148,-160.7772078,-161.4360139,-161.788669,-162.1266678,-162.2279588,-161.8812352,-161.9132197,-161.7639013,-161.8297403,-161.1586266,-161.1398869,-161.0801388,-161.0675226
0.7356164384,-2.494675606,-2.486740204,-2.453950265,-2.438866766,-2.105242145,-2.413808193,-2.382433539,-2.34483967,-2.314797108,-2.287041148,-2.25340032,-2.248675761,-2.206971706,-2.21187492,-2.195470326,-2.211516435,-2.194547029,-2.190568668,-2.173879835,-160.2976339,-161.7793308,-161.7468112,-162.1837393,-175.2045204,-162.1388273,-162.3581364,-163.0105942,-163.3630564,-163.6911774,-163.7962727,-163.4577988,-163.4784459,-163.3435593,-163.4076002,-162.746059,-162.7225021,-162.6636051,-162.6428757
0.7412915851,-2.460603944,-2.459005605,-2.429247333,-2.415776642,-2.092981092,-2.39279241,-2.363032293,-2.327307646,-2.298410901,-2.272931543,-2.239942399,-2.234990753,-2.193238343,-2.198148093,-2.182206483,-2.19754022,-2.180379082,-2.175963537,-2.159003691,-161.9117561,-163.3869283,-163.3205689,-163.7494075,-176.644731,-163.7102576,-163.9268673,-164.5729207,-164.9248587,-165.2436482,-165.3524232,-165.0224264,-165.0322575,-164.9114857,-164.9728901,-164.3212325,-164.2934681,-164.2359698,-164.2084827
0.7469667319,-2.429614874,-2.434088053,-2.407081544,-2.395037503,-2.082593817,-2.374104309,-2.345960998,-2.312035048,-2.284165753,-2.260814417,-2.228352833,-2.223105682,-2.181244875,-2.186063706,-2.17048859,-2.185098289,-2.167718114,-2.16287176,-2.145689587,-163.5111409,-164.9801198,-164.8801729,-165.3022126,-178.0786513,-165.2703411,-165.4843147,-166.1238766,-166.4750528,-166.7851555,-166.8976131,-166.5764241,-166.575997,-166.4691747,-166.5272226,-165.8858101,-165.8544657,-165.7989256,-165.765993
0.7526418787,-2.40156971,-2.41183023,-2.387305459,-2.37653233,-2.074027481,-2.357659873,-2.331130569,-2.298921133,-2.271956408,-2.250596936,-2.218548925,-2.2129562,-2.170949214,-2.175581681,-2.160260342,-2.174150906,-2.156543611,-2.15129253,-2.133981019,-165.0967522,-166.5598724,-166.4267339,-166.8433256,-179.5071122,-166.8200375,-167.0313338,-167.6643148,-168.0145968,-168.3167504,-168.4330064,-168.1210313,-168.1109135,-168.0180248,-168.0721301,-167.4413615,-167.4070694,-167.3540371,-167.3168568
0.7583170254,-2.376337647,-2.392086948,-2.369787462,-2.36016061,-2.067239029,-2.343384411,-2.318458603,-2.287872781,-2.261688842,-2.242200129,-2.210464315,-2.204494931,-2.162325735,-2.166682555,-2.15148922,-2.164683411,-2.14686158,-2.141252524,-2.123945766,-166.6694748,-168.1271262,-167.9613333,-168.3738598,179.0691003,-168.3602382,-168.5687306,-169.1950653,-169.5444309,-169.8394558,-169.9597222,-169.6574149,-169.638157,-169.5593306,-169.6090599,-168.9893541,-168.9527295,-168.9027117,-168.8622838
0.7639921722,-2.353794526,-2.374724595,-2.354411124,-2.345836759,-2.062194049,-2.331211159,-2.307868597,-2.278804527,-2.25328019,-2.235558224,-2.204047701,-2.197689622,-2.155362764,-2.159365171,-2.144165207,-2.156705006,-2.138702445,-2.132801832,-2.115666562,-168.230133,-169.6827995,-169.4850237,-169.8948708,177.6492431,-169.8917734,-170.0972718,-170.7169412,-171.0654777,-171.3542636,-171.4788294,-171.1866658,-171.1587745,-171.0942725,-171.1393652,-170.5311369,-170.4927465,-170.446167,-170.403217
0.769667319,-2.333822121,-2.359620697,-2.3410746,-2.333488556,-2.058865768,-2.321080078,-2.299289451,-2.271638698,-2.246658579,-2.230617874,-2.199261512,-2.192521244,-2.150059878,-2.153643846,-2.138299423,-2.150246495,-2.13211698,-2.126007442,-2.109230376,-169.7795051,-171.227793,-170.9988282,-171.407357,176.2326134,-171.4154191,-171.6176931,-172.2307429,-172.5786408,-172.8621309,-172.9913431,-172.7097953,-172.673707,-172.6239066,-172.6642914,-172.0679182,-172.0282431,-171.9854043,-171.9403293
0.7753424658,-2.316307835,-2.346663589,-2.329689984,-2.323055655,-2.05723416,-2.312936848,-2.292655213,-2.266305592,-2.241762846,-2.22733731,-2.196080557,-2.188982024,-2.146425013,-2.149544882,-2.133921949,-2.145356424,-2.127170261,-2.120945039,-2.104718102,-171.3183378,-172.7629932,-172.5037393,-172.9122605,174.8185465,-172.9319048,-173.130707,-173.7372604,-174.0848035,-174.363978,-174.4982214,-174.2277324,-174.1837895,-174.1491565,-174.1849585,-173.6007436,-173.5601438,-173.5211963,-173.4740433
0.7810176125,-2.301144682,-2.335752188,-2.320182598,-2.314488188,-2.057285148,-2.306732051,-2.287905035,-2.262743645,-2.23854217,-2.225685457,-2.194490658,-2.187073371,-2.144471519,-2.14710254,-2.13107843,-2.142095649,-2.123934322,-2.117690353,-2.102196056,-172.8473557,-174.2892744,-174.0007163,-174.4104694,173.4064133,-174.4419198,-174.6370096,-175.2372746,-175.5848263,-175.8606861,-176.000363,-175.7413232,-175.6897541,-175.67081,-175.7023432,-175.1304796,-175.0891661,-175.0540936,-175.0045708
0.7866927593,-2.28823144,-2.326795861,-2.312490176,-2.307745513,-2.059009899,-2.302420547,-2.284983292,-2.260899542,-2.236955618,-2.225641029,-2.194487241,-2.18680374,-2.14421533,-2.146354785,-2.129825481,-2.140530928,-2.122480587,-2.116311324,-2.101710002,-174.3672702,-175.8075014,-175.4906833,-175.90282,171.9956176,-175.946121,-176.1372854,-176.7315571,-177.0795458,-177.3530957,-177.4986055,-177.2513317,-177.1922371,-177.1895219,-177.217266,-176.6578082,-176.6158293,-176.5844482,-176.5319632
0.7923679061,-2.277472901,-2.319714355,-2.306561957,-2.302795102,-2.062404175,-2.299961053,-2.283839802,-2.260728257,-2.23697163,-2.227191617,-2.196073889,-2.188186495,-2.145672427,-2.147339205,-2.130225311,-2.140728377,-2.122873071,-2.116861928,-2.103281792,-175.8787852,-177.3185289,-176.9745273,-177.3901005,170.5855934,-177.4451387,-177.6322116,-178.2208696,-178.5697721,-178.8420058,-178.9937245,-178.7584424,-178.69179,-178.7058243,-178.7303872,-178.183235,-178.1404755,-178.1124495,-178.0561665
0.7980430528,-2.268780159,-2.314437767,-2.30235769,-2.299611589,-2.06746776,-2.299315897,-2.284430104,-2.262193004,-2.238567476,-2.230332783,-2.19926086,-2.191237883,-2.148856757,-2.150089451,-2.132340236,-2.142747619,-2.125163055,-2.119378041,-2.10690834,-177.3826019,-178.8232025,-178.4530961,-178.8730541,169.1758019,-178.9395834,-179.1224607,-179.7059624,179.9437118,179.6718269,179.5135657,179.7367334,179.8111078,179.7798574,179.7577865,-179.7071091,-179.6633032,-179.6381674,-179.5770744
0.8037181996,-2.26207088,-2.310906492,-2.299846614,-2.298175962,-2.074203952,-2.300450951,-2.286715748,-2.265265106,-2.241728685,-2.235067142,-2.204063606,-2.195975217,-2.153778708,-2.154632482,-2.136227685,-2.146637157,-2.129385514,-2.123875308,-2.112562499,-178.8794212,179.6776438,-179.9271978,179.6476179,167.7657289,179.5699485,179.3912984,178.8124268,178.4601517,178.187688,178.0226105,178.2336505,178.3160326,178.2671839,178.2468859,178.7703483,178.815595,178.8384023,178.9054221
0.8093933464,-2.257269571,-2.309071125,-2.29900643,-2.298474873,-2.082619128,-2.303335706,-2.290664546,-2.269923796,-2.246448468,-2.241403461,-2.210501355,-2.202415372,-2.160444166,-2.160986715,-2.141936194,-2.152431252,-2.135557298,-2.130348782,-2.120195371,179.6300537,178.1831893,178.6023988,178.1712525,166.3548812,178.0828708,177.9083996,177.3335749,176.9788229,176.7049046,176.5328119,176.731819,176.8226001,176.7558787,176.7366556,177.2490099,177.2961913,177.3172952,177.3913934
0.8150684932,-2.254307823,-2.308892251,-2.299822345,-2.300500053,-2.0927224,-2.307943456,-2.29625078,-2.276155971,-2.252727136,-2.249355772,-2.218595788,-2.210573648,-2.168854148,-2.169161097,-2.149502594,-2.160148291,-2.143676835,-2.13877397,-2.129739545,178.1451163,176.6926293,177.1349634,176.697222,164.9427829,176.5986024,176.4281799,175.8567747,175.4990309,175.2228442,175.0436232,175.230794,175.3304495,175.2457038,175.2269255,175.7288073,175.7784851,175.7985389,175.8808377
0.8207436399,-2.253124549,-2.310340105,-2.302286213,-2.3042478,-2.104525373,-2.314251564,-2.303455335,-2.283955904,-2.260571519,-2.258942527,-2.228369905,-2.220463034,-2.179004946,-2.179154996,-2.158950449,-2.169790471,-2.153725071,-2.149108913,-2.141112716,176.6650562,175.205179,175.6698022,175.2249311,163.5289724,175.1165652,174.9499807,174.3813362,174.0201115,173.7409131,173.5545438,173.7301632,173.8392275,173.7364371,173.7175809,174.2096966,174.2624677,174.2821199,174.3736546
0.8264187867,-2.253666228,-2.313394082,-2.306395807,-2.309718509,-2.118042009,-2.322241772,-2.312265763,-2.293324947,-2.26999438,-2.270185807,-2.239847095,-2.232093871,-2.1908887,-2.1909588,-2.17028962,-2.181344574,-2.165667306,-2.161296895,-2.154221263,175.1891594,173.7200763,174.2062551,173.7538144,162.1129981,173.6361817,173.4731484,172.9065877,172.5414313,172.2585531,172.0651109,172.2295349,172.3485744,172.227851,172.208533,172.6916272,172.7480926,172.767957,172.8696264
0.8320939335,-2.255887155,-2.318042112,-2.312154247,-2.316916257,-2.133288604,-2.331900509,-2.32267629,-2.304271214,-2.28101384,-2.283110625,-2.253050459,-2.245473874,-2.204494325,-2.204555041,-2.183516763,-2.194783531,-2.179455575,-2.175269405,-2.168963625,173.7167082,172.236585,172.7436932,172.2833335,160.6944153,172.156874,171.9970362,171.4318769,171.0623869,170.7752388,170.5748925,170.7285269,170.8581118,170.7196934,170.6996917,171.1745154,171.2352508,171.2558793,171.3683996
0.8377690802,-2.259749688,-2.324279911,-2.319569568,-2.325848414,-2.150283876,-2.343219193,-2.33468777,-2.31680927,-2.293652811,-2.297744327,-2.268002398,-2.260608486,-2.219808694,-2.219919922,-2.198616538,-2.210068495,-2.195031278,-2.190949115,-2.185233755,172.2469832,170.7539967,171.2815161,170.8129748,159.2727825,170.6780631,170.5210051,169.9565717,169.5824044,169.2904731,169.0834785,169.226755,169.367432,169.2116718,169.1909416,169.6582213,169.7237511,169.7456092,169.8694676
0.843444227,-2.26522447,-2.332110175,-2.328654412,-2.336525305,-2.169049151,-2.356194484,-2.348307605,-2.330959804,-2.307938441,-2.314116126,-2.284724449,-2.2775015,-2.236818051,-2.237025119,-2.215563289,-2.227151193,-2.212327883,-2.208252901,-2.202925339,170.7792649,169.2716319,169.8191491,169.3422461,157.8476585,169.1991693,169.0444252,168.4800611,168.1009384,167.8037833,167.5904726,167.723824,167.8760896,167.7034399,167.6821218,168.1425301,168.2133031,168.2367453,168.3721494
0.8491193738,-2.272290591,-2.341541768,-2.339425818,-2.348959914,-2.189608632,-2.370828502,-2.363549655,-2.346749308,-2.323901611,-2.332256761,-2.303237368,-2.296155913,-2.255509596,-2.255839832,-2.234323018,-2.245976422,-2.23127377,-2.227095232,-2.221937611,169.3128369,167.7888396,168.3560411,167.8706744,156.4185998,167.7196129,167.566677,167.0017555,166.6174702,166.3147163,166.0954843,166.2193191,166.3835948,166.1945859,166.1730083,166.627136,166.7035006,166.7287452,166.8755692
0.8547945205,-2.280935655,-2.352588967,-2.351905065,-2.363167663,-2.21198973,-2.387128985,-2.380434135,-2.364209736,-2.341576458,-2.35219831,-2.323561427,-2.316574967,-2.275873243,-2.276333078,-2.254855549,-2.266484754,-2.251795497,-2.247392463,-2.242183268,167.8469892,166.3049963,166.8916632,166.3978022,154.9851589,166.2388143,166.0871521,165.5210873,165.1315058,164.8228333,164.5981211,164.7127988,164.8894082,164.6846232,164.6632984,165.111627,165.1938058,165.2209083,165.3786434
