Freq [GHz],"dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'"
2.21682974559687,-23.8717562167911,-29.7687536253296,-32.8731551734691,-38.3664010853519,-52.8879605739117,-64.2291781648595,-67.7910595996291,-75.3775616475778,25.1954356285444,70.9039041535118,-100.475329818352,173.770387372509,168.468590585206,-153.71801155334,-109.719031997814,-20.6773727740173
2.22250489236791,-23.725497659319,-29.6433169955368,-32.8189123467969,-38.3099346983185,-52.8810387125139,-64.2797231512048,-67.8528646145327,-75.4532162962388,17.480741136725,61.3460026792734,-111.370443445901,162.014358718044,156.282722149875,-166.48469455725,-123.315551546118,-35.0029894927875
2.22818003913894,-23.5804086324569,-29.5281754023292,-32.7671826276333,-38.2554827343726,-52.8742469143084,-64.3307160042071,-67.9158779345834,-75.5287795911096,9.72467552224004,51.7539463425104,-122.285487013642,150.240309673084,144.077773267794,-179.267455223418,-136.924733820804,-49.3342064184775
2.23385518590998,-23.436946172397,-29.4226904777571,-32.718207386236,-38.2028567421665,-52.867739481878,-64.3823087166635,-67.9802700514493,-75.6045355919438,1.92790634859637,42.1446807579013,-133.21834281988,138.449637505415,131.853843405521,167.933760184853,-150.546467222228,-63.6700945245843
2.23953033268102,-23.2955597034871,-29.3256756439691,-32.6721621950132,-38.1518456757611,-52.861665998581,-64.4346485405923,-68.0462033990103,-75.6807658157716,-5.90844917782446,32.531970523511,-144.1667633959,126.642867811859,119.61106672654,155.119044081078,-164.180602990443,-78.0097429927591
2.24520547945205,-23.1566751564987,-29.2355685184309,-32.6291574124571,-38.1022664952104,-52.8561759504132,-64.487881238252,-68.1138352744164,-75.757750619925,-13.782832439876,22.9260598514031,-155.128450866442,114.819687903746,107.349686696058,142.288605221816,-177.826878537757,-92.3521863465702
2.25088062622309,-23.0206796028974,-29.1505726597846,-32.5892392302488,-38.0540082540725,-52.8514225959279,-64.5421563086469,-68.1833227547801,-75.8357737959293,-21.6932798225008,13.333518898546,-166.101133477332,102.979094134119,95.0699355019297,129.442651256664,168.514964236161,-106.696525391098
2.25655577299413,-22.8879075837363,-29.0687840177182,-32.5523918151892,-38.0070643629764,-52.8475532708619,-64.5976154946528,-68.2548109901585,-75.9151092071826,-29.6374855709148,3.75713573474682,-177.082646897863,91.1196261281934,82.7721457927226,116.581493992079,154.845282116602,-121.041829997773
2.26223091976517,-22.7586303138695,-28.9883230004089,-32.5185419385113,-37.9615498204117,-52.8447194981455,-64.6544039971302,-68.3284442487004,-75.9960314553045,-37.6128880532066,-5.80416569536442,171.928978209554,79.2396522330581,70.4566601597417,103.705464475061,141.164444491742,-135.387224367706
2.2679060665362,-22.6330486715195,-28.9074877679233,-32.4875674683447,-37.9177024048969,-52.8430683496371,-64.7126601293703,-68.4043554566403,-76.0788038919774,-45.6167724422749,-15.3552895769165,160.935428607025,67.3376680426069,58.1239363975021,90.8150120068519,127.472929457396,-149.731795179047
2.27358121330724,-22.5112906021646,-28.824929974746,-32.4593103515852,-37.8758687889741,-52.8427463491947,-64.7725209384534,-68.4826719041448,-76.1636842882841,-53.6463830170976,-24.9046490784045,149.938033137887,55.4125724539034,45.7744326167943,77.9105900348026,113.771208548716,-164.074705850289
2.27925636007828,-22.3934132261374,-28.7398340935881,-32.4335935524082,-37.8364780644501,-52.8438953660151,-64.8341163201939,-68.5635093708816,-76.2509174673437,-61.6990354882331,-34.4633939542255,138.937713850642,43.4638917114072,33.408721985581,64.9927675330878,100.059854805433,-178.415090167861
