"Freq [GHz]","dB(S(1,1)) [] - $eps1='1' $eps2='0'","dB(S(1,1)) [] - $eps1='1.5' $eps2='0.05'","dB(S(1,1)) [] - $eps1='2' $eps2='0.1'","dB(S(1,1)) [] - $eps1='2.5' $eps2='0.15'","dB(S(1,1)) [] - $eps1='3' $eps2='0.2'","dB(S(1,1)) [] - $eps1='3.5' $eps2='0.25'","dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='4.5' $eps2='0.35'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='6.5' $eps2='1'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(1,1)) [] - $eps1='13' $eps2='3.1'","arg(S(1,1)) [deg] - $eps1='1' $eps2='0'","arg(S(1,1)) [deg] - $eps1='1.5' $eps2='0.05'","arg(S(1,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(1,1)) [deg] - $eps1='2.5' $eps2='0.15'","arg(S(1,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(1,1)) [deg] - $eps1='3.5' $eps2='0.25'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='4.5' $eps2='0.35'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(1,1)) [deg] - $eps1='13' $eps2='3.1'"
0.156751467710372,-0.155836720241049,-0.161443482450817,-0.164458594492614,-0.166842129565396,-0.168264013551616,-0.170187693883588,-0.170603019171948,-0.172866362029784,-0.176558698249352,-0.176186081711398,-0.176930057193172,-0.176806986246623,-0.174103535159045,-0.171821995536863,-0.170036608406559,-0.163529062356775,-0.160118144882784,-0.15924240283115,-0.155439009169781,-0.155966249731424,-0.155446081163427,-0.154816367632147,-0.154885186927035,-0.156235296930582,-0.154769336153778,-68.5602072846695,-69.2791585945023,-69.2327468297931,-69.9687083756144,-69.6809890456195,-70.2598226442733,-70.6780658001951,-70.5838925168269,-70.4285596106526,-70.5450182297339,-70.8119280145582,-71.0071128830491,-70.6727869965437,-70.8007254202962,-70.7022629150158,-70.8330331663556,-70.5645888451277,-70.4798514099527,-70.3706532029158,-70.4503129609121,-70.3446178832927,-70.2468296161686,-70.3173255153682,-71.3763602328903,-70.501909326271
0.162426614481409,-0.16063193491002,-0.166434663779366,-0.169679140139645,-0.172971668299494,-0.173583973696483,-0.175535872499478,-0.175916598455998,-0.176427140800326,-0.182266260016542,-0.182002932363377,-0.182913558326155,-0.182834125396292,-0.180121002464352,-0.177760534100752,-0.176112376814964,-0.169096880693807,-0.1654496059803,-0.164580649863473,-0.161743672748,-0.160988685881901,-0.160385124677675,-0.159731899437609,-0.159789597596332,-0.161119985275975,-0.159660801700449,-70.8306492141751,-71.5655099283526,-71.5326087650917,-72.2813435276719,-71.9938923046735,-72.590692748908,-73.0164427777096,-72.9317331920336,-72.7718460003069,-72.8955327457708,-73.1727411064549,-73.3727325286915,-73.0417273266389,-73.1821564808065,-73.0813657967371,-73.2111989937922,-72.9412708975832,-72.8608530646474,-72.749058421264,-72.8246126001366,-72.7153886736477,-72.6163256914493,-72.688511586379,-73.7663597821082,-72.8767453918482
0.168101761252446,-0.165374096232768,-0.171377658602793,-0.171771557861601,-0.177209116586742,-0.178855771937749,-0.180855601610027,-0.181204544249419,-0.181773166978072,-0.188051189379231,-0.187848961398191,-0.188948958658851,-0.188928039417157,-0.186219031786768,-0.183958777038929,-0.182315559880667,-0.174769140990232,-0.17087383725127,-0.170022908319519,-0.166937964200248,-0.166088234429321,-0.165389081067586,-0.164714107448613,-0.164761027585172,-0.166076544814106,-0.164623200478763,-73.0848713504333,-73.8350615388597,-73.8128289379917,-74.574310247539,-74.290012245955,-74.9061025590943,-75.3389135594779,-75.2563982635648,-75.1068381371867,-75.231891757317,-75.5196284961329,-75.724353483794,-75.3978989338047,-75.533059488991,-75.4486871558396,-75.577100821551,-75.3064069901705,-75.2310730282275,-75.1082021822023,-75.1875572894528,-75.0748006779933,-74.9746482193652,-75.048475064352,-76.1437155160497,-75.2401453343162
0.173776908023483,-0.170069439879029,-0.176283699743069,-0.179984087115479,-0.182588247144078,-0.184114852360831,-0.186159160667043,-0.186480832297785,-0.187119215095924,-0.194423343568675,-0.193746012976999,-0.195061582137846,-0.195116631926874,-0.192427048657306,-0.189580890463626,-0.188682365506712,-0.180581132007396,-0.176425753331584,-0.175606312748564,-0.172194804990413,-0.171299189620065,-0.170490629292138,-0.169796082610092,-0.16983287784309,-0.171140730148279,-0.169691033446092,-75.3230080578601,-76.0880319167664,-76.0862778755644,-76.8452073656117,-76.5716144832722,-77.2063287971559,-77.6457865824291,-77.5659991796988,-77.4206922589686,-77.5544571473807,-77.8529846166252,-78.062390743086,-77.7417114394222,-77.8829310727339,-77.8046905200791,-77.931201768659,-77.6604709837076,-77.5910173519605,-77.4566327237334,-77.5396335663952,-77.4233358153991,-77.3222787626804,-77.3977014997827,-78.5089471185905,-77.5926016863016
0.179452054794521,-0.174807079162506,-0.181149772516778,-0.185102408028186,-0.187502538468951,-0.189364984435232,-0.191460342668975,-0.191761139807896,-0.192483031815158,-0.199782407653917,-0.199718512186068,-0.19997687528192,-0.201431140807357,-0.198778060291452,-0.196629658183492,-0.195253693359378,-0.186572789975747,-0.182144998753197,-0.181373151144885,-0.177634761644116,-0.176660661939817,-0.175727010247305,-0.175015560199826,-0.175043275573019,-0.176353346315351,-0.174903731977585,-77.5469457560606,-78.3245119279213,-78.3404681436324,-79.1132317790308,-78.8383226392011,-79.4916970528257,-79.9374217712279,-79.8609174010044,-79.7261020343819,-79.863643941231,-80.1772098991717,-80.3873155711291,-80.0736289472047,-80.2162230996216,-80.1498972521544,-80.274023745187,-80.0039966476781,-79.9412542489769,-79.7944147410386,-79.8813894541285,-79.7615376572712,-79.6597601831903,-79.7367381895236,-80.8626403730532,-79.9346696108441
0.185127201565558,-0.179348371948937,-0.185996400225687,-0.190211429739797,-0.192564593785715,-0.194619563566248,-0.196774535306649,-0.197062953145336,-0.197884436362076,-0.205737167081456,-0.205793665998726,-0.207635039076913,-0.207906450794939,-0.205309034940862,-0.20325935294244,-0.202075671876921,-0.192789278490135,-0.188076573421084,-0.187371594021089,-0.183275633159931,-0.182217211475037,-0.181140655825907,-0.180415569451082,-0.180435725110921,-0.181760980888435,-0.180306370573146,-79.7517575257399,-80.5448898550027,-80.5799169200519,-81.361496245902,-81.0904792907105,-81.7625817547688,-82.2142305142136,-82.1415870692307,-82.0167584808366,-82.1599204216623,-82.4809559244185,-82.6996558241055,-82.3941701852037,-82.540632973416,-82.4848866105203,-82.6061474846621,-82.33757802994,-82.2824149064028,-82.1222950839972,-82.2134353131231,-82.090012179976,-81.987697484669,-82.0661949572306,-83.2054477426956,-82.2669674484368
0.190802348336595,-0.183948200943181,-0.190829906599763,-0.195322590395482,-0.197677444757834,-0.200137259668516,-0.202050759205394,-0.202405693934157,-0.203345469224541,-0.212210108952242,-0.212001719765976,-0.214162629852731,-0.214581479200856,-0.212061321062325,-0.210144751623951,-0.209200317909214,-0.199281664949874,-0.194271555042987,-0.193656521245751,-0.189168529127803,-0.188019672875786,-0.186779916028855,-0.186045193949067,-0.186059908750727,-0.187265948040146,-0.185950512641869,-81.9428319547684,-82.7494250110403,-82.8049425691857,-83.592810822012,-83.3285003191686,-84.0236815745951,-84.4766754585905,-84.4084950368028,-84.3031018777307,-84.4438084863651,-84.7766359709961,-84.9999959815453,-84.7039086258917,-84.8543835605871,-84.8102955366049,-84.9282123355955,-84.6618695793543,-84.6151937943505,-84.4409252509743,-84.5364440762067,-84.4094285246969,-84.3067584264731,-84.3867447486949,-85.5381490386777,-84.590177293125
0.196477495107632,-0.188533724169651,-0.195756205874036,-0.199504232790324,-0.202522317155942,-0.205203053161645,-0.207512130930566,-0.207810858826627,-0.208890574678528,-0.218007854060103,-0.217744014990794,-0.220901643953692,-0.221499588080005,-0.219081114170409,-0.217337327807918,-0.216737763432475,-0.206107695230447,-0.2007879507007,-0.200290508285927,-0.195371724609072,-0.194126054582817,-0.19269994404378,-0.191960484903624,-0.191972605898752,-0.193381869137388,-0.191895208168813,-84.1187429500097,-84.9385661798256,-85.0239649187625,-85.8154936349943,-85.5527414902387,-86.2626416730813,-86.7252706310465,-86.6621810723575,-86.5610075100513,-86.7153695958248,-87.0609150486703,-87.288977330992,-87.0034725291672,-87.1581365756029,-87.1261940759673,-87.2409155814438,-86.9775859798675,-86.9403486819218,-86.7510164206332,-86.8511514185963,-86.7205193394436,-86.6176738684146,-86.699123941819,-87.8613502197655,-86.9050449076165
0.202152641878669,-0.194006072593578,-0.200597316681581,-0.205992182757293,-0.207979275470291,-0.210566452501088,-0.212672674158102,-0.213302201113964,-0.215430535252416,-0.224387785743158,-0.224954506643433,-0.227895572209077,-0.228709093348619,-0.226420025138063,-0.22489479022367,-0.224599443838268,-0.213859760607292,-0.207691662186044,-0.207344946696161,-0.20195172013342,-0.200602636008282,-0.198963713266121,-0.19822550361259,-0.201349682259457,-0.19972577835517,-0.198208172597071,-86.280323976107,-87.114594050458,-87.2128937294649,-88.0112300245852,-87.763765079325,-88.4921481300115,-88.9605815440998,-88.9079742580572,-88.8157903783858,-88.9767766129532,-89.334465359236,-89.567298026786,-89.2935447222789,-89.4526092835735,-89.4352052402361,-89.5483160440491,-89.2855014329214,-89.2587000314315,-89.0533384566671,-89.1583552587555,-89.0240808618581,-88.9212376157307,-88.983945932193,-90.1760851828591,-89.2123792467765
0.207827788649706,-0.197703085421218,-0.205608168682058,-0.210800518862278,-0.213201306969108,-0.215031576540903,-0.218521023926742,-0.218905924046363,-0.220344161260592,-0.230979250227173,-0.231777781559806,-0.233721740657266,-0.236370527417882,-0.234135674639278,-0.232881814722489,-0.232999085709299,-0.221030448206325,-0.215057607138518,-0.214901362577045,-0.208984452796383,-0.207525221581582,-0.205643209939239,-0.204667215741491,-0.204932887611971,-0.206528634680118,-0.204967162159497,-88.426403849141,-89.2703457341434,-89.3972857615624,-90.1992954320219,-89.9544583076214,-90.7104960129778,-91.1832255199646,-91.1323134171399,-91.0598971418516,-91.2271714828922,-91.5954395624562,-91.8449805275636,-91.5748623559898,-91.7385735800565,-91.7362326587502,-91.8413086466079,-91.5864482203511,-91.5711294795755,-91.3487179211461,-91.4589144955429,-91.3209722848893,-91.2186386919823,-91.3026309270262,-92.48321208126,-91.513050924407
0.213502935420744,-0.202309652272501,-0.210134657731321,-0.216058064264095,-0.218495351557746,-0.221536044941595,-0.224205575327744,-0.224650916996868,-0.226315698743912,-0.237823524035106,-0.238891870136108,-0.242846965848113,-0.244223731771902,-0.242292408521888,-0.241450127327774,-0.241997097478335,-0.229284567014025,-0.222970992818513,-0.223037794116773,-0.216556700905464,-0.214980594079388,-0.212820813628016,-0.212108648420544,-0.21214030450477,-0.214123984899989,-0.212025012664783,-90.5589077379611,-91.4096114079947,-91.5686296661782,-92.3739796532751,-92.148242712197,-92.9162709541933,-93.3938721841366,-93.3501078584579,-93.2940611728279,-93.4678085186793,-93.8523513502904,-94.0950343927715,-93.8482162007652,-94.0187041115018,-94.0303361949833,-94.13066866814,-93.8813142041123,-93.8790322045529,-93.6380348676858,-93.7537466809752,-93.6121142416549,-93.5097941217814,-93.5955423902156,-94.7818863595847,-93.8072816920779
0.219178082191781,-0.206947462894401,-0.214838765030736,-0.221393170180955,-0.223894252814397,-0.227187960252591,-0.230040246909437,-0.230569023748748,-0.232256821909035,-0.244966325507384,-0.246347563728358,-0.250917952550216,-0.252655652052191,-0.250962048672683,-0.249967884251338,-0.25168526486236,-0.238189466454066,-0.231528731293468,-0.231997504385123,-0.224664549374877,-0.223068172030133,-0.220590905394679,-0.21990709224664,-0.219959069654989,-0.22198261668266,-0.220194297227793,-92.6777551485449,-93.5538822784819,-93.7277614484494,-94.536149481606,-94.3228964638208,-95.1119212235391,-95.5932442024515,-95.5550415350158,-95.5190726911679,-95.6994836337697,-96.0983153191227,-96.346130293329,-96.1144498181447,-96.2834500920062,-96.3202031652847,-96.414000639931,-96.1710391199484,-96.182216651456,-95.9211880893054,-96.0438240467188,-95.8984860871993,-95.7966764928873,-95.8838450171031,-97.0785022537307,-96.0981791146344
0.224853228962818,-0.211099243341441,-0.220243711496403,-0.226733872387159,-0.229383588139014,-0.232985481101902,-0.237459027784566,-0.23669535993137,-0.238931726118341,-0.252343509331874,-0.254201231463865,-0.25947221800676,-0.261634061786183,-0.260224758134412,-0.260405184308265,-0.262159390842611,-0.247851818120114,-0.240841020144129,-0.241582403230337,-0.233730596411832,-0.231901885069588,-0.229061663652006,-0.228419412228729,-0.228501817958358,-0.231403515764122,-0.228883762162643,-94.7811435696142,-95.665895873482,-95.8683661362259,-96.6856178541491,-96.4867064933259,-97.3011054767717,-97.7821180997602,-97.754937370169,-97.7354598758202,-97.9230492192107,-98.3368076604342,-98.5899252530597,-98.3744580259596,-98.5496002794914,-98.6042624861851,-98.6922560796182,-98.4566088010306,-98.4825517129741,-98.2022366317692,-98.330167497916,-98.1811213073462,-98.0799779826111,-98.1685682719803,-99.3744912304348,-98.3846509527499
