"Freq [GHz]","dB(S(2,1)) [] - $eps1='4' $eps2='0.5'","dB(S(2,1)) [] - $eps1='4.5' $eps2='0.75'","dB(S(2,1)) [] - $eps1='5' $eps2='1'","dB(S(2,1)) [] - $eps1='5.5' $eps2='1.25'","dB(S(2,1)) [] - $eps1='6' $eps2='1.5'","dB(S(2,1)) [] - $eps1='6.5' $eps2='1.75'","dB(S(2,1)) [] - $eps1='7' $eps2='2'","dB(S(2,1)) [] - $eps1='7.5' $eps2='2.25'","dB(S(2,1)) [] - $eps1='8' $eps2='2.5'","dB(S(2,1)) [] - $eps1='8.5' $eps2='2.75'","dB(S(2,1)) [] - $eps1='9' $eps2='3'","dB(S(2,1)) [] - $eps1='9.5' $eps2='3.2'","dB(S(2,1)) [] - $eps1='10' $eps2='3.4'","dB(S(2,1)) [] - $eps1='10.5' $eps2='3.6'","dB(S(2,1)) [] - $eps1='11' $eps2='3.8'","dB(S(2,1)) [] - $eps1='11.5' $eps2='4'","dB(S(2,1)) [] - $eps1='12' $eps2='4.15'","dB(S(2,1)) [] - $eps1='12.5' $eps2='4.3'","dB(S(2,1)) [] - $eps1='13' $eps2='4.45'","dB(S(2,1)) [] - $eps1='13.5' $eps2='4.6'","dB(S(2,1)) [] - $eps1='14' $eps2='4.75'","dB(S(2,1)) [] - $eps1='14.5' $eps2='4.9'","dB(S(2,1)) [] - $eps1='15' $eps2='5.05'","dB(S(2,1)) [] - $eps1='15.5' $eps2='5.2'","dB(S(2,1)) [] - $eps1='16' $eps2='5.35'","dB(S(2,1)) [] - $eps1='16.5' $eps2='5.5'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.5'","arg(S(2,1)) [deg] - $eps1='4.5' $eps2='0.75'","arg(S(2,1)) [deg] - $eps1='5' $eps2='1'","arg(S(2,1)) [deg] - $eps1='5.5' $eps2='1.25'","arg(S(2,1)) [deg] - $eps1='6' $eps2='1.5'","arg(S(2,1)) [deg] - $eps1='6.5' $eps2='1.75'","arg(S(2,1)) [deg] - $eps1='7' $eps2='2'","arg(S(2,1)) [deg] - $eps1='7.5' $eps2='2.25'","arg(S(2,1)) [deg] - $eps1='8' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='8.5' $eps2='2.75'","arg(S(2,1)) [deg] - $eps1='9' $eps2='3'","arg(S(2,1)) [deg] - $eps1='9.5' $eps2='3.2'","arg(S(2,1)) [deg] - $eps1='10' $eps2='3.4'","arg(S(2,1)) [deg] - $eps1='10.5' $eps2='3.6'","arg(S(2,1)) [deg] - $eps1='11' $eps2='3.8'","arg(S(2,1)) [deg] - $eps1='11.5' $eps2='4'","arg(S(2,1)) [deg] - $eps1='12' $eps2='4.15'","arg(S(2,1)) [deg] - $eps1='12.5' $eps2='4.3'","arg(S(2,1)) [deg] - $eps1='13' $eps2='4.45'","arg(S(2,1)) [deg] - $eps1='13.5' $eps2='4.6'","arg(S(2,1)) [deg] - $eps1='14' $eps2='4.75'","arg(S(2,1)) [deg] - $eps1='14.5' $eps2='4.9'","arg(S(2,1)) [deg] - $eps1='15' $eps2='5.05'","arg(S(2,1)) [deg] - $eps1='15.5' $eps2='5.2'","arg(S(2,1)) [deg] - $eps1='16' $eps2='5.35'","arg(S(2,1)) [deg] - $eps1='16.5' $eps2='5.5'"
0.156751467710372,-52.4457822057188,-52.1686015087974,-51.9358702736989,-52.3198059363289,-52.7262876517182,-53.4946268053907,-54.8668064261117,-57.9185741423585,-62.4166037700129,-57.6288457271318,-55.5421853775937,-54.7963150412667,-54.2449022067583,-53.7661961073117,-53.385341639057,-53.0250364357135,-53.1326715948868,-53.1839533550734,-53.2338863087234,-53.1159856884916,-53.3130489775482,-53.3846104408929,-53.43360997217,-53.3843612085583,-53.5123850634404,-53.5863117980304,31.6078993023731,29.7344544263139,30.6207084432602,32.6683725297496,35.4054423001061,38.7885344315087,43.2788292734257,50.5702966751723,58.404283310173,49.9674872811667,44.9503649463821,43.1796267932421,41.4525023348954,40.0098806959076,38.4776779613614,36.9533382740357,37.3602468076783,37.6773859097486,37.8503157349045,37.0387943682434,38.4892748206163,38.6819796151422,38.8765909337503,38.1229962433024,38.274870309651,38.5199382927017
0.162426614481409,-51.7953927549538,-51.516909488489,-51.2729972446286,-51.6560808630569,-52.0663662016272,-52.837572295572,-54.2186477486413,-57.282690195428,-61.7908213158891,-56.9918401820721,-54.8964813049738,-54.1464901839455,-53.5924193727078,-53.1092867717039,-52.7257928024814,-52.3629497396903,-52.4708833667119,-52.5220116051942,-52.5723144221614,-52.4590873558219,-52.6506635088691,-52.7226866607998,-52.7721334081541,-52.727760623941,-52.8566813156153,-52.9309086539777,27.3707698935448,25.3888921805947,26.2704971051764,28.3921678980218,31.2377340691858,34.7585216120506,39.4058936931255,46.8021170117552,54.478585911271,46.198504630387,41.1209899313042,39.2976383987237,37.5141112384645,36.013536914629,34.4215948946214,32.845249437667,33.2558462639458,33.5821027835198,33.7646625521614,32.9497600163843,34.4220826770188,34.6186106134491,34.8237772596053,34.0697936139226,34.2250895316661,34.4796695350819
0.168101761252446,-51.158614639602,-50.8783533973574,-50.6232895144731,-51.0062313314127,-51.4184703716363,-52.1952555407405,-53.5856755746597,-56.6634031689718,-61.1832142298407,-56.3710658275274,-54.2670074692331,-53.511909937433,-52.9546901136603,-52.4670694966853,-52.0804396815398,-51.7155802568767,-51.8234113213787,-51.8744423404657,-51.9251804261415,-51.8165678381304,-52.0026448259255,-52.0750606473023,-52.1251306389595,-52.0856421081403,-52.2158660989543,-52.2901028004992,23.1306860836837,21.0432910586248,21.9180848342332,24.1091851963717,27.0625012339489,30.7175853679156,35.5231577442079,43.0274365990196,50.5614257741313,42.424260792103,37.2797362034,35.4068097487706,33.5725633530821,32.0085134718163,30.3521082283598,28.7232098337044,29.1444163788685,29.4797640344937,29.6720314044761,28.8544193427563,30.3480780148246,30.5526900031794,30.7624219003861,30.0094803428172,30.1696089324747,30.432221737381
0.173776908023483,-50.5336341919237,-50.2512619994634,-49.9852104424026,-50.3678606356442,-50.7830432202403,-51.5659373612647,-52.9664931855604,-56.0592017093057,-60.5922981271347,-55.7653449531983,-53.6512250816309,-52.8910640288849,-52.3298517141064,-51.8381039018515,-51.4488105094832,-51.0809744811306,-51.1887357858812,-51.2396668522298,-51.2908925527529,-51.1868993209129,-51.36766533163,-51.440483480933,-51.491080543131,-51.4564653461842,-51.5879313897704,-51.6623600020159,18.8875719199951,16.6980344746207,17.5650346211371,19.8274085629631,22.8834855018772,26.6735998121441,31.6333080772368,39.2494560926848,46.6537864404745,38.6448469184779,33.4322880270948,31.507880497308,29.6192384954067,27.9956636531121,26.2865939138641,24.5962640158329,25.0282938860622,25.3714869510873,25.572316753095,24.7541538808595,26.2663715480254,26.4776499504099,26.6964796478141,25.9433526106394,26.1080707334324,26.3791862454741
0.179452054794521,-49.9189727219811,-49.6344204403947,-49.3572511586624,-49.7404422644469,-50.1586704920029,-50.9480801807186,-52.3597555483287,-55.4688944310853,-60.0165798379496,-55.1731847745694,-53.0481223435903,-52.2825208234055,-51.717722119982,-51.2209057790463,-50.8283539026017,-50.4576253512052,-50.5654069164084,-50.616346173764,-50.668035213228,-50.5685435433013,-50.744105089384,-50.8174708376549,-50.8686596637295,-50.8388490755282,-50.9716164141716,-51.0462890234894,14.6422620619495,12.3521287042004,13.211612864643,15.5447530704874,18.7018759598837,22.6221255448104,27.7368752169087,35.4671161276726,42.7551990609602,34.861454020365,29.5779322402818,27.602515673917,25.6608727338082,23.9767121311739,22.2112310611136,20.4635751582409,20.9075146578442,21.2579927801199,21.4700029007123,20.6501661572417,22.1801834453748,22.3971540395761,22.6239581290971,21.8734718496627,22.0425727032484,22.3222713141559
0.185127201565558,-49.3134382219066,-49.026155194158,-48.7379222174784,-49.1220371293384,-49.5435850486045,-50.340334579519,-51.7639405213717,-54.8906898373458,-59.4547828689397,-54.5933774856689,-52.4564129075782,-51.6851238654459,-51.1160605095917,-50.614273405778,-50.2181510156012,-49.8441898130692,-49.952085001096,-50.0030072043479,-50.0553574628321,-49.9602942843278,-50.1308046288854,-50.204669936946,-50.2564099431436,-50.2314703907545,-50.3656148574738,-50.4405415598394,10.3945827062429,8.00782729643562,8.8579283335267,11.2608918082689,14.5209566347432,18.5669294034375,23.8357654816602,31.6862948645409,38.866308379149,31.0776942373224,25.7202148423316,23.6921553560335,21.6981488824438,19.9550086107135,18.1319944637958,16.3322542029181,16.7833218999428,17.1421244485178,17.3626920977447,16.5438768631536,18.0885683191849,18.3122628200674,18.5469082098381,17.8005490921864,17.9738960974312,18.2621602158386
0.190802348336595,-48.7156563000236,-48.4253044565289,-48.1259755040063,-48.5113802390512,-48.937611279882,-49.7422548213614,-51.1782310916271,-54.3239262669473,-58.9057040908137,-54.0247200309412,-51.8750092621688,-51.0974892159597,-50.5243155347926,-50.0169134373881,-49.6168231927831,-49.2394728926757,-49.3475370862133,-49.3985136843467,-49.4513751900244,-49.3608617611154,-49.5263995646313,-49.6009103246759,-49.6532759607358,-49.6331002711346,-49.7686775390004,-49.8439186717238,6.14495935448611,3.66387570587166,4.50371987260159,6.97672916550591,10.3336293446952,14.5092834147357,19.9314679888585,27.9039734994613,34.9870658324579,27.2918174747018,21.8577993889877,19.776805324937,17.7314264537656,15.9279632961892,14.0492675092476,12.195496306742,12.65617216074,13.0221269480328,13.2527784602734,12.4356331609753,13.9937594003253,14.2236185412138,14.4661364443922,13.7252362933309,13.9030349833621,14.1994697081372
0.196477495107632,-48.124555598119,-47.8305602168017,-47.5200902280742,-47.9073299374742,-48.3384111262048,-49.1520371508674,-50.6013494885693,-53.7673286750642,-58.3682345604564,-53.4661383439863,-51.3027870498121,-50.5189941463327,-49.9407173213787,-49.4278051383576,-49.0236130001853,-48.6425488933415,-48.7506326944139,-48.8017401809111,-48.8552249433142,-48.7690878795445,-48.9298892781943,-49.0049413118075,-49.0580504512441,-49.042539815553,-49.1797008338223,-49.255212352622,1.89340411787489,-0.679241631981879,0.148322119971135,2.69211019452255,6.14722435363869,10.4521427222766,16.0234057090609,24.1216273895858,31.1175345977872,23.505408098689,17.9922372215456,15.8591072127353,13.7607116609264,11.8983798430683,9.96408480067724,8.05645729762847,8.52651770807884,8.90000835092307,9.13977115481659,8.32577122672808,9.89536013799733,10.1314008411672,10.3817940451539,9.64684603084281,9.83000412607995,10.1345791367946
0.202152641878669,-47.5389605958309,-47.2409919503307,-46.919295973727,-47.3087222470953,-47.7454419383546,-48.5684512503634,-50.0322743175567,-53.2199618210021,-57.8413452243974,-52.9166254602688,-50.7387042048571,-49.9481379052218,-49.3648781698144,-48.8457704572852,-48.4370708543469,-48.0517667542861,-48.1601650359926,-48.211585762808,-48.2656584654239,-48.183874647542,-48.3400688969798,-48.415845356712,-48.4696433228601,-48.4587378927264,-48.5975731124526,-48.6735447040758,-2.36126981708679,-5.03126752236167,-4.20833806106869,-1.59341363977397,1.95983786985411,6.39121756263767,12.1132991866663,20.3396672006705,27.2576348601723,19.7189617183831,14.1241507547613,11.9372595419935,9.78868633519075,7.86497483284797,5.87607865104596,3.91542235750881,4.39419765734032,4.77521906304115,5.02425041562252,4.21441631148059,5.79382843528378,6.03588543390125,6.29423776284816,5.5681543761528,5.75496634701377,6.06847756100146
0.207827788649706,-46.957828517183,-46.655437286447,-46.3222786472943,-46.7144717352835,-47.1573076550009,-47.9907501522346,-49.4699776751753,-52.6808529633601,-57.3240778230642,-52.3752381956401,-50.1818498133535,-49.3840947620568,-48.7948223560899,-48.269866819999,-47.8562772268363,-47.4665126256352,-47.5753451255609,-47.6269798973116,-47.6817049586322,-47.6041628515722,-47.7559914156781,-47.8325386935093,-47.8870586810951,-47.8807164432015,-48.0212745673237,-48.0977227171244,-6.61987520283808,-9.38217982940614,-8.56806393592635,-5.88046919537582,-2.22916468943612,2.32680380526658,8.20088998806313,16.5581667079747,23.4072144606252,15.9327929012036,10.253652475249,8.01350629393601,5.81151953026974,3.82962633966775,1.78496064633208,-0.228096531917453,0.259920038208276,0.64755885641446,0.905859354110503,0.101365641371539,1.68919414547813,1.93711253818483,2.20371332988616,1.48626280798613,1.67866745104951,2.00029683816007
0.213502935420744,-46.3802022244404,-46.07282013411,-45.728141246194,-46.1235527239252,-46.5735110945992,-47.4178922601054,-48.9136323055132,-52.1490986731764,-56.8155422077186,-51.8410840618552,-49.6312985721429,-48.8259896847766,-48.2313461169731,-47.6991393524232,-47.2802958330857,-46.8856185927438,-46.9949573602054,-47.0470711274113,-47.1023838247957,-47.0290609741768,-47.176634931437,-47.2539861533255,-47.3093486483652,-47.3074900127491,-47.4498593423912,-47.5266788445887,-10.8845799972321,-13.7369643668424,-12.9319230229652,-10.1702978745687,-6.42102249862571,-1.73925142658482,4.28618019066474,12.7777600982025,19.5660863876796,12.1469688646495,6.38101388197618,4.08693012773819,1.83480567962506,-0.20983418251864,-2.30642687653551,-4.37430516930319,-3.87756491869711,-3.48305007084784,-3.21534276095586,-4.01343416243609,-2.41928387599397,-2.16510603117123,-1.89041274706916,-2.59744881605432,-2.39970484012405,-2.07024099782731
0.219178082191781,-45.8057581775805,-45.4924232643128,-45.135820443098,-45.5349595162551,-45.9924225297152,-46.8492498786271,-48.3623702592845,-51.623871396057,-56.3148981912772,-51.3133313109475,-49.0861750448342,-48.2728973515917,-47.6719850664213,-47.1325881609677,-46.708230006751,-46.3082340481435,-46.4181424223338,-46.4707966076505,-46.526762732074,-46.457568286496,-46.6011779661149,-46.6793915747852,-46.7355871265531,-46.7380709029608,-46.8823893067564,-46.9597160770205,-15.1503996767054,-18.0975025180033,-17.3008847945668,-14.4627295590613,-10.6153823968692,-5.80824244692551,0.368895122167356,8.99824465761162,15.7338271937684,8.36162412736695,2.50631837885132,0.156719817141896,-2.14697919373578,-4.25259280221705,-6.40506390601738,-8.52359611904664,-8.01892300273259,-7.61771080413232,-7.34023412082192,-8.13073600070915,-6.5319387975148,-6.27133765953447,-5.98845436399856,-6.68347281446477,-6.48039393911465,-6.14275908188425
0.224853228962818,-45.232766753562,-44.9131840538893,-44.5444016139219,-44.9477592963746,-45.4138427871487,-46.2838829825077,-47.8153250642995,-51.1043853233005,-55.8213800637287,-50.7911833616473,-48.545791071198,-47.7240527114724,-47.1162027359459,-46.5697346399888,-46.1392519652168,-45.7337297688937,-45.8441156477459,-45.8971574318955,-45.9539800635612,-45.8888303182969,-46.0286424552785,-46.1078192142778,-46.1649179521935,-46.1716974431105,-46.3180275556304,-46.3959124593361,-19.4252925225813,-22.4656090572473,-21.67707058122,-18.7605157335,-14.8142595518039,-9.88607688461688,-3.55097032815972,5.21967768117762,11.9100105665266,4.57661023219465,-1.37085968440043,-3.77611476886279,-6.13072354557225,-8.29770336029312,-10.5064041823423,-12.6767096497457,-12.1637804836415,-11.7564712549382,-11.469367413261,-12.2511886566472,-10.6483715514279,-10.3820506689099,-10.0909293340371,-10.7729391210544,-10.5640929151663,-10.2182317475652
