"Freq [GHz]","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='6.5' $eps2='1'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(2,1)) [] - $eps1='13.5' $eps2='3.25'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(2,1)) [deg] - $eps1='13.5' $eps2='3.25'"
1.55851272,-34.69421567,-34.51664784,-35.01289501,-35.05428567,-38.29832262,-34.99162393,-35.36706472,-35.331139,-35.38264174,-35.52951309,-35.62110333,-35.51991057,-35.57561606,-35.30707711,-35.38118039,-35.25881066,-35.30652351,-35.2264078,-35.28879998,-107.0594109,-109.4488553,-110.6683744,-109.670146,-140.8811336,-111.1360115,-112.6730575,-113.6112089,-114.3495073,-115.3855121,-116.4204178,-115.8117539,-117.010965,-116.7619735,-117.7899348,-116.5395316,-117.1516128,-116.681116,-116.3031099
1.564187867,-34.82649257,-34.68033648,-35.19574159,-35.22049025,-38.52265127,-35.17501568,-35.55555913,-35.52333404,-35.58060601,-35.73107894,-35.83116252,-35.72918082,-35.78787435,-35.52264725,-35.60181946,-35.48366866,-35.52711483,-35.44415468,-35.48909033,-110.9531529,-113.6768446,-114.6376208,-113.6412323,-144.7871136,-115.1190303,-116.6228349,-117.5654672,-118.2834229,-119.307404,-120.3279091,-119.7276942,-120.9278887,-120.7079551,-121.7531908,-120.4569732,-121.0304944,-120.5340019,-120.1620071
1.569863014,-34.95334797,-34.84671768,-35.3765877,-35.3854108,-38.74673714,-35.35744516,-35.74331971,-35.71494007,-35.77789984,-35.93225668,-36.04088893,-35.93826514,-35.99983422,-35.73801545,-35.82261202,-35.70720337,-35.74493757,-35.65819008,-35.68604695,-114.8516758,-117.8867267,-118.5747916,-117.5968947,-148.6632167,-119.0772083,-120.550333,-121.4955615,-122.1910155,-123.2025492,-124.2063101,-123.615186,-124.8157699,-124.6205987,-125.6779391,-124.3318404,-124.8725242,-124.3583018,-124.019287
1.57553816,-35.07521931,-35.01578909,-35.55510754,-35.54911765,-38.97047305,-35.53880144,-35.93034352,-35.90589758,-35.9744426,-36.13297603,-36.25018972,-36.14707672,-36.21139557,-35.95295296,-36.0431532,-35.92892231,-35.9596502,-35.86852092,-35.8805829,-118.7604737,-122.0757599,-122.4815582,-121.5378091,-152.508841,-123.0112574,-124.455794,-125.4015909,-126.0725292,-127.0708341,-128.0554474,-127.4738453,-128.6744547,-128.4998583,-129.5638482,-128.165872,-128.6815789,-128.1593421,-127.8794249
1.581213307,-35.19267605,-35.18748173,-35.73100903,-35.71168608,-39.19373134,-35.71898753,-36.11662785,-36.09614368,-36.17015686,-36.33316063,-36.45896435,-36.35551483,-36.42245286,-36.16723175,-36.26303426,-36.14839538,-36.17104685,-36.07534216,-36.07375491,-122.6845572,-126.2411125,-126.3598834,-125.464502,-156.3233809,-126.9219374,-128.339371,-129.2836448,-129.9282067,-130.9121154,-131.8751385,-131.3032867,-132.5038059,-132.3458794,-133.4110353,-131.9613517,-132.4619018,-131.9422385,-131.745302
1.586888454,-35.30640617,-35.3616567,-35.90404178,-35.87319212,-39.41636346,-35.89792166,-36.30216764,-36.28561203,-36.36496817,-36.5327268,-36.66710393,-36.56346483,-36.63289564,-36.38063043,-36.48185691,-36.36527263,-36.37907016,-36.27902724,-36.26670323,-126.6283024,-130.3799279,-130.211985,-129.3773509,-160.1062477,-130.8100396,-132.2011277,-133.141807,-133.7582824,-134.7262248,-135.6652,-135.1031393,-136.3037059,-136.158991,-137.2200608,-135.7210103,-136.2178888,-135.7115969,-135.6180122
1.592563601,-35.41719861,-35.53810322,-36.07400412,-36.03370849,-39.63819991,-36.07553803,-36.48695296,-36.47423282,-36.55880474,-36.73158229,-36.87449091,-36.77079859,-36.84260903,-36.59293992,-36.69924744,-36.57929859,-36.58381607,-36.4801072,-36.46058655,-130.5953207,-134.4893936,-134.040289,-133.2765895,-163.8568906,-134.6763691,-136.0410424,-136.9761594,-137.5629766,-138.512976,-139.4254553,-138.8730605,-140.0740573,-139.9396895,-140.9919039,-139.4478993,-139.953852,-139.4712345,-139.4967721
1.598238748,-35.52592237,-35.71653813,-36.24074865,-36.19330078,-39.85905064,-36.2517871,-36.67096648,-36.66193284,-36.75159664,-36.9296253,-37.08099883,-36.97737522,-37.05147414,-36.80396839,-36.91486995,-36.7903221,-36.78552966,-36.67923966,-36.65651644,-134.5883562,-138.5668144,-137.8473727,-137.162319,-167.574817,-138.5217251,-139.8590134,-140.7867861,-141.3424893,-142.2721722,-143.1557435,-142.6127498,-143.814784,-143.6886145,-144.7279171,-143.1452431,-143.6737774,-143.2239397,-143.3789328
1.603913894,-35.63350352,-35.89660688,-36.40418616,-36.35202408,-40.07870588,-36.42663531,-36.85418117,-36.84863562,-36.94327498,-37.12674351,-37.2864924,-37.18304212,-37.25936831,-37.01354527,-37.12843805,-36.99830073,-36.98459173,-36.87716958,-36.85549485,-138.6092112,-142.6096888,-141.6359016,-141.034522,-171.2596133,-142.346881,-143.6548685,-144.5737757,-145.096995,-146.0036161,-146.8559279,-146.321961,-147.5258309,-147.4065169,-148.4297612,-146.8162747,-147.3810896,-146.9712868,-147.2600894
1.609589041,-35.74090128,-36.07788644,-36.5642876,-36.50992012,-40.29693739,-36.60006414,-37.03655816,-37.03426155,-37.13377062,-37.32281346,-37.49082761,-37.38763628,-37.46616531,-37.22152417,-37.33972412,-37.20329912,-37.18149678,-37.07468423,-37.05835733,-142.6587025,-146.6157878,-145.4085602,-144.8930815,-174.9109635,-146.1525652,-147.4283761,-148.3372238,-148.8266391,-149.7071204,-150.5259042,-150.0005123,-151.2071627,-151.0942219,-152.0993232,-150.4640655,-151.0784433,-150.7135181,-151.1342724
1.615264188,-35.84908398,-36.25989008,-36.72108394,-36.66701497,-40.51349999,-36.77206867,-37.21804497,-37.218728,-37.32301285,-37.5177001,-37.69385219,-37.59098575,-37.67173535,-37.42778429,-37.54856571,-37.40548095,-37.37682363,-37.2725651,-37.26572423,-146.7366468,-150.5832324,-149.1679816,-148.737802,-178.5286676,-149.9394422,-151.1792594,-152.077235,-152.5315353,-153.3825202,-154.165609,-153.6482953,-154.8587634,-154.7525875,-155.7386193,-154.0913592,-154.7675529,-154.4494977,-154.9942112
1.620939335,-35.95900597,-36.44207433,-36.87466396,-36.82331754,-40.72813354,-36.94265552,-37.39857402,-37.40194944,-37.51092784,-37.71125668,-37.89540607,-37.79291119,-37.87594483,-37.63223038,-37.75486826,-37.60509492,-37.57120037,-37.47153951,-37.47796073,-150.8418714,-154.5105715,-152.9166778,-152.5684335,177.8873418,-153.7080961,-154.9072121,-155.7939241,-156.2117658,-157.0296854,-157.7750269,-157.265281,-158.480635,-158.3824615,-159.3496893,-157.7004216,-158.4490725,-158.1767403,-158.8316539
1.626614481,-36.07158599,-36.62384819,-37.02516995,-36.97881866,-40.9405651,-37.11184031,-37.57806159,-37.58383746,-37.69743701,-37.90332489,-38.09532206,-37.99322757,-38.07865611,-37.83479109,-37.95860393,-37.80245525,-37.76526582,-37.67223429,-37.6951471,-154.9722483,-158.3968532,-156.6569745,-156.3846957,174.3369846,-157.4590163,-158.611916,-159.4874174,-159.8673827,-160.6485336,-161.3541976,-160.8515246,-162.0727971,-161.9846391,-162.9344869,-161.292914,-162.1225334,-161.8915088,-162.6377339
1.632289628,-36.18768743,-36.8045846,-37.17279161,-37.13349104,-41.15051146,-37.27964466,-37.7564072,-37.76430074,-37.88245541,-38.09373541,-38.29342661,-38.19174573,-38.27972691,-38.03541573,-38.15980643,-37.99791802,-37.95962969,-37.87513369,-37.91705956,-159.1247449,-162.24169,-160.3909518,-160.1863029,170.8200199,-161.1925863,-162.2930595,-163.1578538,-163.4984127,-164.2390436,-164.9032223,-164.4071678,-165.6352871,-165.5598236,-166.4947735,-164.8698021,-165.7863418,-165.588978,-166.4033731
1.637964775,-36.30810059,-36.98363421,-37.3177583,-37.28728983,-41.35768181,-37.44609292,-37.93349344,-37.94324497,-38.06589018,-38.28230872,-38.48954064,-38.38827396,-38.47900978,-38.23406965,-38.35856182,-38.19185457,-38.15483355,-38.08054334,-38.14316301,-163.2954898,-166.045312,-164.1203947,-163.9729887,167.3360346,-164.9090766,-165.950357,-166.8053861,-167.1048639,-167.8012678,-168.4222684,-167.93244,-169.1681615,-169.1085922,-170.0320216,-168.4313033,-169.4378357,-169.2634536,-170.1197127
1.643639922,-36.43352706,-37.16034112,-37.46033011,-37.44015396,-41.56178069,-37.61120859,-38.10918628,-38.12057269,-38.24763909,-38.46885617,-38.68348043,-38.58261942,-38.67635131,-38.43072832,-38.55499588,-38.38462367,-38.35131456,-38.28856158,-38.37261671,-167.479848,-169.8086054,-167.8467546,-167.7445281,163.8844341,-168.6086418,-169.5835683,-170.4301827,-170.6867351,-171.3353448,-171.9115747,-171.4276568,-172.6714987,-172.6313703,-173.5473342,-171.9768775,-173.0733975,-172.9086399,-173.7785614
1.649315068,-36.56456585,-37.33406027,-37.60078802,-37.59200802,-41.76251106,-37.77501064,-38.2833359,-38.29618307,-38.42758938,-38.65318151,-38.87505853,-38.77458942,-38.87159138,-38.62537046,-38.74925865,-38.57654396,-38.54937354,-38.49905934,-38.6042944,-171.6725026,-173.5331326,-171.5711234,-171.5007577,160.4644353,-172.2913215,-173.1925175,-174.0324294,-174.2440274,-174.8415096,-175.3714553,-174.8932186,-176.1454028,-176.1284152,-177.0413863,-175.5052617,-176.6886165,-176.5179447,-177.3728479
1.654990215,-36.70170121,-37.50417597,-37.73942365,-37.74276474,-41.95957755,-37.93750995,-38.45577791,-38.46997172,-38.60561689,-38.83508246,-39.06408468,-38.96399245,-39.06456242,-38.81797062,-38.94150695,-38.76786833,-38.74914862,-38.71166985,-38.83682009,-175.8675433,-177.2211297,-175.2942194,-175.2415928,157.0750612,-175.9570468,-176.7771115,-177.6123327,-177.7767575,-178.3201043,-178.8023024,-178.3296072,-179.5900098,-179.5998108,179.4856077,-179.0145455,179.7215061,179.9151864,179.1029426
1.660665362,-36.84529174,-37.67012078,-37.87652897,-37.89232779,-42.15268986,-38.09870576,-38.62633507,-38.64183044,-38.78158553,-39.01435271,-39.25036676,-39.15063907,-39.25508868,-39.00849152,-39.13188602,-38.95876138,-38.95059576,-38.92578899,-39.06862058,179.9414433,179.1245206,-179.0163878,-178.9670403,153.7151389,-179.6056506,179.6626431,178.829877,178.7150269,178.2284146,177.7954105,178.2626173,176.9945045,176.9545258,176.0338982,177.4977159,176.1623176,176.3969185,175.6523699
1.666340509,-36.99556048,-37.83139391,-38.01238633,-38.040595,-42.34156615,-38.25858251,-38.79481935,-38.81164712,-38.95534718,-39.19078394,-39.43371167,-39.33434256,-39.44298566,-39.19687663,-39.32051115,-39.1492813,-39.15347682,-39.14058726,-39.29799453,175.7612771,175.5003418,177.2623875,177.322792,150.3832986,176.7631173,176.1266255,175.2939407,175.2312309,174.8034696,174.4211262,174.8828204,173.6079148,173.5348247,172.6041749,174.0343578,172.6392469,172.9326724,172.2767137
1.672015656,-37.1525858,-37.98757817,-38.14725921,-38.18746164,-42.52593661,-38.41710705,-38.96103442,-38.97930562,-39.12674212,-39.36416804,-39.61392629,-39.5149194,-39.62805979,-39.38304338,-39.50745053,-39.33936692,-39.35735621,-39.35503409,-39.52319636,171.5990843,171.9023429,173.5424605,173.6276914,147.0779767,173.1495709,172.614587,171.7795656,171.7716953,171.4043577,171.0742017,171.5302961,170.2499346,170.1414322,169.1975125,170.5984371,169.157521,169.5267796,168.9747541
1.677690802,-37.316293,-38.13835453,-38.28138389,-38.33282369,-42.70554704,-38.57422638,-39.12477838,-39.14468588,-39.29559983,-39.53429945,-39.79081844,-39.69218958,-39.81010834,-39.56687751,-39.69271021,-39.52883067,-39.56160674,-39.56793482,-39.74253119,167.4621891,168.3261221,169.8244891,169.9473403,143.7974205,169.5540658,169.1261414,168.2864187,168.3361801,168.0302485,167.7539062,168.2042697,166.920203,166.774769,165.8152897,167.1930471,165.7218732,166.1821691,165.7426967
1.683365949,-37.48644658,-38.28351325,-38.41496236,-38.47658111,-42.88016231,-38.729866,-39.28584674,-39.30766411,-39.46174041,-39.70097744,-39.96419779,-39.86597678,-39.98891973,-39.74822883,-39.87622202,-39.71735781,-39.76542519,-39.77797989,-39.95445457,163.3579962,164.7669903,166.1093929,166.2813203,140.5396966,165.9769733,165.6607576,164.8141207,164.9243477,164.6801834,164.4594195,164.9038994,163.6182699,163.435279,162.4590853,163.8211246,162.3362565,162.900106,162.5742698
1.689041096,-37.66264327,-38.42296102,-38.54815659,-38.61864068,-43.04956989,-38.883929,-39.44403553,-39.46811325,-39.62497636,-39.86400851,-40.13387695,-40.03610854,-40.16427421,-39.92690877,-40.05783536,-39.90451231,-39.96785793,-39.98380473,-40.15766869,159.2938611,161.2201096,162.3983046,162.629122,137.3027014,162.4186524,162.2177546,161.3622388,161.5357482,161.3530779,161.1898298,161.6282771,160.3435804,160.1233703,159.1305563,160.4852563,159.0035755,159.6800062,159.4610113
1.694716243,-37.84430653,-38.55672345,-38.68108425,-38.75891856,-43.21358319,-39.03629592,-39.59914457,-39.62590364,-39.78511491,-40.02320858,-40.29967251,-40.20241639,-40.3359451,-40.10269,-40.23731329,-40.08974916,-40.16783657,-40.18405795,-40.3512056,155.2769444,157.6806409,158.6925163,158.9901563,134.0841757,158.8794211,158.7963012,157.9302794,158.1698061,158.0477249,157.9441327,158.3764277,157.0954583,156.8393529,155.8313025,157.1874957,155.7254523,156.5193515,156.3927406
1.700391389,-38.03068286,-38.68494274,-38.81381607,-38.89734232,-43.37204467,-39.18682536,-39.75098061,-39.78090389,-39.94196063,-40.17840527,-40.46140626,-40.36473606,-40.50370048,-40.27530831,-40.41433349,-40.27243303,-40.36422255,-40.37747342,-40.53448795,151.3140483,154.143891,154.9934223,155.3637706,130.8817216,155.3595268,155.3954177,154.5176819,154.8258096,154.7628004,154.7212296,155.1473074,153.8730904,153.5833738,152.562726,153.9291987,152.5020456,153.4137227,153.3581854
1.706066536,-38.22084105,-38.8078707,-38.94637467,-39.03385236,-43.52482876,-39.33535553,-39.89936056,-39.93298202,-40.09531847,-40.32943995,-40.6189064,-40.52290782,-40.66730553,-40.44446663,-40.58849422,-40.45186266,-40.55585931,-40.5629411,-40.70735988,147.4114337,150.6054531,151.3024617,151.7492657,127.6928231,151.8591169,152.0139811,151.1238121,151.5029029,151.4968705,151.5199275,151.9398008,150.6755108,150.3553558,149.3258906,150.7108881,149.3319398,150.3569632,150.3457121
1.711741683,-38.41367538,-38.92585748,-39.07873499,-39.16840277,-43.67184433,-39.48170657,-40.0441144,-40.08200681,-40.24499697,-40.47616971,-40.77200898,-40.67677702,-40.82652536,-40.60984149,-40.75932543,-40.62729995,-40.74162922,-40.73957056,-40.87008379,143.5746171,147.0613331,147.6210608,148.1459152,124.5148693,148.3782118,148.6507338,147.7479576,148.200081,148.2484007,148.338938,148.7527173,147.5015876,147.15494,146.1213912,147.5321562,146.2121204,147.3414722,147.3440895
1.71741683,-38.60791428,-39.03933682,-39.2108262,-39.30096149,-43.8130368,-39.62568359,-40.185088,-40.22784935,-40.39081163,-40.61846909,-40.92055934,-40.82619482,-40.98112844,-40.77109127,-40.92630465,-40.79800257,-40.92051176,-40.90674075,-41.02330302,139.8081508,143.5080558,143.9505783,144.5529842,121.3451804,144.9166799,145.3042949,144.3893237,144.9161897,145.0157657,145.1768791,145.5847869,144.3500119,143.981439,142.9492393,144.3916132,143.1380479,144.3586102,144.3432094
1.723091977,-38.8021358,-39.14880853,-39.34253493,-39.43150982,-43.94838969,-39.76708053,-40.32214555,-40.37038473,-40.53258833,-40.75623179,-41.06441369,-40.97101929,-41.13089049,-40.92786638,-41.08887713,-40.96325817,-41.09163864,-41.06413107,-41.16797496,136.1153909,139.9427461,140.292254,140.969748,118.1810359,141.4742165,141.9731735,141.0470314,141.6499274,141.7972613,142.0322764,142.4346563,141.2192896,140.8338017,139.8087734,141.2868884,140.1038338,141.3991891,141.3346949
1.728767123,-38.99479133,-39.2548194,-39.4737098,-39.56004146,-44.07792553,-39.90568457,-40.45517175,-40.50949385,-40.67016671,-40.88937198,-41.2034407,-41.1111167,-41.27559883,-41.07982057,-41.24647936,-41.12241837,-41.25434099,-41.21172993,-41.30528205,132.4982645,136.3631838,136.6471627,137.3955093,115.0197052,138.0503271,138.6557854,137.7201177,138.3998521,138.5911172,138.9035663,139.3008852,138.1077387,137.7105932,136.6986024,138.2146872,137.1025133,138.4540028,138.3123423
1.73444227,-39.18423877,-39.35794349,-39.60416699,-39.68656087,-44.20170625,-40.04128104,-40.58407346,-40.64506528,-40.80340334,-41.01782558,-41.33752322,-41.24636319,-41.41505697,-41.22662296,-41.39856476,-41.27492997,-41.40818447,-41.34981999,-41.4365305,128.9570475,132.7678302,133.0161751,133.8296127,111.8584782,134.6443159,135.3504704,134.4075367,135.1643914,135.3955108,135.7891011,136.1819432,135.0134906,134.6099927,133.6165863,135.1709031,134.1263989,135.5143496,135.2723685
1.740117417,-39.36878564,-39.45876264,-39.73369672,-39.81108131,-44.31983268,-40.17365868,-40.70878112,-40.77699707,-40.93217472,-41.14155123,-41.46655986,-41.37664667,-41.54908939,-41.36797015,-41.54462991,-41.42036134,-41.55298857,-41.47894168,-41.56304641,125.490174,129.1558282,129.3999254,130.271457,108.6946977,131.2552804,132.0555118,131.1081642,131.9418557,132.2085821,132.6871547,133.0762093,131.9344972,131.5298084,130.5598598,132.1507799,131.1674877,132.5724995,132.2134582
1.745792564,-39.54674178,-39.55784816,-39.86207034,-39.9336226,-44.43244351,-40.30261502,-40.82924955,-40.90519849,-41.05637987,-41.26053095,-41.59046666,-41.50186895,-41.67754623,-41.5035977,-41.68423978,-41.55842188,-41.68882806,-41.59983905,-41.68607807,122.0940962,125.5269784,125.7987882,126.7205031,105.5257904,127.882112,128.7691563,127.8208035,128.7304551,129.0284496,129.5959309,129.9819728,128.8685447,128.4675113,127.5248993,129.1491142,128.2178895,129.6220634,129.1366268
1.75146771,-39.7164803,-39.65574433,-39.9890479,-40.05420859,-44.53971343,-40.4279618,-40.94545841,-41.02959165,-41.17594255,-41.37477069,-41.70917849,-41.62194805,-41.8003078,-41.63329028,-41.81704997,-41.6889729,-41.81601652,-41.71339379,-41.80671113,118.7632204,121.8816945,122.2128634,123.1762791,102.3492967,124.5235037,125.4896348,124.5441935,125.528318,125.8532265,126.5135727,126.8974369,125.8132725,125.4202858,124.5076304,126.1604841,125.2702386,126.6582388,126.0449291
1.757142857,-39.87650385,-39.75295407,-40.11438591,-40.17286472,-44.64185068,-40.54953009,-41.05741214,-41.15011287,-41.29081298,-41.48430042,-41.82265048,-41.73682063,-41.91728861,-41.75688991,-41.94282446,-41.81202923,-41.93507369,-41.82055407,-41.92580104,115.4899368,118.220941,118.6419712,119.6383812,99.16289959,121.177964,122.2151825,121.2770186,122.3335129,122.681038,123.4381736,123.8207252,122.7661986,122.385094,121.5035708,123.1794879,122.3180532,123.6779172,122.9430517
1.762818004,-40.02551209,-39.84992718,-40.2378449,-40.28961553,-44.73909389,-40.66717511,-41.1651395,-41.26671384,-41.40096908,-41.58917405,-41.93085913,-41.8464443,-42.02844078,-41.87430178,-42.06144735,-41.92775144,-42.04667982,-41.92226457,-42.04392523,112.2647625,114.5461599,115.085656,116.1064706,95.96444897,117.8438368,118.9440591,118.0179192,119.1440703,119.5100383,120.3677901,120.749892,119.7247504,119.3587515,118.5079993,120.2009741,119.356016,120.6796578,119.8368258
1.768493151,-40.16246527,-39.94705123,-40.35919677,-40.40448248,-44.83170852,-40.78078029,-41.26869271,-41.37936244,-41.50641716,-41.68946893,-42.03380323,-41.95079993,-42.13375664,-41.98549741,-42.17292783,-42.03642951,-42.15162187,-42.01940328,-42.16135573,109.0765998,110.8591869,111.5431991,112.5802672,92.7519838,114.5193271,115.6745676,114.7655048,115.9580067,116.3384279,117.3004556,117.6829355,116.6862994,116.3380089,115.5161387,117.2202467,116.3801549,117.6635409,116.7326978
1.774168297,-40.2866382,-40.04464515,-40.4782315,-40.51748203,-44.91998281,-40.89026075,-41.36814614,-41.48804336,-41.60719212,-41.78528502,-42.13150451,-42.0498936,-42.23327037,-42.09051482,-42.27739791,-42.13845961,-42.25073618,-42.1127293,-42.27805206,105.9131085,107.1621646,108.0136397,109.0595408,89.52374954,111.2025316,112.4050721,111.5183659,112.7733482,113.1644712,114.2341947,114.6178137,113.6481996,113.3196354,112.5233399,114.2332305,113.3879169,114.6309257,113.6371871
1.779843444,-40.39765953,-40.14295528,-40.59476303,-40.62862409,-45.00422341,-40.9955658,-41.46359476,-41.5927583,-41.70335703,-41.87674381,-42.22400805,-42.14375831,-42.32705855,-42.18945606,-42.37510335,-42.23431598,-42.34485259,-42.20284419,-42.39367347,102.7611677,103.457453,104.4958036,105.5440986,86.27821128,107.8914724,109.1340141,108.2750878,109.5881539,109.9865126,111.1670389,111.5524647,110.6078282,110.3004991,109.5252536,111.2365872,110.3781392,111.58414,110.5563594
1.785518591,-40.495532,-40.24215391,-40.70863421,-40.73791097,-45.08475097,-41.09668046,-41.55515222,-41.69352594,-41.79500233,-41.96398674,-42.31138236,-42.23245512,-42.41523969,-42.28248206,-42.46638856,-42.32452048,-42.43474411,-42.29016844,-42.50760936,99.60739975,99.74754157,100.9883377,102.0337722,83.01406226,104.5841335,105.8599257,105.0342632,106.4005389,106.802992,108.0970426,108.4848281,107.5626254,107.2776398,106.517979,108.2277774,107.3509282,108.5261306,107.4953399
1.791193738,-40.58063165,-40.34233994,-40.81972055,-40.84533684,-45.16189558,-41.19362605,-41.64294878,-41.79038158,-41.88224446,-42.04717347,-42.39371917,-42.31607386,-42.49797256,-42.36980553,-42.55167696,-42.40961203,-42.52108508,-42.37493281,-42.61902614,96.43871287,96.03496498,97.48974867,98.52840264,79.73022766,101.2784985,102.5814428,101.7945047,103.2086953,103.6124595,105.0222981,105.4128691,104.5101345,104.248331,103.4981785,105.205067,104.3074648,105.4601017,104.4578886
1.796868885,-40.65368605,-40.44354147,-40.92793282,-40.95088769,-45.23599233,-41.28645964,-41.72712896,-41.88337658,-41.96522416,-42.12647971,-42.47113293,-42.39473311,-42.57545359,-42.45168215,-42.63144837,-42.49011826,-42.60442,-42.45718409,-42.72692851,93.24282019,92.32222429,93.99844532,95.02782542,76.4258639,97.97258774,99.29731331,98.55445653,100.0109122,100.4135879,101.9409521,102.3346041,101.4480387,101.2101278,100.4631546,102.1674849,101.2497575,102.3891656,101.4460627
1.802544031,-40.71573387,-40.54572004,-41.03321835,-41.05454176,-45.30737713,-41.37527264,-41.80784919,-41.97257756,-42.04410438,-42.20209488,-42.54376006,-42.46857964,-42.64791328,-42.52840094,-42.70621513,-42.56653118,-42.68514387,-42.53680352,-42.83023214,90.00869573,88.61171469,90.5127821,91.53185613,73.10035379,94.6644942,96.00640552,95.3128052,96.80559301,97.20518308,98.85122038,99.2481256,98.37419412,98.16089988,97.41088581,99.11473842,98.18036445,99.31602726,98.45998539
1.808219178,-40.76807019,-40.64877639,-41.13556114,-41.15627051,-45.37638279,-41.4601884,-41.88527536,-42.05806544,-42.11906787,-42.27421957,-42.61175794,-42.53778711,-42.71561193,-42.60027421,-42.77649879,-42.63928785,-42.76349432,-42.61353607,-42.9278439,86.72693583,84.90566124,87.03110217,88.04027688,69.75329785,91.35241627,92.70771213,92.06828909,93.59127113,93.9861924,95.75140255,96.15162783,95.28665757,95.09884899,94.34002325,96.04709705,95.10210556,96.24271907,95.49774326
1.813894325,-40.81218274,-40.75255734,-41.23498066,-41.25604,-45.44333546,-41.54135908,-41.95958033,-42.13993429,-42.1903146,-42.34306276,-42.67530362,-42.60255419,-42.77883471,-42.66762772,-42.84280872,-42.70875713,-42.83955458,-42.68702805,-43.01874454,83.39000818,81.20606331,83.55177878,84.55282467,66.38450249,88.03468723,89.40035299,88.81970668,90.36662259,90.75571059,92.63989571,93.04343032,92.18370909,92.02251172,91.24985204,92.9652567,92.01778367,93.17040034,92.55542372
1.819569472,-40.84968479,-40.85686362,-41.33152978,-41.35381256,-45.50855157,-41.61896188,-42.03094159,-42.21829021,-42.25805892,-42.40883908,-42.73459234,-42.66310205,-42.83788641,-42.73079166,-42.90562367,-42.77523244,-42.91326658,-42.75687041,-43.10206802,79.99238347,77.51464835,80.07325342,81.06918194,62.99396554,84.70979995,86.08357518,85.56592356,87.13047657,87.51298276,89.51520724,89.92199955,89.06386785,88.93074896,88.14022374,89.87019511,88.92992993,90.09923139,89.62729873
1.825244618,-40.8822497,-40.96145848,-41.42529164,-41.44954885,-45.57233523,-41.69319476,-42.09953895,-42.29325004,-42.32252668,-42.47176601,-42.78983585,-42.71967136,-42.89308602,-42.79009259,-42.96537727,-42.83893034,-42.98445226,-42.82264469,-43.17717103,76.53055711,73.83283532,76.59406963,77.58896987,59.58185978,81.37642662,82.7567511,82.30587826,83.88182307,84.25740481,86.37596641,86.78596772,85.92590186,85.82272468,85.01146742,86.76302925,85.84058707,87.02832804,86.70614658
1.830919765,-40.91155117,-41.06607672,-41.51637582,-41.54320994,-45.63497608,-41.7642719,-42.16555245,-42.36494008,-42.38395226,-42.53206115,-42.84126054,-42.77251887,-42.94476133,-42.84584686,-43.02244762,-42.89999442,-43.05284149,-42.88396837,-43.24368687,73.00297723,70.16170819,73.11290159,74.11174461,56.14851519,78.03343301,79.41937479,79.03858683,80.61981814,80.98852119,83.22093478,83.63414811,82.76883136,82.69787633,81.86428693,83.64488368,82.75114048,83.95579755,83.78369032
