Freq [GHz],"dB(S(1,1)) [] - $eps1='1' $eps2='0'","dB(S(1,1)) [] - $eps1='1.5' $eps2='0.05'","dB(S(1,1)) [] - $eps1='2' $eps2='0.1'","dB(S(1,1)) [] - $eps1='2.5' $eps2='0.15'","dB(S(1,1)) [] - $eps1='3' $eps2='0.2'","dB(S(1,1)) [] - $eps1='3.5' $eps2='0.25'","dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='4.5' $eps2='0.35'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='6.5' $eps2='1'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='13' $eps2='3.1'","arg(S(1,1)) [deg] - $eps1='1' $eps2='0'","arg(S(1,1)) [deg] - $eps1='1.5' $eps2='0.05'","arg(S(1,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(1,1)) [deg] - $eps1='2.5' $eps2='0.15'","arg(S(1,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(1,1)) [deg] - $eps1='3.5' $eps2='0.25'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='4.5' $eps2='0.35'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='13' $eps2='3.1'"
0.156751467710372,-0.157255500510651,-0.16203810386956,-0.165697138119673,-0.168288328241208,-0.16948167220714,-0.17078233010363,-0.170912382463372,-0.172108728608645,-0.176352325523145,-0.176727733325949,-0.175163207904722,-0.179515200642688,-0.17206855601537,-0.169903531671555,-0.170337733681919,-0.164028586791897,-0.161376545251975,-0.16058631486932,-0.159722637523127,-0.158764377418504,-0.158805688835683,-0.15846438589765,-0.159886859012172,-0.158020799966093,-67.9274147050437,-68.0293413202604,-68.3699526339332,-68.915404518941,-69.0143450858795,-69.0370332273222,-69.0571995609841,-69.3524361292075,-69.5912298382282,-69.6431395160611,-69.6468548955008,-71.9422280847349,-69.6888626628677,-69.7254455005366,-71.2159017856087,-69.8490238900828,-69.7643514863095,-69.7710294681322,-69.7103367158566,-69.6398228785541,-69.6908014854462,-69.7246599822597,-70.7686803631153,-69.9199469755847
0.162426614481409,-0.162305864601415,-0.167353372366331,-0.171206731779482,-0.173867306722493,-0.175126532082799,-0.176513385553553,-0.176668084345359,-0.177893197818701,-0.182337595202488,-0.182782253559025,-0.181210837133962,-0.185549975799975,-0.177986072938866,-0.175731621458721,-0.175981954271661,-0.16947584451063,-0.16659906949429,-0.16575525950335,-0.164825421626516,-0.163789849538705,-0.16381200774142,-0.16344298004951,-0.164788389782334,-0.162912777113318,-70.1896032484111,-70.3002259362025,-70.6541507251436,-71.210813926597,-71.3162606811202,-71.3451759275779,-71.3708781237384,-71.6759986598978,-71.9198020334193,-71.9785100138875,-71.9850105528251,-74.3176390626475,-72.0323957027207,-72.0718086268593,-73.5860195033844,-72.2013373518818,-72.1143891709499,-72.1235095075672,-72.0618447693324,-71.9889712485938,-72.0423883597389,-72.0763604900194,-73.1345511951522,-72.2730029358154
0.168101761252446,-0.167320516282266,-0.172645075427234,-0.176701951815052,-0.179432790442484,-0.180761129955428,-0.182239739423692,-0.182422109178281,-0.183677399108111,-0.188333594885587,-0.188854839666581,-0.187265112048417,-0.191609736104325,-0.183918541406637,-0.181593628366132,-0.181653245344008,-0.174950008688324,-0.171832997224743,-0.170930658868197,-0.169936853127316,-0.168816129679624,-0.168814335233582,-0.168414148207064,-0.169679443948574,-0.16779028439806,-72.4367226006865,-72.5566035155986,-72.9240851340149,-73.4914009112581,-73.6036853579381,-73.6393901307545,-73.6711201373648,-73.9861962991101,-74.2348851161805,-74.3008932930535,-74.3104461636029,-76.6768679504382,-74.3635251936781,-74.4061264298209,-75.9417902749091,-74.5418547176592,-74.4526759439442,-74.4644191095462,-74.4019760267537,-74.3267135569667,-74.3826259819019,-74.4167024360467,-75.487144607746,-74.6141416788934
0.173776908023483,-0.172305943396175,-0.177920755947737,-0.182191307268046,-0.184994093186441,-0.186395509028757,-0.187972098360225,-0.188185650063535,-0.18947368445808,-0.194354746684026,-0.194961364239588,-0.193389571317938,-0.197708631724916,-0.189897273856378,-0.187509875493542,-0.187373659858492,-0.180472534931979,-0.177098668234853,-0.176136980218394,-0.175077785698125,-0.173863112986019,-0.173831883182329,-0.173398748762989,-0.174579659440535,-0.172678053046398,-74.6688971244614,-74.7986215424347,-75.1799310249715,-75.7573663979558,-75.8768378344455,-75.919914704234,-75.9581845833826,-76.2833122821726,-76.5367880042148,-76.6106150899316,-76.6236760196448,-79.0207942772253,-76.6826566748808,-76.7287846928047,-78.2836327098028,-76.8709903006094,-76.779623849717,-76.7942246376292,-76.7311599863942,-76.6534724209582,-76.7119387200463,-76.7460242947187,-77.8269076000743,-76.9438298505087
0.179452054794521,-0.177269385552292,-0.183188785450363,-0.187684314803389,-0.190561537883433,-0.192040638139452,-0.193722404715613,-0.193971489670331,-0.195295771996513,-0.200417251167483,-0.201119659442265,-0.199560828329197,-0.203879663621946,-0.195938265129677,-0.193503294891275,-0.193168039364972,-0.186067747048319,-0.182419159081428,-0.181397032203717,-0.180271918515048,-0.178953402833844,-0.178886551693697,-0.178421953375116,-0.179512149809595,-0.177602129431385,-76.886288406721,-77.0264657839126,-77.4219040480058,-78.0089540839122,-78.1359790793902,-78.1870337416066,-78.2323751420735,-78.5676772333316,-78.8258702021661,-78.908052012213,-78.9248522756946,-81.3494952726797,-78.9904414215531,-79.0402239730916,-80.6120245542224,-79.1892153810197,-79.095701784912,-79.113408024753,-79.0498848136116,-78.9697281607574,-79.0308093724937,-79.0647748910155,-80.1543438385675,-79.262571193491
0.185127201565558,-0.18221887327455,-0.188458409625325,-0.193191467619081,-0.196146617387539,-0.197708748186446,-0.199503933949367,-0.199793833790681,-0.20115908436588,-0.206539223253046,-0.207349705146636,-0.205813451792622,-0.210144993290519,-0.202074661992266,-0.199599606527961,-0.199064229758537,-0.191763006239043,-0.187820496993331,-0.186737263895894,-0.185546058826837,-0.184112628955503,-0.184003171770145,-0.183506183084476,-0.184502706528238,-0.18258548679222,-79.0890944607893,-79.2403595754573,-79.6502596058986,-80.2464501518561,-80.3814138358629,-80.4410768379181,-80.49404145796,-80.8396700725931,-81.1025409846709,-81.1936321427848,-81.2145758053212,-83.6636403599658,-81.2871807128125,-81.3409404110256,-82.9275034136361,-81.4970595531173,-81.4014371084035,-81.4225069607365,-81.3586981812339,-81.2760200257788,-81.3397800908349,-81.3735736891298,-82.4700207397565,-81.5709114166499
0.190802348336595,-0.187163189212973,-0.193739830209529,-0.198724327742097,-0.201761920189687,-0.203413293154967,-0.205331441867684,-0.205667976582055,-0.207080801276504,-0.212740831322749,-0.21367372794099,-0.212171436284639,-0.216533527985956,-0.208330384849745,-0.205827659561777,-0.205093376096552,-0.197589088700042,-0.193332024823394,-0.192187895618838,-0.190930428950599,-0.189369689478036,-0.189209763447274,-0.18868073014734,-0.189580454934087,-0.187657503065549,-81.2775496748214,-81.4405641932045,-81.8652928496918,-82.4701835486567,-82.6134918135611,-82.6824185012547,-82.743579668922,-83.0997188906056,-83.367261092518,-83.4678351497194,-83.4933123603909,-85.9638371726583,-83.5734520983467,-83.6314858734036,-85.2306676059592,-83.7951119057712,-83.6974164098512,-83.7221180004128,-83.6582091255546,-83.5729486367936,-83.6394540178561,-83.6729357424726,-84.7745696268047,-83.8694593461279
0.196477495107632,-0.192111993714061,-0.199044165804427,-0.204295554505673,-0.207421299222561,-0.209169206248967,-0.211221196304649,-0.211612145562467,-0.21307996256356,-0.219044472659894,-0.220116480115053,-0.218664300118208,-0.223080862056962,-0.21473752323293,-0.212219659809324,-0.211290250219353,-0.203580533924703,-0.198986699532293,-0.197782011692149,-0.196459059166774,-0.194757184067694,-0.194537977527547,-0.193980351175671,-0.194778211035478,-0.192851508765216,-83.4519239555244,-83.627377984743,-84.0673388000857,-84.6805254090329,-84.8326053836358,-84.9114797044998,-84.9814376617101,-85.3483013115938,-85.6205428763817,-85.7311937731962,-85.7616275475093,-88.2507820699002,-85.8498610508196,-85.9124707284887,-87.5221770919062,-86.0840232837854,-85.984287854921,-86.0129027733757,-85.9490900263192,-85.8611768724477,-85.9304978787425,-85.9637235749005,-87.0686875882572,-86.158909482567
0.202152641878669,-0.197075704188764,-0.204383570465393,-0.20991895528374,-0.213139876246187,-0.214992583351237,-0.217191141027118,-0.217644523354829,-0.219177728695233,-0.225474963982205,-0.226705437342859,-0.225318887758049,-0.229836818851121,-0.221350189617434,-0.218811589598334,-0.217693663661712,-0.209775992451717,-0.204821542886701,-0.203557124172536,-0.202170271104944,-0.20031178011053,-0.200023403252098,-0.199427247366812,-0.200132815065533,-0.198203290361752,-85.6125225534573,-85.8011364750658,-86.256771992477,-86.8778884056985,-87.0391928924838,-87.1287268315476,-87.2080983040599,-87.5859457765089,-87.8629509597104,-87.9842946563354,-88.0200340133682,-90.5249743441705,-88.1174867889103,-88.1845642336368,-89.8027544988768,-88.364506493033,-88.2627625762664,-88.2955864180523,-88.2320787319506,-88.1414343574676,-88.2136432628213,-88.2459800639323,-89.3531391340086,-88.4399875640481
0.207827788649706,-0.202065688428457,-0.209771142707687,-0.215609598698515,-0.218934177144949,-0.220901474834782,-0.223260946776561,-0.22378720208896,-0.225397428183557,-0.232059784242292,-0.233471058476547,-0.232170880752396,-0.236777773768833,-0.228136102268155,-0.225643591989419,-0.224346942325965,-0.216218829738909,-0.210878097109659,-0.209556092843392,-0.20810715013256,-0.206074785591593,-0.205706148641729,-0.205080201912581,-0.205685820379614,-0.203754661467857,-87.7596855440434,-87.9622116046389,-88.4340065357405,-89.062728891953,-89.2337334808362,-89.3346734826576,-89.4241099584597,-89.8132310449718,-90.0951036751288,-90.2277794527646,-90.2694829612561,-92.7877189057693,-90.3756794082449,-90.4484965390071,-92.0731867990318,-90.6373399302661,-90.533616792389,-90.5709599444419,-90.5079806203339,-90.4145149651568,-90.4896897951528,-90.5220252917097,-91.6287586840955,-90.713515321143
0.213502935420744,-0.207094184036296,-0.21522123091156,-0.221383841553264,-0.224822180281791,-0.226915303317827,-0.229452283922627,-0.23006336517656,-0.2317648882722,-0.238829320184942,-0.240447116332235,-0.23925474722463,-0.244017891228867,-0.235207727063265,-0.232760467471445,-0.231298421131773,-0.222957665827886,-0.217203003639437,-0.21582599017666,-0.214318222736551,-0.212092695120114,-0.211631363802882,-0.210980382114414,-0.211483692853084,-0.209551826475431,-89.8937873353591,-90.1110124465016,-90.5994963773518,-91.2355445881856,-91.4167539596014,-91.5298801615467,-91.6300603504385,-92.0307888405619,-92.31767378991,-92.4623459609971,-92.510426268198,-95.0394252953754,-92.6265641965483,-92.705060498754,-94.3343265614766,-92.9033691113789,-92.7976943714534,-92.8398834758752,-92.7776715831896,-92.6812846565235,-92.7595073807521,-92.7913068479554,-93.8964530666164,-92.9803680318095
0.219178082191781,-0.212174419677289,-0.220749235089654,-0.227259493189653,-0.230823490361773,-0.233055392181696,-0.235788908270896,-0.236498775465339,-0.238308670324836,-0.245817200380015,-0.247671041519323,-0.246613247817914,-0.251578132180411,-0.242589964834316,-0.240212190494939,-0.238602118021795,-0.230047007633778,-0.223848683523394,-0.222420578981592,-0.220858153178662,-0.218417941161045,-0.217849950608501,-0.217172127158422,-0.217579105018957,-0.215648020217143,-92.0152368091998,-92.2479846906733,-92.7537353222268,-93.3968765594891,-93.5888253245074,-93.7149555973425,-93.8265898595654,-94.2393042907553,-94.5313903173155,-94.6887502152009,-94.743738592776,-97.2811700718565,-94.8705147115879,-94.9551139787671,-96.587094005229,-95.1635088301099,-95.055909168366,-95.103287817611,-95.0421008613872,-94.9426814186782,-95.0240397120995,-95.0552357106202,-96.1572043634214,-95.2415187581873
0.224853228962818,-0.217320630529865,-0.226371885019867,-0.233255836789974,-0.236959440287855,-0.239345032599729,-0.242296894027949,-0.243121797231953,-0.245060285793843,-0.253060616555142,-0.255184327232783,-0.254291287794426,-0.259523292661615,-0.250326843024025,-0.248054698504582,-0.246318471229075,-0.237548116188615,-0.23087411105651,-0.229400054467833,-0.227788644792397,-0.225109669725283,-0.224419320122131,-0.223716850050712,-0.224031323746665,-0.222102482351191,-94.1244766088315,-94.3736105769525,-94.8972574121272,-95.5473086923989,-95.7505630579958,-95.8905578544247,-96.0143877450999,-96.4395179156116,-96.7370397844633,-96.9078080834709,-96.9702697990007,-99.5139112169814,-97.1084091744116,-97.199581562751,-98.8324789818053,-97.4187467484889,-97.3092477711598,-97.3621787696274,-97.3022940488313,-97.199719842051,-97.2843073312374,-97.3148112754327,-98.4120732423168,-97.4980012588733
0.230528375733855,-0.222548141312183,-0.232107201249855,-0.239393837294028,-0.243253244706306,-0.245809747019485,-0.249004883210935,-0.249963795065747,-0.252054580812504,-0.260600759869258,-0.263033037900899,-0.262339923847574,-0.267903236141716,-0.258483904902738,-0.256350437611003,-0.254515150085205,-0.245529851143748,-0.238345710590702,-0.236832423113186,-0.235179425027825,-0.232234756178772,-0.231404412584293,-0.230680498408738,-0.230907532589983,-0.228981912698313,-96.2219834696953,-96.4884092678244,-97.0306375995413,-97.6874690633504,-97.9026311794756,-98.0573952281353,-98.1942018115822,-98.6322269034221,-98.9354685649558,-99.1203974712244,-99.1909445232936,-101.738793970316,-99.3412185051362,-99.4394580170134,-101.071543343693,-99.6701451740458,-99.5587732808371,-99.6176401345778,-99.5593569772865,-99.4534938736529,-99.5414119410854,-99.5711773057529,-100.662201303234,-99.7509263778871
0.236203522504892,-0.227873426247413,-0.237974719100663,-0.245696250271415,-0.249730201756116,-0.252477370861986,-0.2559443381674,-0.25705912969804,-0.259330105463026,-0.268483266440111,-0.271268343260621,-0.27081528786885,-0.276789005082106,-0.26711649234906,-0.265169416677222,-0.263268103172789,-0.254069785428596,-0.24633843474608,-0.244794974830281,-0.243109452466001,-0.239868925572421,-0.238878740545968,-0.238142119651416,-0.23828363834939,-0.23636297009907,-98.3082679196386,-98.5929372707968,-99.1544920906799,-99.8180301254975,-100.045740589606,-100.216227938425,-100.366831447027,-100.818287611514,-101.127584820416,-101.327460831863,-101.406734888787,-103.95694052603,-101.5699403965,-101.675810250712,-103.305423269129,-101.918845259315,-101.805627686785,-101.870842595653,-101.814478925371,-101.705181070399,-101.796539929048,-101.825377655013,-102.908817135864,-102.001506291069
