Freq [GHz],"dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='21' $eps2='2.5'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='21' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'"
1.09,-4.08729192468244,-3.2598008882303,-2.90877715202981,-2.82982134419908,-3.16441217818454,-4.25935844402688,-4.2918701639703,-4.86918546251942,-4.90793903319616,-5.13305543851735,-4.98743982742992,-4.76894856371869,-4.78499774313964,-61.4296351429186,-65.6627749908948,-70.4214491870604,-75.1563051934118,-80.7288431816892,-92.3720496434034,-89.8744585755871,-90.9170219477416,-92.4505274959308,-95.6185795383544,-97.5089906018038,-95.8258944141975,-97.2588353678973
1.1,-4.00512491884371,-3.21287729356448,-2.88001988053641,-2.81806021494349,-3.18326222286633,-4.34120934529287,-4.35776282519079,-4.95892564159548,-5.00546330970153,-5.25375985730852,-5.08812795956562,-4.86290378340076,-4.88119593742539,-65.9033954952921,-70.3023448071634,-75.1093103599049,-79.9517049955363,-85.5605618950227,-97.270820427797,-94.6530341732254,-95.7562338024632,-97.4091091358985,-100.737810710904,-102.702931511232,-101.132385931765,-102.700462454933
1.11,-3.92709402385169,-3.16816912365966,-2.85318903702029,-2.80889490216164,-3.20614987740234,-4.42944845251814,-4.42827046655548,-5.05716321817022,-5.1140853599904,-5.3891521472408,-5.20154614843953,-4.97109587101451,-4.99446701372923,-70.3603215082621,-74.918320288024,-79.7799262251249,-84.7341769217731,-90.3753431271676,-102.136540140239,-99.4138166153254,-100.586331110643,-102.361779311981,-105.859788607797,-107.914805414802,-106.477041620581,-108.199197974278
1.12,-3.85300277800097,-3.1256336576911,-2.82834449966927,-2.80247419776526,-3.23327939695339,-4.52433247457182,-4.50402231015359,-5.16472827046876,-5.23468303005805,-5.54091442541065,-5.32954017876578,-5.09616700525116,-5.12818853574234,-74.8000447080446,-79.5111799578858,-84.4338224859965,-89.5040123196349,-95.1728445589387,-106.968471598195,-104.157494055325,-105.404575873045,-107.306203122317,-110.983041081302,-113.149742840126,-111.862922689545,-113.755381053983
1.13,-3.78267292538055,-3.08523881372704,-2.80555186218966,-2.79895631882816,-3.2648601045487,-4.6261490114151,-4.58570853060106,-5.28244800483222,-5.36826564413862,-5.7110211926971,-5.47452195355891,-5.24115052597971,-5.28595986352728,-79.2223332485567,-84.0814618708264,-89.0715833220854,-94.2615721243219,-99.9527572527502,-111.766035679724,-108.884335196356,-110.208043043647,-112.240148433009,-116.105041226275,-118.41182053957,-117.290484957145,-119.366313091687
1.14,-3.71594257232334,-3.04696184260518,-2.78488207775636,-2.79850955184933,-3.30110581725258,-4.73522606340786,-4.6740655820028,-5.4111680561932,-5.51601267927625,-5.90174519425857,-5.63943549167715,-5.40938344412561,-5.47155724889409,-83.6270816962139,-88.6297645347427,-93.693854653251,-99.007284482047,-104.714804758115,-116.528776419047,-113.594138543035,-114.993673257173,-117.161216738438,-121.221777525495,-123.703262482911,-122.757452750551,-125.026699185311
1.15,-3.65266454569029,-3.01078820228227,-2.76641127128674,-2.8013129648524,-3.34223443846803,-4.85194166432602,-4.7698623328905,-5.55177941289163,-5.67930492910913,-6.11566669793247,-5.82772164381182,-5.60446338740955,-5.68896011994774,-88.0143018511895,-93.1567472904433,-98.3013465289398,-103.741640467607,-109.458743266781,-121.256307396436,-118.286212912507,-119.758264329638,-122.066509415517,-126.327323761313,-129.023868809081,-128.258916123564,-130.729081301657
1.16,-3.59270493396105,-2.97671059638769,-2.75022070957014,-2.80755715933348,-3.38846782618663,-4.97673299588594,-4.87388883259258,-5.70524861353109,-5.85974867287088,-6.35569138330181,-6.04330375469368,-5.83025963688359,-5.94244007680238,-92.3841144227293,-97.6631302109814,-102.894834665921,-108.465187961167,-114.184362920594,-125.948238825214,-122.959384418752,-124.498391253995,-126.952240138799,-131.413359693531,-134.370594099427,-133.787474439544,-136.46409744929
1.17,-3.53594179351755,-2.94472816321493,-2.73639691991295,-2.81744503268492,-3.44003206396225,-5.11010436051746,-4.98694918093692,-5.87264883809545,-6.05919415662994,-6.62507946472802,-6.29060889371262,-6.09097866851648,-6.23670326638062,-96.7367414012646,-102.149693583625,-107.475161157366,-113.178523778769,-118.89149018311,-130.604086042574,-127.612021260012,-129.21024776523,-131.813294413609,-136.468573042547,-139.737143257938,-139.333267279898,-142.220465431791
1.18,-3.48226400336469,-2.91484580152523,-2.72503194704069,-2.83119252100039,-3.49715826735177,-5.25263348863956,-5.10985948090507,-6.05518961931443,-6.27974978027523,-6.92748565158379,-6.57463144841989,-6.39128097104496,-6.57708258551864,-101.072498999811,-106.617276995607,-112.043234380492,-117.882284152415,-123.579990872962,-135.223161132079,-132.242064864487,-133.889404441973,-136.64272462484,-141.477854106261,-145.113426896345,-144.883761345791,-147.984625772982
1.19,-3.43157025339576,-2.88707362238272,-2.71622373904918,-2.84902929226473,-3.56008405497663,-5.40497582272322,-5.24345130513557,-6.25424304094158,-6.5237926545229,-7.26700599681727,-6.90103997630131,-6.73644714888606,-6.96978606144343,-105.39179108688,-111.066778104693,-116.600028121421,-122.577133701041,-128.249773175631,-139.804450070052,-136.847054340469,-138.530478540639,-141.431154834516,-146.421171819679,-150.484705144796,-150.423175455159,-153.739973071184
1.2,-3.38376815230153,-2.86142651557519,-2.71007665279682,-2.87119936004721,-3.62905579175062,-5.56786662330372,-5.38858056084705,-6.47136431176389,-6.79397455976188,-7.64822292103356,-7.27632494789536,-7.13259590465178,-7.42222065464078,-109.695103015889,-115.499151109715,-121.14657992503,-127.263753049339,-132.900789573243,-144.346477760054,-141.424130556449,-143.126708861249,-146.166054588295,-151.27198830931,-155.830230477253,-155.931407809023,-159.465549923632
1.21,-3.3387734418671,-2.83792382123956,-2.70670207000387,-2.89796159059392,-3.70433167739054,-5.742120942237,-5.54614114137175,-6.70830433844995,-7.09321964917671,-8.07623214321337,-7.70798385026023,-7.58696309898326,-7.94342752764116,-113.982995809513,-119.915404981656,-125.683988682283,-131.94282529441,-137.533036348205,-148.847162610465,-145.970006315111,-147.669425007119,-150.830825566301,-155.995020912282,-161.121154154678,-161.382264989653,-165.133954984854
1.22,-3.29650930730058,-2.81658909752526,-2.70621911512325,-2.92959007939165,-3.78618569873845,-5.92863164717873,-5.71708231318544,-6.96701115078104,-7.42470612923125,-8.55662173146698,-8.20473931787709,-8.10825890522728,-8.54468825242735,-118.25610063456,-124.316601466004,-130.213411455441,-136.615021544702,-142.146549037424,-153.303660740742,-150.480889556222,-152.147394574217,-155.40362873343,-160.543088356294,-166.317357877456,-166.740655854511,-170.707976766028
1.23,-3.25690577141633,-2.79744997632916,-2.70875546646671,-2.96637437921399,-3.87491239921838,-6.1283657349397,-5.9024284007306,-7.24961548244987,-7.79181789004582,-9.09534774775528,-8.77678159097221,-8.70712798987144,-9.24039490501173,-122.515113550282,-128.703852900861,-134.736059529523,-141.280985812705,-146.741392071078,-157.712197819532,-154.9523470472,-156.546024736544,-159.855863100458,-164.85267580431,-171.362665597948,-171.9581524495,-176.134990696253
1.24,-3.21989916453867,-2.78053809934641,-2.71444825249366,-3.00861957050411,-3.97083234525068,-6.34235907097983,-6.10329895847354,-7.55839311765517,-8.19804226498472,-9.69840075112437,-9.43600901528227,-9.39674113148419,-10.0493217029697,-126.760790481492,-133.07831986798,-139.253193680121,-145.941319555676,-151.317640800311,-162.067883785047,-159.379096254006,-160.846387519001,-164.150192019823,-168.837730624949,-176.177497992797,-176.96582054651,178.662810295504
1.25,-3.18543166062775,-2.76588912800737,-2.72344502472217,-3.05664617557499,-4.07429809628694,-6.5717094318928,-6.32092720275311,-7.8956922670147,-8.64677439241005,-10.3710593339517,-10.1961844007585,-10.1935290300536,-10.9964810449289,-130.993942399254,-137.441208686954,-143.766118623162,-150.596566199756,-155.875354272129,-166.364502755849,-163.754712737553,-165.024032942768,-168.238006395156,-172.381118670885,179.352690450325,178.337751944846,173.806332941448
1.26,-3.15345087242004,-2.7535428209191,-2.7359047989178,-3.11078993334917,-4.18570042435836,-6.81756724756532,-6.55667392480479,-8.26380749924889,-9.14096320697293,-11.116339526308,-11.0727643977367,-11.1179755215058,-12.1157287100051,-135.215430691749,-141.793768774426,-148.276176622472,-155.247195996267,-160.414537378652,-170.594267301795,-168.071239349478,-169.047555596371,-172.056236535589,-175.323358869482,175.396134023548,174.107233319186,169.494209343348
1.27,-3.12390949788084,-2.74354317356916,-2.75199915581414,-3.17140146799646,-4.30547448676596,-7.08112270017289,-6.8120332820608,-8.66477162344847,-9.68249348496295,-11.9319141886518,-12.0817157109371,-12.1950415082287,-13.4528913884423,-139.426162696226,-146.137289865407,-152.784740201176,-159.893591546712,-164.935091414379,-174.747523158198,-172.318681580247,-172.876896766216,-175.523526021271,-177.449417042653,172.205662726763,170.587992798319,166.073552399969
1.28,-3.09676501235893,-2.73593861516864,-2.77191339237652,-3.23884590627651,-4.43410564288947,-7.36358676319594,-7.08862557935917,-9.1000222126909,-10.2711372875511,-12.8042803282209,-13.2354335473349,-13.4526098307445,-15.0669335531541,-143.627087384933,-150.473099099783,-157.293203904029,-164.536034301996,-169.436752529784,-178.812387788393,-176.484370919589,-176.461413645092,-178.536078219517,-178.478379702175,170.16925520032,168.185456115971,164.193081166306
1.29,-3.07197940028201,-2.73078225852993,-2.79584771301878,-3.31350251914963,-4.57213462135634,-7.66616222212184,-7.38817012076651,-9.56987943133966,-10.9028293980485,-13.6986373240849,-14.5307726029645,-14.9123758643927,-17.0152122903878,-147.819191181501,-154.802557970946,-161.802975057533,-169.174692265914,-173.919017946966,177.2256957371,179.447824373624,-179.737863721758,179.03577571024,-178.07191846634,169.885545749393,167.592685164688,165.146196409794
1.3,-3.04951892166538,-2.72813219913248,-2.82401845081568,-3.39576448766729,-4.72016179015588,-7.98999856090867,-7.71242805671138,-10.0727481966037,-11.5669628507045,-14.544522135988,-15.9173843271055,-16.5549043599171,-19.2538068323714,-152.003493895355,-159.127059118636,-166.315463440504,-173.80960900788,-178.381060101039,173.384508174609,175.49846237108,177.371300467229,177.347609256753,-175.900462049945,172.23671643824,169.995459297986,171.5521928442
1.31,-3.02935390862971,-2.72805186006416,-2.85665930599793,-3.48603891313323,-4.87885034216183,-8.33612155386333,-8.06310034804925,-10.6039400293924,-12.2425050591095,-15.2252571716471,-17.2288250214402,-18.2101323641661,-21.2134069204051,-156.181044758757,-163.448022960251,-170.83206980123,-178.44069391735,177.178371127832,169.685722047913,171.693681316626,174.958449104909,176.57174649935,-171.827751713847,178.273796401837,177.181777765471,-172.594871916967
1.32,-3.01145858817795,-2.73061038012079,-2.89402258904353,-3.58474721149493,-5.04892827913905,-8.70532421893098,-8.44165888282335,-11.1540279066905,-12.8933738851944,-15.5957253771469,-18.106522351813,-19.3486376165373,-21.3636816407696,-160.352918550939,-167.766894128752,-175.354173138449,176.932286609302,172.761058193066,166.155692767204,168.066544798761,173.128376964178,176.868635245566,-166.211063692363,-171.637330580061,-169.581107533577,-149.165718640848
1.33,-2.99581092724718,-2.73588304213013,-2.93638045372141,-3.69232604185116,-5.23118912571724,-9.09800017148536,-8.84907879265349,-11.7067719267834,-13.4653005259917,-15.5510992997966,-18.1379177882244,-19.2329289583019,-19.4643292740859,-164.520211790554,-172.085137695764,-179.883116645627,172.309717650127,168.369438417223,162.82635382713,164.658538004061,171.98998745449,178.326260690597,-160.05894555438,-159.484847586991,-153.310345148406,-131.573791603241
1.34,-2.98239249736045,-2.74395174003519,-2.98402610448466,-3.80922892349287,-5.42649132307945,-9.51389337192746,-9.28542699847122,-12.2370139928175,-13.8893557734116,-15.1026532411893,-17.3012110722159,-17.9108390485795,-17.0801980867366,-168.684038982669,-176.40423514484,175.579807742243,167.692144864826,164.006741038338,159.736148927089,161.521086168491,171.637776892088,-179.132637149653,-154.664436867061,-149.125291286383,-140.687747038328,-124.125054564798
1.35,-2.97118835536163,-2.75490548220772,-3.03727496164173,-3.93592868592423,-5.63575620504166,-9.95173055229279,-9.74924769870547,-12.7096661928901,-14.0982197659311,-14.3691420805008,-15.9954886748074,-16.1405456045074,-14.9636803715135,-172.845528903557,179.274319941082,171.033376308926,163.080285570923,159.67714189803,156.930843659384,158.716790109291,172.119268961512,-175.833972871889,-150.936246142724,-142.778220384484,-134.247576411115,-122.947075888329
1.36,-2.96218693814465,-2.76884092959261,-3.09646576669473,-4.07292087337091,-5.85996432681706,-10.4086970586181,-10.2366767040525,-13.081843945328,-14.0531220656186,-13.4953759664097,-14.5954632099028,-14.4219449722432,-13.2120610616389,-177.00582090429,174.949026524773,166.476452089359,158.47504356745,155.385940619663,154.463900066735,156.319748824458,173.390388019871,-172.337053395628,-149.127010596471,-140.204633281583,-132.544154720638,-125.053392553968
1.37,-2.95537996914658,-2.7858629667896,-3.16196161000955,-4.22072818768832,-6.10014966319584,-10.8797207499878,-10.740231760696,-13.3102836106719,-13.7638327633272,-12.5913045706513,-13.282128514342,-12.9095671698825,-11.7764549585885,178.833938784658,170.618381144326,161.9080050627,153.87752990092,151.139767091045,152.395836094396,154.41379382316,175.275099164255,-169.27067331048,-149.044862729108,-140.356375359082,-133.794249056541,-128.919673677785
1.38,-2.9507623739092,-2.80608530468824,-3.23415086391987,-4.37990600027913,-6.35739077980665,-11.3565576709316,-11.2473062281225,-13.3636298551912,-13.2833757581981,-11.7210696597246,-12.1126758534047,-11.618846134266,-10.5960177666603,174.672600764205,166.280883371098,157.327134075554,149.289092187569,146.946826266389,150.791609663937,153.086676412126,177.461326028301,-167.116897482574,-150.343994842743,-142.320763331759,-136.823933119239,-133.763262182755
1.39,-2.9483322040365,-2.82963111255077,-3.31344800466241,-4.55104889688936,-6.63279744533122,-11.8267556431912,-11.738609556871,-13.2341192757379,-12.6826345224646,-10.9153623853624,-11.092680401173,-10.527065718126,-9.6202428926083,170.509016209639,161.935041777617,152.733090566686,144.711355498904,142.81719255083,149.714618615776,152.417463372372,179.558415758267,-166.10116048178,-152.686754349814,-145.470795479702,-140.933901014615,-139.152702899863
1.4,-2.94809056676349,-2.85663367791485,-3.40029430986354,-4.73479814207748,-6.92749021594856,-12.2727448098176,-12.1872231313922,-12.9408175433019,-12.0262193989552,-10.1853163342789,-10.2102288873794,-9.60516010851615,-8.80957131034796,166.342040670606,157.579380464363,148.125304172738,140.146278161018,138.763167096662,149.215656826644,152.454506429501,-178.801214181619,-166.22566183592,-155.796946294224,-149.397618849639,-145.702805412801,-144.834023140825
1.41,-2.95004155927303,-2.88723709161935,-3.49515842092893,-4.93184986392955,-7.24256915913847,-12.671581854004,-12.5595134289436,-12.5219213361171,-11.3615142196192,-9.53186610393461,-9.44899055960653,-8.82614968426005,-8.13294183923204,162.170537938681,153.212446231333,143.503410290357,135.596226150018,134.799712749731,149.315774199112,153.184289736688,-177.874071227677,-167.364958774976,-159.463746081092,-153.83376450451,-150.867809022491,-150.651091387651
1.42,-2.95419220688158,-2.92159695576805,-3.59853676526604,-5.14296366912425,-7.57906593507023,-12.9961610940479,-12.8193899299853,-12.0218501053751,-10.7184655940232,-8.95106261972576,-8.79275614695545,-8.16680411608187,-7.56562278604204,157.993384001792,148.832816466551,138.86727969994,131.064070101087,130.944981144542,149.984505934402,154.499259360385,-177.775895082159,-169.348392255158,-163.530569757141,-158.600975121721,-156.2597981593,-156.50624084671
1.43,-2.96055240290252,-2.95988111076538,-3.71095383819754,-5.36897129913585,-7.93787069169052,-13.218677591624,-12.9363321835563,-11.4807359794141,-10.1137151101841,-8.43688103326306,-8.22682848488799,-7.60752191159132,-7.0876815969019,153.809471109134,144.43910784579,134.217050387783,126.553309373568,127.2209428188,151.119931601762,156.183286295966,-178.505795854596,-172.007287852497,-167.882256888818,-163.578215343529,-161.767968560671,-162.339027556107
1.44,-2.96913485057733,-3.0022703778401,-3.83296235217116,-5.61078483071884,-8.3196214183941,-13.3163068031073,-12.8947698765468,-10.9294901908702,-9.55506514295097,-7.98265179430145,-7.73830690478968,-7.13184401787628,-6.6829424272446,149.617711951071,140.029985931092,129.553161771065,122.06822815025,123.654120800471,152.54236161684,157.935503063036,-179.991547152052,-175.194702990731,-172.434387194563,-168.682287444708,-167.319568212285,-168.113711805186
1.45,-2.97995500478023,-3.04895931232568,-3.96514326749584,-5.86940378644944,-8.72453832527026,-13.2774175459245,-12.6997737878293,-10.3893335104403,-9.04490482054666,-7.58176995855406,-7.31601050206975,-6.72597218135731,-6.33825678857029,145.417043983801,135.604175764032,124.876391600176,117.614089408412,120.276405131296,154.012932396649,159.434207022385,177.870190918354,-178.790182774112,-177.125203527422,-173.855834991467,-172.867611064677,-173.811246763724
1.46,-2.99303101420449,-3.10015696159569,-4.10810572621996,-6.14592033791469,-9.15217952661334,-13.1053356854944,-12.3752479608967,-9.87347383039226,-8.58250108229803,-7.22803181693065,-6.95030452216907,-6.37836453314043,-6.04296150761976,141.206433895925,131.160473566762,120.187895963849,113.197373813074,117.12588000754,155.276799985214,160.411878393118,175.187804324534,177.301971983308,178.090301437701,-179.059653905327,-178.382960694022,-179.423793399665
1.47,-3.00838366244906,-3.15608762142292,-4.26248691548561,-6.44152150568093,-9.60108763589222,-12.8174469369093,-11.9558792145588,-9.38927021699711,-8.16543121037066,-6.91577941648056,-6.63291814025155,-6.07940287947791,-5.78844474560899,136.984882246784,126.697759651839,115.489252987767,108.826072332283,114.247510481724,156.113954692483,160.702658650781,172.061293171593,173.156534999685,173.244690451642,175.732439571167,176.151057344737,175.049195609713
1.48,-3.02603630804467,-3.21699158251968,-4.42895188966421,-6.75748682631339,-10.0682925576114,-12.440170523414,-11.4778436284424,-8.94012462727194,-7.79044650357225,-6.63994582324019,-6.35677853434338,-5.8211117573306,-5.56777619614632,132.751428273891,122.215012665437,110.782511049533,104.510043774043,111.693388151458,156.374802402805,160.24678912101,168.577028678359,168.831380002461,168.361235535281,170.537177513557,170.742481608811,169.603791875877
1.49,-3.04601482318191,-3.28312585802495,-4.60819337529474,-7.09517926389266,-10.5486405728241,-12.0025832925089,-10.9723895257963,-8.52690116745653,-7.45398084674624,-6.39604917886461,-6.11586433101231,-5.59691236066964,-5.3753830790571,128.505154881445,117.711325281203,106.070242660495,100.261451540333,109.521997358701,155.989012846409,159.065165506468,164.806909443911,164.371019969466,163.45625313405,165.364416089701,165.393499643758,164.23355352913
1.5,-3.06834753079402,-3.35476488151494,-4.80093157144527,-7.45602604420545,-11.0339479649821,-11.5313845836009,-10.46325336502,-8.14891082017612,-7.15244365382111,-6.1801607825617,-5.90507506757273,-5.40140150906141,-5.20676950915603,124.245193821109,113.185921476295,101.35560553038,96.0952976184188,107.795621837971,154.952621368608,157.225875115947,160.80951860046,159.80950521166,158.540852625059,160.219050297263,160.102480379318,158.930799038142
1.51,-3.09306514014166,-3.43220116314902,-5.0079139305087,-7.84148435241601,-11.5120536388847,-11.0482597454011,-9.96677286465661,-7.80456472748642,-6.88238343804155,-5.98886073575931,-5.72011265443049,-5.23015255615772,-5.0582835981909,119.970731056885,108.63817552553,96.6424128490734,92.0300757940828,106.574622050962,153.306006661293,154.81672121752,156.631984377111,155.172723376509,153.622258102655,155.102462624354,154.865427486335,153.687345505659
1.52,-3.12020068104757,-3.51574589024016,-5.22991485810347,-8.25298413118067,-11.9660008529913,-10.5692779453614,-9.49322593241599,-7.49179534528304,-6.64057411027305,-5.8191886308621,-5.55737224690835,-5.07953963298821,-4.92693599561824,115.681012325944,104.067632857277,91.9352154032619,88.0885692974628,105.907114957155,151.112977471207,151.927651703788,152.311920945913,150.480201700397,148.70481431928,150.013622346835,149.6769767068,148.494870460528
1.53,-3.14978943736647,-3.60572945635671,-5.4677351981745,-8.69183604842642,-12.3738233046324,-10.1054620509518,-9.0484156250519,-7.2083220984333,-6.42405521869058,-5.66859355801337,-5.41384182980166,-4.94658818337854,-4.8102686761709,111.375348877779,99.4740329276076,87.2393988882329,84.2988182801255,105.813159129896,148.445467317284,148.641552851507,147.879189250808,145.746514574945,143.790755068212,144.949909698538,144.531042557449,143.345052800357
1.54,-3.18186887959953,-3.7025019016937,-5.72220125434642,-9.15908641692269,-12.7096597084375,-9.66380235492118,-8.63505371008067,-6.95181541131762,-6.23014482973817,-5.53488593040025,-5.28701128405525,-4.82885369746761,-4.70626691618045,107.053123399859,94.8573342740777,82.5613006367964,80.6952748514518,106.264786117703,145.374158205508,145.030515452049,143.357395877097,140.98238452799,138.880790742666,139.907718664556,139.421213388591,138.229625947195
1.55,-3.216478598003,-3.80643324362478,-5.99416293298045,-9.65529161951032,-12.9468963081603,-9.24829184600677,-8.25381975186508,-6.71999529115554,-6.05643630907535,-5.41619257240884,-5.17479230718057,-4.72432794991895,-4.61330298977528,102.71379610302,90.2177419427021,77.9083510221335,77.3201381856551,107.167592831291,141.963624026679,141.155151741674,138.765128194289,136.195546588592,133.974557453415,134.882884068921,134.340985508661,133.140437809419
1.56,-3.25366023633893,-3.91791367545616,-6.28449034727535,-10.1801717452356,-13.0633310318135,-8.86080404514894,-7.90411652933214,-6.51068818262226,-5.90078583431598,-5.31091581833531,-5.07545024462115,-4.63136917881637,-4.53009838248873,98.3569109611821,85.5557374816685,73.2892459510967,74.2248006819216,108.354317511004,138.270376829384,137.065385025679,134.116955303095,131.391429811126,129.070960139622,129.870975556946,129.283911943058,128.069566528887
1.57,-3.29345742770487,-4.03735360515071,-6.59406786853131,-10.7320869904835,-13.0469209829703,-8.50177164810719,-7.58458636480761,-6.32185744709465,-5.76129483090426,-5.21769687455056,-4.98754793626484,-4.5486505370826,-4.4556924616477,93.9821020804837,80.8721117487095,68.714158193568,71.4712039987147,109.600631554679,134.342564090808,132.801815366375,129.42423289379,126.573696724454,124.168434875565,124.867498080373,124.243720016713,123.009498464049
1.58,-3.33591573293949,-4.1651835039044,-6.92378410287264,-11.3072646502841,-12.8994823396661,-8.17068422326306,-7.2934539230786,-6.15161733385024,-5.63628993281293,-5.13538334472209,-4.90990051880816,-4.47512035841895,-4.38940891475471,89.5891001743225,76.1680007929607,64.1949966637415,69.1326432374827,110.663647469943,130.220500664212,128.397201415707,124.695748897382,121.744671560964,119.265149921079,119.868033079816,119.214428275454,117.953343828318
1.59,-3.38108258238135,-4.3018535249082,-7.27451554029824,-11.8987018160888,-12.6362515986413,-7.86644142384339,-7.02874846692219,-5.9982367543049,-5.52430210255888,-5.06300058353305,-4.84153917442976,-4.40996835084829,-4.33081567131357,85.1777391196431,71.4449251437409,59.7457240789473,67.2930857024733,111.328895814631,125.937555682715,123.87784712954,119.938241965702,116.905680770271,114.359160420564,114.868346467513,114.190471811473,112.895050429293
1.6,-3.42900722317856,-4.44783284609027,-7.64710057736061,-12.4947112309784,-12.281555366465,-7.58759803882872,-6.78844450144646,-5.8601368781134,-5.42404594164968,-4.99972642673326,-4.78168134590749,-4.35259340884639,-4.27967814670624,80.7479625536412,66.7048328856797,55.3827443184173,66.043312137957,111.445206800518,121.521134289524,119.264812880361,115.156819205173,112.057323907975,109.448527815837,109.864480042521,109.166829640795,107.82957653055
1.61,-3.47974067080746,-4.60360867656222,-8.04229912014325,-13.0772303483168,-11.862950213912,-7.33253089303376,-6.5705480836688,-5.7358850955439,-5.33439983501289,-4.94486882296138,-4.72970502081856,-4.30257074815163,-4.23590855628546,76.2998304877311,61.9501469935382,51.1253706469657,65.4712134230108,110.935769532527,116.993624469764,114.574934583574,110.355294282032,107.199689027689,104.53141190877,104.85283392492,104.1391399241,102.752994968626
1.62,-3.53333566719293,-4.76968484919644,-8.46073085525278,-13.6203723054843,-11.4063389813489,-7.09955042358634,-6.37314743516598,-5.62418694868164,-5.2543873111902,-4.89784594832762,-4.6851252158251,-4.25961794827414,-4.19951546877664,71.8335258882574,57.1838174925425,46.9963835152422,65.6429630782686,109.788365961288,112.373251934098,109.821663097186,105.536462514284,102.332523730121,99.606141116358,99.8302406270906,99.1037880645094,97.6625160025355
1.63,-3.58984664450123,-4.94657989833645,-8.90278232059925,-14.0903041722255,-10.9332137531398,-6.88697357761043,-6.19444041505382,-5.52387703178774,-5.18315982013013,-4.85816847954349,-4.64757155020942,-4.22356085395386,-4.17055795610364,67.3493611935017,52.4093791334557,43.0226795340995,66.5731983038776,108.035724263016,107.674824407111,105.015746913925,100.702325848261,97.4553707491493,94.6712647729138,94.7940273683477,94.0579567657208,92.5564309810895
1.64,-3.64932969483787,-5.13482448684195,-9.36846890447539,-14.4481151835336,-10.4598381885425,-6.69316990721571,-6.03274724610916,-5.43390948315277,-5.1199810027963,-4.82542380804345,-4.61676655909111,-4.19430101844025,-4.14910808159052,62.8477847124269,47.6310154135325,39.2359973295564,68.1884894643899,105.735747854699,102.910365716926,100.165783339673,95.8542776894472,92.5676751467047,89.7255902846631,89.7420621149997,88.9996333983012,87.4339907140829
1.65,-3.71184254382619,-5.33495799945906,-9.85723276762358,-14.656961726195,-9.99762494214416,-6.51658923775805,-5.88651406526737,-5.35334845303844,-5.06421244158129,-4.79926206865071,-4.59250498348296,-4.17178655112221,-4.13522436610372,58.3293868793062,42.8536299455555,35.6736739887268,70.2999876737777,102.956426356969,98.0896486919688,95.2786617597111,90.9932552806772,87.6688687259257,84.768207399302,84.6727799461105,83.927576414534,82.2952410251692
1.66,-3.77744452713229,-5.54752405781889,-10.3676517969235,-14.6923419167413,-9.55401896301196,-6.35577678674725,-5.75431097303469,-5.28135878813167,-5.01530082733398,-4.77938391562151,-4.57463461444059,-4.15598801547248,-4.12893742533245,53.7949063045086,38.0829263268289,32.3793257477244,72.6100890595158,99.7662127444985,93.2206389965652,90.359919572368,86.1198655516792,82.7584360581773,79.7985016384525,79.5851885726195,78.8412479773083,77.1408433710426
1.67,-3.84619656592837,-5.77306462183811,-10.8970296212142,-14.5507202707192,-9.13345922484045,-6.20937984356894,-5.63482698038475,-5.21719708153745,-4.97276645311481,-4.76553000182123,-4.56303936501715,-4.14688054137725,-4.13024727918783,49.2452355961167,33.3254978701615,29.4032401745271,74.7672046381791,96.2287815655179,88.3098624598028,85.4140280637952,81.2344890819513,77.8359655431509,74.8161589272015,74.4788543730517,73.7407241081146,71.9719100702036
